eventID,eventDate,year,decimalLatitude,decimalLongitude,footprintWKT,coordinateUncertaintyInMeters,minimumDepthInMeters,maximumDepthInMeters,type,geodeticDatum,samplingProtocol,scientificName,scientificNameID,occurrenceStatus,occurrenceID,kingdom,phylum,class,order,sex,lifeStage,organismQuantity,organismQuantityType,basisOfRecord,institutionCode,collectionCode,catalogNumber,preparations,associatedTaxa
npmsdd-33-1576,6/7/2007,2007,48.00865857,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.326,NA,NA,Event,EPSG:4326,https://doi.org/10.1080/00028487.2012.675914,Oncorhynchus mykiss,urn:lsid:marinespecies.org:taxname:127185,present,npmsdd-33-1576-p,NA,NA,NA,NA,unspecified,NA,29,individuals,PreservedSpecimen, , , , ,
npmsdd-33-1576,6/7/2007,2007,48.00865857,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.326,NA,NA,Event,EPSG:4326,https://doi.org/10.1080/00028487.2012.675914,Actinopterygii,urn:lsid:marinespecies.org:taxname:10194,present,npmsdd-33-1576-pr1,Animalia,Chordata,Actinopterygii,NA,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-33-1576-p
npmsdd-33-1576,6/7/2007,2007,48.00865857,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.326,NA,NA,Event,EPSG:4326,https://doi.org/10.1080/00028487.2012.675914,Amphipoda,urn:lsid:marinespecies.org:taxname:1135,present,npmsdd-33-1576-pr2,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-33-1576-p
npmsdd-33-1576,6/7/2007,2007,48.00865857,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.326,NA,NA,Event,EPSG:4326,https://doi.org/10.1080/00028487.2012.675914,Coleoidea,urn:lsid:marinespecies.org:taxname:11709,present,npmsdd-33-1576-pr3,Animalia,Mollusca,Cephalopoda,NA,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-33-1576-p
npmsdd-33-1576,6/7/2007,2007,48.00865857,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.326,NA,NA,Event,EPSG:4326,https://doi.org/10.1080/00028487.2012.675914,Copepoda,urn:lsid:marinespecies.org:taxname:1080,present,npmsdd-33-1576-pr4,Animalia,Arthropoda,Hexanauplia,NA,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-33-1576-p
npmsdd-33-1577,6/7/2008,2008,48.00865857,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.326,NA,NA,Event,EPSG:4326,https://doi.org/10.1080/00028487.2012.675914,Oncorhynchus mykiss,urn:lsid:marinespecies.org:taxname:127185,present,npmsdd-33-1577-p,NA,NA,NA,NA,unspecified,NA,15,individuals,PreservedSpecimen, , , , ,
npmsdd-33-1577,6/7/2008,2008,48.00865857,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.326,NA,NA,Event,EPSG:4326,https://doi.org/10.1080/00028487.2012.675914,Actinopterygii,urn:lsid:marinespecies.org:taxname:10194,present,npmsdd-33-1577-pr1,Animalia,Chordata,Actinopterygii,NA,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-33-1577-p
npmsdd-33-1577,6/7/2008,2008,48.00865857,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.326,NA,NA,Event,EPSG:4326,https://doi.org/10.1080/00028487.2012.675914,Amphipoda,urn:lsid:marinespecies.org:taxname:1135,present,npmsdd-33-1577-pr2,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-33-1577-p
npmsdd-33-1577,6/7/2008,2008,48.00865857,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.326,NA,NA,Event,EPSG:4326,https://doi.org/10.1080/00028487.2012.675914,Chaetognatha,urn:lsid:marinespecies.org:taxname:2081,present,npmsdd-33-1577-pr3,Animalia,Chaetognatha,NA,NA,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-33-1577-p
npmsdd-33-1577,6/7/2008,2008,48.00865857,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.326,NA,NA,Event,EPSG:4326,https://doi.org/10.1080/00028487.2012.675914,Coleoidea,urn:lsid:marinespecies.org:taxname:11709,present,npmsdd-33-1577-pr4,Animalia,Mollusca,Cephalopoda,NA,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-33-1577-p
npmsdd-33-1577,6/7/2008,2008,48.00865857,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.326,NA,NA,Event,EPSG:4326,https://doi.org/10.1080/00028487.2012.675914,Copepoda,urn:lsid:marinespecies.org:taxname:1080,present,npmsdd-33-1577-pr5,Animalia,Arthropoda,Hexanauplia,NA,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-33-1577-p
npmsdd-33-1577,6/7/2008,2008,48.00865857,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.326,NA,NA,Event,EPSG:4326,https://doi.org/10.1080/00028487.2012.675914,Crustacea,urn:lsid:marinespecies.org:taxname:1066,present,npmsdd-33-1577-pr6,Animalia,Arthropoda,NA,NA,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-33-1577-p
npmsdd-33-1577,6/7/2008,2008,48.00865857,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.326,NA,NA,Event,EPSG:4326,https://doi.org/10.1080/00028487.2012.675914,Euphausiacea,urn:lsid:marinespecies.org:taxname:1128,present,npmsdd-33-1577-pr7,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-33-1577-p
npmsdd-33-1577,6/7/2008,2008,48.00865857,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.326,NA,NA,Event,EPSG:4326,https://doi.org/10.1080/00028487.2012.675914,Polychaeta,urn:lsid:marinespecies.org:taxname:883,present,npmsdd-33-1577-pr8,Animalia,Annelida,Polychaeta,NA,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-33-1577-p
npmsdd-33-1577,6/7/2008,2008,48.00865857,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.326,NA,NA,Event,EPSG:4326,https://doi.org/10.1080/00028487.2012.675914,Pteropoda,urn:lsid:marinespecies.org:taxname:325345,present,npmsdd-33-1577-pr9,Animalia,Mollusca,Gastropoda,Pteropoda,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-33-1577-p
npmsdd-33-1578,6/7/2009,2009,48.00865857,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.326,NA,NA,Event,EPSG:4326,https://doi.org/10.1080/00028487.2012.675914,Oncorhynchus mykiss,urn:lsid:marinespecies.org:taxname:127185,present,npmsdd-33-1578-p,NA,NA,NA,NA,unspecified,NA,15,individuals,PreservedSpecimen, , , , ,
npmsdd-33-1578,6/7/2009,2009,48.00865857,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.326,NA,NA,Event,EPSG:4326,https://doi.org/10.1080/00028487.2012.675914,Actinopterygii,urn:lsid:marinespecies.org:taxname:10194,present,npmsdd-33-1578-pr1,Animalia,Chordata,Actinopterygii,NA,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-33-1578-p
npmsdd-33-1578,6/7/2009,2009,48.00865857,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.326,NA,NA,Event,EPSG:4326,https://doi.org/10.1080/00028487.2012.675914,Amphipoda,urn:lsid:marinespecies.org:taxname:1135,present,npmsdd-33-1578-pr2,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-33-1578-p
npmsdd-33-1578,6/7/2009,2009,48.00865857,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.326,NA,NA,Event,EPSG:4326,https://doi.org/10.1080/00028487.2012.675914,Coleoidea,urn:lsid:marinespecies.org:taxname:11709,present,npmsdd-33-1578-pr3,Animalia,Mollusca,Cephalopoda,NA,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-33-1578-p
npmsdd-33-1578,6/7/2009,2009,48.00865857,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.326,NA,NA,Event,EPSG:4326,https://doi.org/10.1080/00028487.2012.675914,Crustacea,urn:lsid:marinespecies.org:taxname:1066,present,npmsdd-33-1578-pr4,Animalia,Arthropoda,NA,NA,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-33-1578-p
npmsdd-33-1578,6/7/2009,2009,48.00865857,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.326,NA,NA,Event,EPSG:4326,https://doi.org/10.1080/00028487.2012.675914,Euphausiacea,urn:lsid:marinespecies.org:taxname:1128,present,npmsdd-33-1578-pr5,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-33-1578-p
npmsdd-33-1578,6/7/2009,2009,48.00865857,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.326,NA,NA,Event,EPSG:4326,https://doi.org/10.1080/00028487.2012.675914,Polychaeta,urn:lsid:marinespecies.org:taxname:883,present,npmsdd-33-1578-pr6,Animalia,Annelida,Polychaeta,NA,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-33-1578-p
npmsdd-33-1578,6/7/2009,2009,48.00865857,-180,"LINESTRING (-180.00000 38.00000, -180.00000 58.00000)",1111892.326,NA,NA,Event,EPSG:4326,https://doi.org/10.1080/00028487.2012.675914,Pteropoda,urn:lsid:marinespecies.org:taxname:325345,present,npmsdd-33-1578-pr7,Animalia,Mollusca,Gastropoda,Pteropoda,NA,NA,NA,NA,PreservedSpecimen, , , , ,prey of: npmsdd-33-1578-p
