eventID,parentEventID,eventDate,decimalLatitude,decimalLongitude,footprintWKT,coordinateUncertaintyInMeters,minimumDepthInMeters,maximumDepthInMeters,eventRemarks,type,geodeticDatum
GoA2019_Stn41:neuston:P:0.5-1.5,GoA2019_Stn41:neuston:P,2019-03-06T00:00:00+00:00,53.54616665,-143.0076667,POINT  ( -143.0076667   53.54616665 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn41:neuston:F:0.5-1.5,GoA2019_Stn41:neuston:F,2019-03-06T00:00:00+00:00,53.54616665,-143.0076667,POINT  ( -143.0076667   53.54616665 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn41:neuston:H:1.5-5,GoA2019_Stn41:neuston:H,2019-03-06T00:00:00+00:00,53.54616665,-143.0076667,POINT  ( -143.0076667   53.54616665 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn41:neuston:N:1.5-5,GoA2019_Stn41:neuston:N,2019-03-06T00:00:00+00:00,53.54616665,-143.0076667,POINT  ( -143.0076667   53.54616665 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn41:neuston:P:1.5-5,GoA2019_Stn41:neuston:P,2019-03-06T00:00:00+00:00,53.54616665,-143.0076667,POINT  ( -143.0076667   53.54616665 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn41:neuston:F:1.5-5,GoA2019_Stn41:neuston:F,2019-03-06T00:00:00+00:00,53.54616665,-143.0076667,POINT  ( -143.0076667   53.54616665 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn41:neuston:Total:0.05-0.15,GoA2019_Stn41:neuston:Total,2019-03-06T00:00:00+00:00,53.54616665,-143.0076667,POINT  ( -143.0076667   53.54616665 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn41:neuston:Total:0.15-0.5,GoA2019_Stn41:neuston:Total,2019-03-06T00:00:00+00:00,53.54616665,-143.0076667,POINT  ( -143.0076667   53.54616665 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn41:neuston:Total:0.5-1.5,GoA2019_Stn41:neuston:Total,2019-03-06T00:00:00+00:00,53.54616665,-143.0076667,POINT  ( -143.0076667   53.54616665 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn41:neuston:Total:1.5-5,GoA2019_Stn41:neuston:Total,2019-03-06T00:00:00+00:00,53.54616665,-143.0076667,POINT  ( -143.0076667   53.54616665 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn42:neuston:H:0.05-0.15,GoA2019_Stn42:neuston:H,2019-03-06T00:00:00+00:00,52.55458335,-143.02058334999998,POINT  ( -143.02058335   52.55458335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn42:neuston:N:0.05-0.15,GoA2019_Stn42:neuston:N,2019-03-06T00:00:00+00:00,52.55458335,-143.02058334999998,POINT  ( -143.02058335   52.55458335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn42:neuston:P:0.05-0.15,GoA2019_Stn42:neuston:P,2019-03-06T00:00:00+00:00,52.55458335,-143.02058334999998,POINT  ( -143.02058335   52.55458335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn42:neuston:F:0.05-0.15,GoA2019_Stn42:neuston:F,2019-03-06T00:00:00+00:00,52.55458335,-143.02058334999998,POINT  ( -143.02058335   52.55458335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn42:neuston:H:0.15-0.5,GoA2019_Stn42:neuston:H,2019-03-06T00:00:00+00:00,52.55458335,-143.02058334999998,POINT  ( -143.02058335   52.55458335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn42:neuston:N:0.15-0.5,GoA2019_Stn42:neuston:N,2019-03-06T00:00:00+00:00,52.55458335,-143.02058334999998,POINT  ( -143.02058335   52.55458335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn42:neuston:P:0.15-0.5,GoA2019_Stn42:neuston:P,2019-03-06T00:00:00+00:00,52.55458335,-143.02058334999998,POINT  ( -143.02058335   52.55458335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn42:neuston:F:0.15-0.5,GoA2019_Stn42:neuston:F,2019-03-06T00:00:00+00:00,52.55458335,-143.02058334999998,POINT  ( -143.02058335   52.55458335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn42:neuston:H:0.5-1.5,GoA2019_Stn42:neuston:H,2019-03-06T00:00:00+00:00,52.55458335,-143.02058334999998,POINT  ( -143.02058335   52.55458335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn42:neuston:N:0.5-1.5,GoA2019_Stn42:neuston:N,2019-03-06T00:00:00+00:00,52.55458335,-143.02058334999998,POINT  ( -143.02058335   52.55458335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn42:neuston:P:0.5-1.5,GoA2019_Stn42:neuston:P,2019-03-06T00:00:00+00:00,52.55458335,-143.02058334999998,POINT  ( -143.02058335   52.55458335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn42:neuston:F:0.5-1.5,GoA2019_Stn42:neuston:F,2019-03-06T00:00:00+00:00,52.55458335,-143.02058334999998,POINT  ( -143.02058335   52.55458335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn42:neuston:H:1.5-5,GoA2019_Stn42:neuston:H,2019-03-06T00:00:00+00:00,52.55458335,-143.02058334999998,POINT  ( -143.02058335   52.55458335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn42:neuston:N:1.5-5,GoA2019_Stn42:neuston:N,2019-03-06T00:00:00+00:00,52.55458335,-143.02058334999998,POINT  ( -143.02058335   52.55458335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn42:neuston:P:1.5-5,GoA2019_Stn42:neuston:P,2019-03-06T00:00:00+00:00,52.55458335,-143.02058334999998,POINT  ( -143.02058335   52.55458335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn42:neuston:F:1.5-5,GoA2019_Stn42:neuston:F,2019-03-06T00:00:00+00:00,52.55458335,-143.02058334999998,POINT  ( -143.02058335   52.55458335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn42:neuston:Total:0.05-0.15,GoA2019_Stn42:neuston:Total,2019-03-06T00:00:00+00:00,52.55458335,-143.02058334999998,POINT  ( -143.02058335   52.55458335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn42:neuston:Total:0.15-0.5,GoA2019_Stn42:neuston:Total,2019-03-06T00:00:00+00:00,52.55458335,-143.02058334999998,POINT  ( -143.02058335   52.55458335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn42:neuston:Total:0.5-1.5,GoA2019_Stn42:neuston:Total,2019-03-06T00:00:00+00:00,52.55458335,-143.02058334999998,POINT  ( -143.02058335   52.55458335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn42:neuston:Total:1.5-5,GoA2019_Stn42:neuston:Total,2019-03-06T00:00:00+00:00,52.55458335,-143.02058334999998,POINT  ( -143.02058335   52.55458335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn43:neuston:H:0.05-0.15,GoA2019_Stn43:neuston:H,2019-03-07T00:00:00+00:00,51.596333349999995,-143.00491664999998,POINT  ( -143.00491665   51.59633335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn43:neuston:N:0.05-0.15,GoA2019_Stn43:neuston:N,2019-03-07T00:00:00+00:00,51.596333349999995,-143.00491664999998,POINT  ( -143.00491665   51.59633335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn43:neuston:P:0.05-0.15,GoA2019_Stn43:neuston:P,2019-03-07T00:00:00+00:00,51.596333349999995,-143.00491664999998,POINT  ( -143.00491665   51.59633335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn43:neuston:F:0.05-0.15,GoA2019_Stn43:neuston:F,2019-03-07T00:00:00+00:00,51.596333349999995,-143.00491664999998,POINT  ( -143.00491665   51.59633335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn43:neuston:H:0.15-0.5,GoA2019_Stn43:neuston:H,2019-03-07T00:00:00+00:00,51.596333349999995,-143.00491664999998,POINT  ( -143.00491665   51.59633335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn43:neuston:N:0.15-0.5,GoA2019_Stn43:neuston:N,2019-03-07T00:00:00+00:00,51.596333349999995,-143.00491664999998,POINT  ( -143.00491665   51.59633335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn43:neuston:P:0.15-0.5,GoA2019_Stn43:neuston:P,2019-03-07T00:00:00+00:00,51.596333349999995,-143.00491664999998,POINT  ( -143.00491665   51.59633335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn43:neuston:F:0.15-0.5,GoA2019_Stn43:neuston:F,2019-03-07T00:00:00+00:00,51.596333349999995,-143.00491664999998,POINT  ( -143.00491665   51.59633335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn43:neuston:H:0.5-1.5,GoA2019_Stn43:neuston:H,2019-03-07T00:00:00+00:00,51.596333349999995,-143.00491664999998,POINT  ( -143.00491665   51.59633335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn43:neuston:N:0.5-1.5,GoA2019_Stn43:neuston:N,2019-03-07T00:00:00+00:00,51.596333349999995,-143.00491664999998,POINT  ( -143.00491665   51.59633335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn43:neuston:P:0.5-1.5,GoA2019_Stn43:neuston:P,2019-03-07T00:00:00+00:00,51.596333349999995,-143.00491664999998,POINT  ( -143.00491665   51.59633335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn43:neuston:F:0.5-1.5,GoA2019_Stn43:neuston:F,2019-03-07T00:00:00+00:00,51.596333349999995,-143.00491664999998,POINT  ( -143.00491665   51.59633335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn43:neuston:H:1.5-5,GoA2019_Stn43:neuston:H,2019-03-07T00:00:00+00:00,51.596333349999995,-143.00491664999998,POINT  ( -143.00491665   51.59633335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn43:neuston:N:1.5-5,GoA2019_Stn43:neuston:N,2019-03-07T00:00:00+00:00,51.596333349999995,-143.00491664999998,POINT  ( -143.00491665   51.59633335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn43:neuston:P:1.5-5,GoA2019_Stn43:neuston:P,2019-03-07T00:00:00+00:00,51.596333349999995,-143.00491664999998,POINT  ( -143.00491665   51.59633335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn43:neuston:F:1.5-5,GoA2019_Stn43:neuston:F,2019-03-07T00:00:00+00:00,51.596333349999995,-143.00491664999998,POINT  ( -143.00491665   51.59633335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn43:neuston:Total:0.05-0.15,GoA2019_Stn43:neuston:Total,2019-03-07T00:00:00+00:00,51.596333349999995,-143.00491664999998,POINT  ( -143.00491665   51.59633335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn43:neuston:Total:0.15-0.5,GoA2019_Stn43:neuston:Total,2019-03-07T00:00:00+00:00,51.596333349999995,-143.00491664999998,POINT  ( -143.00491665   51.59633335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn43:neuston:Total:0.5-1.5,GoA2019_Stn43:neuston:Total,2019-03-07T00:00:00+00:00,51.596333349999995,-143.00491664999998,POINT  ( -143.00491665   51.59633335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn43:neuston:Total:1.5-5,GoA2019_Stn43:neuston:Total,2019-03-07T00:00:00+00:00,51.596333349999995,-143.00491664999998,POINT  ( -143.00491665   51.59633335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn44:neuston:H:0.05-0.15,GoA2019_Stn44:neuston:H,2019-03-07T00:00:00+00:00,50.5881667,-142.87925,POINT  ( -142.87925   50.5881667 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn44:neuston:N:0.05-0.15,GoA2019_Stn44:neuston:N,2019-03-07T00:00:00+00:00,50.5881667,-142.87925,POINT  ( -142.87925   50.5881667 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn44:neuston:P:0.05-0.15,GoA2019_Stn44:neuston:P,2019-03-07T00:00:00+00:00,50.5881667,-142.87925,POINT  ( -142.87925   50.5881667 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn44:neuston:F:0.05-0.15,GoA2019_Stn44:neuston:F,2019-03-07T00:00:00+00:00,50.5881667,-142.87925,POINT  ( -142.87925   50.5881667 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn44:neuston:H:0.15-0.5,GoA2019_Stn44:neuston:H,2019-03-07T00:00:00+00:00,50.5881667,-142.87925,POINT  ( -142.87925   50.5881667 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn44:neuston:N:0.15-0.5,GoA2019_Stn44:neuston:N,2019-03-07T00:00:00+00:00,50.5881667,-142.87925,POINT  ( -142.87925   50.5881667 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn44:neuston:P:0.15-0.5,GoA2019_Stn44:neuston:P,2019-03-07T00:00:00+00:00,50.5881667,-142.87925,POINT  ( -142.87925   50.5881667 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn44:neuston:F:0.15-0.5,GoA2019_Stn44:neuston:F,2019-03-07T00:00:00+00:00,50.5881667,-142.87925,POINT  ( -142.87925   50.5881667 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn44:neuston:H:0.5-1.5,GoA2019_Stn44:neuston:H,2019-03-07T00:00:00+00:00,50.5881667,-142.87925,POINT  ( -142.87925   50.5881667 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn44:neuston:N:0.5-1.5,GoA2019_Stn44:neuston:N,2019-03-07T00:00:00+00:00,50.5881667,-142.87925,POINT  ( -142.87925   50.5881667 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn44:neuston:P:0.5-1.5,GoA2019_Stn44:neuston:P,2019-03-07T00:00:00+00:00,50.5881667,-142.87925,POINT  ( -142.87925   50.5881667 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn44:neuston:F:0.5-1.5,GoA2019_Stn44:neuston:F,2019-03-07T00:00:00+00:00,50.5881667,-142.87925,POINT  ( -142.87925   50.5881667 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn44:neuston:H:1.5-5,GoA2019_Stn44:neuston:H,2019-03-07T00:00:00+00:00,50.5881667,-142.87925,POINT  ( -142.87925   50.5881667 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn44:neuston:N:1.5-5,GoA2019_Stn44:neuston:N,2019-03-07T00:00:00+00:00,50.5881667,-142.87925,POINT  ( -142.87925   50.5881667 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn44:neuston:P:1.5-5,GoA2019_Stn44:neuston:P,2019-03-07T00:00:00+00:00,50.5881667,-142.87925,POINT  ( -142.87925   50.5881667 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn44:neuston:F:1.5-5,GoA2019_Stn44:neuston:F,2019-03-07T00:00:00+00:00,50.5881667,-142.87925,POINT  ( -142.87925   50.5881667 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn44:neuston:Total:0.05-0.15,GoA2019_Stn44:neuston:Total,2019-03-07T00:00:00+00:00,50.5881667,-142.87925,POINT  ( -142.87925   50.5881667 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn44:neuston:Total:0.15-0.5,GoA2019_Stn44:neuston:Total,2019-03-07T00:00:00+00:00,50.5881667,-142.87925,POINT  ( -142.87925   50.5881667 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn44:neuston:Total:0.5-1.5,GoA2019_Stn44:neuston:Total,2019-03-07T00:00:00+00:00,50.5881667,-142.87925,POINT  ( -142.87925   50.5881667 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn44:neuston:Total:1.5-5,GoA2019_Stn44:neuston:Total,2019-03-07T00:00:00+00:00,50.5881667,-142.87925,POINT  ( -142.87925   50.5881667 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn45:neuston:H:0.05-0.15,GoA2019_Stn45:neuston:H,2019-03-07T00:00:00+00:00,49.6254167,-142.80458335,POINT  ( -142.80458335   49.6254167 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn45:neuston:N:0.05-0.15,GoA2019_Stn45:neuston:N,2019-03-07T00:00:00+00:00,49.6254167,-142.80458335,POINT  ( -142.80458335   49.6254167 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn45:neuston:P:0.05-0.15,GoA2019_Stn45:neuston:P,2019-03-07T00:00:00+00:00,49.6254167,-142.80458335,POINT  ( -142.80458335   49.6254167 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn45:neuston:F:0.05-0.15,GoA2019_Stn45:neuston:F,2019-03-07T00:00:00+00:00,49.6254167,-142.80458335,POINT  ( -142.80458335   49.6254167 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn45:neuston:H:0.15-0.5,GoA2019_Stn45:neuston:H,2019-03-07T00:00:00+00:00,49.6254167,-142.80458335,POINT  ( -142.80458335   49.6254167 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn45:neuston:N:0.15-0.5,GoA2019_Stn45:neuston:N,2019-03-07T00:00:00+00:00,49.6254167,-142.80458335,POINT  ( -142.80458335   49.6254167 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn45:neuston:P:0.15-0.5,GoA2019_Stn45:neuston:P,2019-03-07T00:00:00+00:00,49.6254167,-142.80458335,POINT  ( -142.80458335   49.6254167 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn45:neuston:F:0.15-0.5,GoA2019_Stn45:neuston:F,2019-03-07T00:00:00+00:00,49.6254167,-142.80458335,POINT  ( -142.80458335   49.6254167 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn45:neuston:H:0.5-1.5,GoA2019_Stn45:neuston:H,2019-03-07T00:00:00+00:00,49.6254167,-142.80458335,POINT  ( -142.80458335   49.6254167 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn45:neuston:N:0.5-1.5,GoA2019_Stn45:neuston:N,2019-03-07T00:00:00+00:00,49.6254167,-142.80458335,POINT  ( -142.80458335   49.6254167 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn45:neuston:P:0.5-1.5,GoA2019_Stn45:neuston:P,2019-03-07T00:00:00+00:00,49.6254167,-142.80458335,POINT  ( -142.80458335   49.6254167 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn45:neuston:F:0.5-1.5,GoA2019_Stn45:neuston:F,2019-03-07T00:00:00+00:00,49.6254167,-142.80458335,POINT  ( -142.80458335   49.6254167 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn45:neuston:H:1.5-5,GoA2019_Stn45:neuston:H,2019-03-07T00:00:00+00:00,49.6254167,-142.80458335,POINT  ( -142.80458335   49.6254167 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn45:neuston:N:1.5-5,GoA2019_Stn45:neuston:N,2019-03-07T00:00:00+00:00,49.6254167,-142.80458335,POINT  ( -142.80458335   49.6254167 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn45:neuston:P:1.5-5,GoA2019_Stn45:neuston:P,2019-03-07T00:00:00+00:00,49.6254167,-142.80458335,POINT  ( -142.80458335   49.6254167 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn45:neuston:F:1.5-5,GoA2019_Stn45:neuston:F,2019-03-07T00:00:00+00:00,49.6254167,-142.80458335,POINT  ( -142.80458335   49.6254167 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn45:neuston:Total:0.05-0.15,GoA2019_Stn45:neuston:Total,2019-03-07T00:00:00+00:00,49.6254167,-142.80458335,POINT  ( -142.80458335   49.6254167 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn45:neuston:Total:0.15-0.5,GoA2019_Stn45:neuston:Total,2019-03-07T00:00:00+00:00,49.6254167,-142.80458335,POINT  ( -142.80458335   49.6254167 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn45:neuston:Total:0.5-1.5,GoA2019_Stn45:neuston:Total,2019-03-07T00:00:00+00:00,49.6254167,-142.80458335,POINT  ( -142.80458335   49.6254167 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn45:neuston:Total:1.5-5,GoA2019_Stn45:neuston:Total,2019-03-07T00:00:00+00:00,49.6254167,-142.80458335,POINT  ( -142.80458335   49.6254167 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn46:neuston:H:0.05-0.15,GoA2019_Stn46:neuston:H,2019-03-08T00:00:00+00:00,48.73399965,-142.84658335,POINT  ( -142.84658335   48.73399965 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn46:neuston:N:0.05-0.15,GoA2019_Stn46:neuston:N,2019-03-08T00:00:00+00:00,48.73399965,-142.84658335,POINT  ( -142.84658335   48.73399965 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn46:neuston:P:0.05-0.15,GoA2019_Stn46:neuston:P,2019-03-08T00:00:00+00:00,48.73399965,-142.84658335,POINT  ( -142.84658335   48.73399965 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn46:neuston:F:0.05-0.15,GoA2019_Stn46:neuston:F,2019-03-08T00:00:00+00:00,48.73399965,-142.84658335,POINT  ( -142.84658335   48.73399965 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn46:neuston:H:0.15-0.5,GoA2019_Stn46:neuston:H,2019-03-08T00:00:00+00:00,48.73399965,-142.84658335,POINT  ( -142.84658335   48.73399965 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn46:neuston:N:0.15-0.5,GoA2019_Stn46:neuston:N,2019-03-08T00:00:00+00:00,48.73399965,-142.84658335,POINT  ( -142.84658335   48.73399965 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn46:neuston:P:0.15-0.5,GoA2019_Stn46:neuston:P,2019-03-08T00:00:00+00:00,48.73399965,-142.84658335,POINT  ( -142.84658335   48.73399965 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn46:neuston:F:0.15-0.5,GoA2019_Stn46:neuston:F,2019-03-08T00:00:00+00:00,48.73399965,-142.84658335,POINT  ( -142.84658335   48.73399965 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn46:neuston:H:0.5-1.5,GoA2019_Stn46:neuston:H,2019-03-08T00:00:00+00:00,48.73399965,-142.84658335,POINT  ( -142.84658335   48.73399965 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn46:neuston:N:0.5-1.5,GoA2019_Stn46:neuston:N,2019-03-08T00:00:00+00:00,48.73399965,-142.84658335,POINT  ( -142.84658335   48.73399965 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn46:neuston:P:0.5-1.5,GoA2019_Stn46:neuston:P,2019-03-08T00:00:00+00:00,48.73399965,-142.84658335,POINT  ( -142.84658335   48.73399965 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn46:neuston:F:0.5-1.5,GoA2019_Stn46:neuston:F,2019-03-08T00:00:00+00:00,48.73399965,-142.84658335,POINT  ( -142.84658335   48.73399965 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn46:neuston:H:1.5-5,GoA2019_Stn46:neuston:H,2019-03-08T00:00:00+00:00,48.73399965,-142.84658335,POINT  ( -142.84658335   48.73399965 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn46:neuston:N:1.5-5,GoA2019_Stn46:neuston:N,2019-03-08T00:00:00+00:00,48.73399965,-142.84658335,POINT  ( -142.84658335   48.73399965 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn46:neuston:P:1.5-5,GoA2019_Stn46:neuston:P,2019-03-08T00:00:00+00:00,48.73399965,-142.84658335,POINT  ( -142.84658335   48.73399965 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn46:neuston:F:1.5-5,GoA2019_Stn46:neuston:F,2019-03-08T00:00:00+00:00,48.73399965,-142.84658335,POINT  ( -142.84658335   48.73399965 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn46:neuston:Total:0.05-0.15,GoA2019_Stn46:neuston:Total,2019-03-08T00:00:00+00:00,48.73399965,-142.84658335,POINT  ( -142.84658335   48.73399965 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn46:neuston:Total:0.15-0.5,GoA2019_Stn46:neuston:Total,2019-03-08T00:00:00+00:00,48.73399965,-142.84658335,POINT  ( -142.84658335   48.73399965 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn46:neuston:Total:0.5-1.5,GoA2019_Stn46:neuston:Total,2019-03-08T00:00:00+00:00,48.73399965,-142.84658335,POINT  ( -142.84658335   48.73399965 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn46:neuston:Total:1.5-5,GoA2019_Stn46:neuston:Total,2019-03-08T00:00:00+00:00,48.73399965,-142.84658335,POINT  ( -142.84658335   48.73399965 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn47:neuston:H:0.05-0.15,GoA2019_Stn47:neuston:H,2019-03-08T00:00:00+00:00,48.706,-141.32958335,POINT  ( -141.32958335   48.706 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn47:neuston:N:0.05-0.15,GoA2019_Stn47:neuston:N,2019-03-08T00:00:00+00:00,48.706,-141.32958335,POINT  ( -141.32958335   48.706 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn47:neuston:P:0.05-0.15,GoA2019_Stn47:neuston:P,2019-03-08T00:00:00+00:00,48.706,-141.32958335,POINT  ( -141.32958335   48.706 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn47:neuston:F:0.05-0.15,GoA2019_Stn47:neuston:F,2019-03-08T00:00:00+00:00,48.706,-141.32958335,POINT  ( -141.32958335   48.706 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn47:neuston:H:0.15-0.5,GoA2019_Stn47:neuston:H,2019-03-08T00:00:00+00:00,48.706,-141.32958335,POINT  ( -141.32958335   48.706 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn47:neuston:N:0.15-0.5,GoA2019_Stn47:neuston:N,2019-03-08T00:00:00+00:00,48.706,-141.32958335,POINT  ( -141.32958335   48.706 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn47:neuston:P:0.15-0.5,GoA2019_Stn47:neuston:P,2019-03-08T00:00:00+00:00,48.706,-141.32958335,POINT  ( -141.32958335   48.706 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn47:neuston:F:0.15-0.5,GoA2019_Stn47:neuston:F,2019-03-08T00:00:00+00:00,48.706,-141.32958335,POINT  ( -141.32958335   48.706 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn47:neuston:H:0.5-1.5,GoA2019_Stn47:neuston:H,2019-03-08T00:00:00+00:00,48.706,-141.32958335,POINT  ( -141.32958335   48.706 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn47:neuston:N:0.5-1.5,GoA2019_Stn47:neuston:N,2019-03-08T00:00:00+00:00,48.706,-141.32958335,POINT  ( -141.32958335   48.706 ),0, , ,sizeRange,Event,EPSG:4326
