measurementID,eventID,measurementType,measurementTypeID,measurementValue,measurementUnit,measurementUnitID,measurementRemarks
GoA2019_Stn41:cast1:niskin:5:P81:acid,GoA2019_Stn41:cast1:niskin:5:P81,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,yes,NA,NA,NA
GoA2019_Stn41:cast1:niskin:5:P81:d13C,GoA2019_Stn41:cast1:niskin:5:P81,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-26.6271948062056,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn41:cast1:niskin:5:P81:Ctot,GoA2019_Stn41:cast1:niskin:5:P81,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,157.364965519733,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn41:cast1:niskin:5:P81:d15N,GoA2019_Stn41:cast1:niskin:5:P81,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,3.17775411457897,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn41:cast1:niskin:5:P81:Ntot,GoA2019_Stn41:cast1:niskin:5:P81,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,29.796446397117,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn42:cast1:niskin:5:P82:vol,GoA2019_Stn42:cast1:niskin:5:P82,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn42:cast1:niskin:5:P82:acid,GoA2019_Stn42:cast1:niskin:5:P82,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,no,NA,NA,NA
GoA2019_Stn42:cast1:niskin:5:P82:d13C,GoA2019_Stn42:cast1:niskin:5:P82,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-25.2649931904246,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn42:cast1:niskin:5:P82:Ctot,GoA2019_Stn42:cast1:niskin:5:P82,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,162.851854528865,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn42:cast1:niskin:5:P82:d15N,GoA2019_Stn42:cast1:niskin:5:P82,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,4.27152479362128,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn42:cast1:niskin:5:P82:Ntot,GoA2019_Stn42:cast1:niskin:5:P82,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,23.9040664906791,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn42:cast1:niskin:5:P83:vol,GoA2019_Stn42:cast1:niskin:5:P83,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn42:cast1:niskin:5:P83:acid,GoA2019_Stn42:cast1:niskin:5:P83,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,yes,NA,NA,NA
GoA2019_Stn42:cast1:niskin:5:P83:d13C,GoA2019_Stn42:cast1:niskin:5:P83,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-25.9380337421874,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn42:cast1:niskin:5:P83:Ctot,GoA2019_Stn42:cast1:niskin:5:P83,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,154.162115119417,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn42:cast1:niskin:5:P83:d15N,GoA2019_Stn42:cast1:niskin:5:P83,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,3.8658320396554,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn42:cast1:niskin:5:P83:Ntot,GoA2019_Stn42:cast1:niskin:5:P83,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,23.9497302261559,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn43:cast1:niskin:5:P84:vol,GoA2019_Stn43:cast1:niskin:5:P84,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn43:cast1:niskin:5:P84:acid,GoA2019_Stn43:cast1:niskin:5:P84,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,no,NA,NA,NA
GoA2019_Stn43:cast1:niskin:5:P84:d13C,GoA2019_Stn43:cast1:niskin:5:P84,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-25.0671550690868,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn43:cast1:niskin:5:P84:Ctot,GoA2019_Stn43:cast1:niskin:5:P84,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,186.28126135327,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn43:cast1:niskin:5:P84:d15N,GoA2019_Stn43:cast1:niskin:5:P84,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,2.07231105380515,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn43:cast1:niskin:5:P84:Ntot,GoA2019_Stn43:cast1:niskin:5:P84,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,48.5109070325376,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn43:cast1:niskin:5:P85:vol,GoA2019_Stn43:cast1:niskin:5:P85,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn43:cast1:niskin:5:P85:acid,GoA2019_Stn43:cast1:niskin:5:P85,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,yes,NA,NA,NA
GoA2019_Stn43:cast1:niskin:5:P85:d13C,GoA2019_Stn43:cast1:niskin:5:P85,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-25.7733563225601,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn43:cast1:niskin:5:P85:Ctot,GoA2019_Stn43:cast1:niskin:5:P85,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,168.288796864446,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn43:cast1:niskin:5:P85:d15N,GoA2019_Stn43:cast1:niskin:5:P85,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,2.37050695329484,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn43:cast1:niskin:5:P85:Ntot,GoA2019_Stn43:cast1:niskin:5:P85,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,30.9422943993612,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn44:cast1:niskin:5:P86:vol,GoA2019_Stn44:cast1:niskin:5:P86,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn44:cast1:niskin:5:P86:acid,GoA2019_Stn44:cast1:niskin:5:P86,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,no,NA,NA,NA
GoA2019_Stn44:cast1:niskin:5:P86:d13C,GoA2019_Stn44:cast1:niskin:5:P86,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-23.0696035298621,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn44:cast1:niskin:5:P86:Ctot,GoA2019_Stn44:cast1:niskin:5:P86,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,186.770745189217,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn44:cast1:niskin:5:P86:d15N,GoA2019_Stn44:cast1:niskin:5:P86,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,2.61277299774845,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn44:cast1:niskin:5:P86:Ntot,GoA2019_Stn44:cast1:niskin:5:P86,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,28.5133429866194,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn44:cast1:niskin:5:P87:vol,GoA2019_Stn44:cast1:niskin:5:P87,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn44:cast1:niskin:5:P87:acid,GoA2019_Stn44:cast1:niskin:5:P87,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,yes,NA,NA,NA
GoA2019_Stn44:cast1:niskin:5:P87:d13C,GoA2019_Stn44:cast1:niskin:5:P87,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-25.1664672027601,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn44:cast1:niskin:5:P87:Ctot,GoA2019_Stn44:cast1:niskin:5:P87,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,173.061442838327,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn44:cast1:niskin:5:P87:d15N,GoA2019_Stn44:cast1:niskin:5:P87,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,2.76331613056956,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn44:cast1:niskin:5:P87:Ntot,GoA2019_Stn44:cast1:niskin:5:P87,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,32.0978600485987,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn45:cast1:niskin:5:P88:vol,GoA2019_Stn45:cast1:niskin:5:P88,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn45:cast1:niskin:5:P88:acid,GoA2019_Stn45:cast1:niskin:5:P88,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,no,NA,NA,NA
GoA2019_Stn45:cast1:niskin:5:P88:d13C,GoA2019_Stn45:cast1:niskin:5:P88,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-24.4701037644025,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn45:cast1:niskin:5:P88:Ctot,GoA2019_Stn45:cast1:niskin:5:P88,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,187.196384677556,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn45:cast1:niskin:5:P88:d15N,GoA2019_Stn45:cast1:niskin:5:P88,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,2.83031090262749,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn45:cast1:niskin:5:P88:Ntot,GoA2019_Stn45:cast1:niskin:5:P88,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,33.2778760681162,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn45:cast1:niskin:5:P89:vol,GoA2019_Stn45:cast1:niskin:5:P89,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn45:cast1:niskin:5:P89:acid,GoA2019_Stn45:cast1:niskin:5:P89,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,yes,NA,NA,NA
GoA2019_Stn45:cast1:niskin:5:P89:d13C,GoA2019_Stn45:cast1:niskin:5:P89,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-26.0199050928328,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn45:cast1:niskin:5:P89:Ctot,GoA2019_Stn45:cast1:niskin:5:P89,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,214.851162720466,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn45:cast1:niskin:5:P89:d15N,GoA2019_Stn45:cast1:niskin:5:P89,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,2.44972977131481,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn45:cast1:niskin:5:P89:Ntot,GoA2019_Stn45:cast1:niskin:5:P89,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,34.4614125315456,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn46:cast1:niskin:5:P90:vol,GoA2019_Stn46:cast1:niskin:5:P90,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn46:cast1:niskin:5:P90:acid,GoA2019_Stn46:cast1:niskin:5:P90,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,no,NA,NA,NA
GoA2019_Stn46:cast1:niskin:5:P90:d13C,GoA2019_Stn46:cast1:niskin:5:P90,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-24.8916014347788,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn46:cast1:niskin:5:P90:Ctot,GoA2019_Stn46:cast1:niskin:5:P90,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,195.752008664528,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn46:cast1:niskin:5:P90:d15N,GoA2019_Stn46:cast1:niskin:5:P90,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,2.7748039935658,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn46:cast1:niskin:5:P90:Ntot,GoA2019_Stn46:cast1:niskin:5:P90,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,26.7156756704319,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn46:cast1:niskin:5:P91:vol,GoA2019_Stn46:cast1:niskin:5:P91,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn46:cast1:niskin:5:P91:acid,GoA2019_Stn46:cast1:niskin:5:P91,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,yes,NA,NA,NA
GoA2019_Stn46:cast1:niskin:5:P91:d13C,GoA2019_Stn46:cast1:niskin:5:P91,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-25.5981278475237,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn46:cast1:niskin:5:P91:Ctot,GoA2019_Stn46:cast1:niskin:5:P91,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,179.022031310109,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn46:cast1:niskin:5:P91:d15N,GoA2019_Stn46:cast1:niskin:5:P91,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,2.95400043562369,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn46:cast1:niskin:5:P91:Ntot,GoA2019_Stn46:cast1:niskin:5:P91,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,34.2950030506408,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn47:cast1:niskin:5:P92:vol,GoA2019_Stn47:cast1:niskin:5:P92,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn47:cast1:niskin:5:P92:acid,GoA2019_Stn47:cast1:niskin:5:P92,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,no,NA,NA,NA
GoA2019_Stn47:cast1:niskin:5:P92:d13C,GoA2019_Stn47:cast1:niskin:5:P92,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-24.3079967387773,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn47:cast1:niskin:5:P92:Ctot,GoA2019_Stn47:cast1:niskin:5:P92,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,163.234865545077,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn47:cast1:niskin:5:P92:d15N,GoA2019_Stn47:cast1:niskin:5:P92,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,3.01977774042961,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn47:cast1:niskin:5:P92:Ntot,GoA2019_Stn47:cast1:niskin:5:P92,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,22.7233806357554,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn47:cast1:niskin:5:P93:vol,GoA2019_Stn47:cast1:niskin:5:P93,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn47:cast1:niskin:5:P93:acid,GoA2019_Stn47:cast1:niskin:5:P93,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,yes,NA,NA,NA
GoA2019_Stn47:cast1:niskin:5:P93:d13C,GoA2019_Stn47:cast1:niskin:5:P93,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-25.3717464697328,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn47:cast1:niskin:5:P93:Ctot,GoA2019_Stn47:cast1:niskin:5:P93,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,131.212676707528,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn47:cast1:niskin:5:P93:d15N,GoA2019_Stn47:cast1:niskin:5:P93,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,3.01588270803036,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn47:cast1:niskin:5:P93:Ntot,GoA2019_Stn47:cast1:niskin:5:P93,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,30.8423766066902,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn48:cast1:niskin:5:P94:vol,GoA2019_Stn48:cast1:niskin:5:P94,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn48:cast1:niskin:5:P94:acid,GoA2019_Stn48:cast1:niskin:5:P94,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,no,NA,NA,NA
GoA2019_Stn48:cast1:niskin:5:P94:d13C,GoA2019_Stn48:cast1:niskin:5:P94,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-24.0683439181941,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn48:cast1:niskin:5:P94:Ctot,GoA2019_Stn48:cast1:niskin:5:P94,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,201.775306533717,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn48:cast1:niskin:5:P94:d15N,GoA2019_Stn48:cast1:niskin:5:P94,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,2.39673377993576,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn48:cast1:niskin:5:P94:Ntot,GoA2019_Stn48:cast1:niskin:5:P94,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,30.3770465700457,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn48:cast1:niskin:5:P95:vol,GoA2019_Stn48:cast1:niskin:5:P95,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn48:cast1:niskin:5:P95:acid,GoA2019_Stn48:cast1:niskin:5:P95,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,yes,NA,NA,NA
GoA2019_Stn48:cast1:niskin:5:P95:d13C,GoA2019_Stn48:cast1:niskin:5:P95,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-25.6492807502782,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn48:cast1:niskin:5:P95:Ctot,GoA2019_Stn48:cast1:niskin:5:P95,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,168.07668065301,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn48:cast1:niskin:5:P95:d15N,GoA2019_Stn48:cast1:niskin:5:P95,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,2.49677210497904,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn48:cast1:niskin:5:P95:Ntot,GoA2019_Stn48:cast1:niskin:5:P95,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,42.7081210948146,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn49:cast1:niskin:5:P96:vol,GoA2019_Stn49:cast1:niskin:5:P96,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn49:cast1:niskin:5:P96:acid,GoA2019_Stn49:cast1:niskin:5:P96,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,no,NA,NA,NA
GoA2019_Stn49:cast1:niskin:5:P96:d13C,GoA2019_Stn49:cast1:niskin:5:P96,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-24.6604049443313,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn49:cast1:niskin:5:P96:Ctot,GoA2019_Stn49:cast1:niskin:5:P96,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,151.319450821226,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn49:cast1:niskin:5:P96:d15N,GoA2019_Stn49:cast1:niskin:5:P96,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,3.44179714614791,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn49:cast1:niskin:5:P96:Ntot,GoA2019_Stn49:cast1:niskin:5:P96,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,34.9227020175383,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn49:cast1:niskin:5:P97:vol,GoA2019_Stn49:cast1:niskin:5:P97,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn49:cast1:niskin:5:P97:acid,GoA2019_Stn49:cast1:niskin:5:P97,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,yes,NA,NA,NA
GoA2019_Stn49:cast1:niskin:5:P97:d13C,GoA2019_Stn49:cast1:niskin:5:P97,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-25.5253387091873,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn49:cast1:niskin:5:P97:Ctot,GoA2019_Stn49:cast1:niskin:5:P97,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,134.012349318764,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn49:cast1:niskin:5:P97:d15N,GoA2019_Stn49:cast1:niskin:5:P97,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,2.48529215151812,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn49:cast1:niskin:5:P97:Ntot,GoA2019_Stn49:cast1:niskin:5:P97,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,45.9962109478835,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn50:cast1:niskin:5:P98:vol,GoA2019_Stn50:cast1:niskin:5:P98,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn50:cast1:niskin:5:P98:acid,GoA2019_Stn50:cast1:niskin:5:P98,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,no,NA,NA,NA
GoA2019_Stn50:cast1:niskin:5:P98:d13C,GoA2019_Stn50:cast1:niskin:5:P98,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-24.8768500745735,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn50:cast1:niskin:5:P98:Ctot,GoA2019_Stn50:cast1:niskin:5:P98,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,150.638600160833,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn50:cast1:niskin:5:P98:d15N,GoA2019_Stn50:cast1:niskin:5:P98,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,3.99537893552823,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn50:cast1:niskin:5:P98:Ntot,GoA2019_Stn50:cast1:niskin:5:P98,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,23.9542301335264,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn50:cast1:niskin:5:P99:vol,GoA2019_Stn50:cast1:niskin:5:P99,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn50:cast1:niskin:5:P99:acid,GoA2019_Stn50:cast1:niskin:5:P99,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,yes,NA,NA,NA
GoA2019_Stn50:cast1:niskin:5:P99:d13C,GoA2019_Stn50:cast1:niskin:5:P99,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-25.7206010455146,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
