measurementID,measurementType,measurementTypeID,measurementValue,measurementUnit,measurementUnitID
IYS:GoA2019_Stn48:trawl1:M0229:p:c_b_cys:Ct,Relative Ct-value, ,23.38505268, , 
IYS:GoA2019_Stn48:trawl1:M0229:p:hkg:Ct,Relative Ct-value, ,37.69491124, , 
IYS:GoA2019_Stn48:trawl1:M0229:p:ic_hof:Ct,Relative Ct-value, ,41.8626076, , 
IYS:GoA2019_Stn48:trawl1:M0229:p:lo_sal:Ct,Relative Ct-value, ,23.73374367, , 
IYS:GoA2019_Stn48:trawl1:M0230:p:c_b_cys:Ct,Relative Ct-value, ,26.81351185, , 
IYS:GoA2019_Stn48:trawl1:M0230:p:hkg:Ct,Relative Ct-value, ,37.22749949, , 
IYS:GoA2019_Stn48:trawl1:M0230:p:IcD:Ct,Relative Ct-value, ,19.50589736, , 
IYS:GoA2019_Stn48:trawl1:M0230:p:lo_sal:Ct,Relative Ct-value, ,26.59824753, , 
IYS:GoA2019_Stn48:trawl1:M0231:p:c_b_cys:Ct,Relative Ct-value, ,24.47074509, , 
IYS:GoA2019_Stn48:trawl1:M0231:p:hkg:Ct,Relative Ct-value, ,38.56064892, , 
IYS:GoA2019_Stn48:trawl1:M0231:p:ic_hof:Ct,Relative Ct-value, ,21.93458176, , 
IYS:GoA2019_Stn48:trawl1:M0232:p:c_b_cys:Ct,Relative Ct-value, ,20.73465919, , 
IYS:GoA2019_Stn48:trawl1:M0232:p:hkg:Ct,Relative Ct-value, ,36.94526768, , 
IYS:GoA2019_Stn48:trawl1:M0232:p:ic_hof:Ct,Relative Ct-value, ,24.43386555, , 
IYS:GoA2019_Stn48:trawl1:M0232:p:lo_sal:Ct,Relative Ct-value, ,21.80661583, , 
IYS:GoA2019_Stn49:trawl1:M0233:p:c_b_cys:Ct,Relative Ct-value, ,27.66018295, , 
IYS:GoA2019_Stn49:trawl1:M0233:p:hkg:Ct,Relative Ct-value, ,38.27065921, , 
IYS:GoA2019_Stn49:trawl1:M0233:p:ic_hof:Ct,Relative Ct-value, ,24.22725964, , 
IYS:GoA2019_Stn49:trawl1:M0233:p:lo_sal:Ct,Relative Ct-value, ,26.24533558, , 
IYS:GoA2019_Stn49:trawl1:M0233:p:Salmovirus:Ct,Relative Ct-value, ,23.00583458, , 
IYS:GoA2019_Stn49:trawl1:M0233:p:ver:Ct,Relative Ct-value, ,24.09795189, , 
IYS:GoA2019_Stn49:trawl1:M0234:p:c_b_cys:Ct,Relative Ct-value, ,24.03396893, , 
IYS:GoA2019_Stn49:trawl1:M0234:p:hkg:Ct,Relative Ct-value, ,38.58874226, , 
IYS:GoA2019_Stn49:trawl1:M0234:p:lo_sal:Ct,Relative Ct-value, ,23.04829407, , 
IYS:GoA2019_Stn49:trawl1:M0234:p:Salmovirus:Ct,Relative Ct-value, ,29.82009077, , 
IYS:GoA2019_Stn49:trawl1:M0234:p:ver:Ct,Relative Ct-value, ,20.7091341, , 
IYS:GoA2019_Stn49:trawl1:M0235:p:c_b_cys:Ct,Relative Ct-value, ,31.7291441, , 
IYS:GoA2019_Stn49:trawl1:M0235:p:hkg:Ct,Relative Ct-value, ,37.77403092, , 
IYS:GoA2019_Stn49:trawl1:M0235:p:ic_hof:Ct,Relative Ct-value, ,22.27168751, , 
IYS:GoA2019_Stn49:trawl1:M0235:p:lo_sal:Ct,Relative Ct-value, ,41.60022378, , 
IYS:GoA2019_Stn49:trawl1:M0235:p:pa_pse:Ct,Relative Ct-value, ,23.73185921, , 
IYS:GoA2019_Stn49:trawl1:M0236:p:c_b_cys:Ct,Relative Ct-value, ,28.28017998, , 
IYS:GoA2019_Stn49:trawl1:M0236:p:hkg:Ct,Relative Ct-value, ,37.29333687, , 
IYS:GoA2019_Stn49:trawl1:M0236:p:ic_hof:Ct,Relative Ct-value, ,40.79009056, , 
IYS:GoA2019_Stn49:trawl1:M0236:p:lo_sal:Ct,Relative Ct-value, ,27.49167252, , 
IYS:GoA2019_Stn49:trawl1:M0237:p:c_b_cys:Ct,Relative Ct-value, ,29.37035322, , 
IYS:GoA2019_Stn49:trawl1:M0237:p:hkg:Ct,Relative Ct-value, ,37.71303606, , 
IYS:GoA2019_Stn49:trawl1:M0237:p:ic_hof:Ct,Relative Ct-value, ,40.95942116, , 
IYS:GoA2019_Stn49:trawl1:M0237:p:IcD:Ct,Relative Ct-value, ,20.73968592, , 
IYS:GoA2019_Stn49:trawl1:M0237:p:lo_sal:Ct,Relative Ct-value, ,39.42389464, , 
IYS:GoA2019_Stn49:trawl1:M0237:p:pa_pse:Ct,Relative Ct-value, ,21.94029617, , 
IYS:GoA2019_Stn49:trawl1:M0238:p:c_b_cys:Ct,Relative Ct-value, ,32.13735056, , 
IYS:GoA2019_Stn49:trawl1:M0238:p:hkg:Ct,Relative Ct-value, ,37.04723215, , 
IYS:GoA2019_Stn49:trawl1:M0238:p:ic_hof:Ct,Relative Ct-value, ,40.954041, , 
IYS:GoA2019_Stn49:trawl1:M0238:p:lo_sal:Ct,Relative Ct-value, ,23.48474216, , 
IYS:GoA2019_Stn49:trawl1:M0239:p:hkg:Ct,Relative Ct-value, ,36.79384375, , 
IYS:GoA2019_Stn49:trawl1:M0239:p:lo_sal:Ct,Relative Ct-value, ,28.90698195, , 
IYS:GoA2019_Stn51:trawl1:M0240:p:c_b_cys:Ct,Relative Ct-value, ,32.43021536, , 
IYS:GoA2019_Stn51:trawl1:M0240:p:ce_sha:Ct,Relative Ct-value, ,23.73118591, , 
IYS:GoA2019_Stn51:trawl1:M0240:p:hkg:Ct,Relative Ct-value, ,38.07113218, , 
IYS:GoA2019_Stn51:trawl1:M0240:p:ic_hof:Ct,Relative Ct-value, ,39.51585531, , 
IYS:GoA2019_Stn51:trawl1:M0240:p:pa_min:Ct,Relative Ct-value, ,33.35801554, , 
IYS:GoA2019_Stn51:trawl1:M0240:p:sp_des:Ct,Relative Ct-value, ,33.21575451, , 
IYS:GoA2019_Stn51:trawl1:M0241:p:c_b_cys:Ct,Relative Ct-value, ,30.70507145, , 
IYS:GoA2019_Stn51:trawl1:M0241:p:hkg:Ct,Relative Ct-value, ,37.60496879, , 
IYS:GoA2019_Stn52:trawl1:M0242:p:c_b_cys:Ct,Relative Ct-value, ,31.2519722, , 
IYS:GoA2019_Stn52:trawl1:M0242:p:hkg:Ct,Relative Ct-value, ,37.27652335, , 
IYS:GoA2019_Stn52:trawl1:M0242:p:ic_hof:Ct,Relative Ct-value, ,22.8222847, , 
IYS:GoA2019_Stn52:trawl1:M0243:p:c_b_cys:Ct,Relative Ct-value, ,31.32056093, , 
IYS:GoA2019_Stn52:trawl1:M0243:p:hkg:Ct,Relative Ct-value, ,36.57830954, , 
IYS:GoA2019_Stn52:trawl1:M0243:p:ic_hof:Ct,Relative Ct-value, ,25.22483253, , 
IYS:GoA2019_Stn52:trawl1:M0244:p:hkg:Ct,Relative Ct-value, ,36.75775194, , 
IYS:GoA2019_Stn52:trawl1:M0244:p:ic_hof:Ct,Relative Ct-value, ,23.82701588, , 
IYS:GoA2019_Stn52:trawl1:M0245:p:c_b_cys:Ct,Relative Ct-value, ,30.04796553, , 
IYS:GoA2019_Stn52:trawl1:M0245:p:hkg:Ct,Relative Ct-value, ,37.32482886, , 
IYS:GoA2019_Stn52:trawl1:M0245:p:ic_hof:Ct,Relative Ct-value, ,34.74926233, , 
IYS:GoA2019_Stn52:trawl1:M0245:p:lo_sal:Ct,Relative Ct-value, ,41.86917675, , 
IYS:GoA2019_Stn52:trawl1:M0245:p:pa_pse:Ct,Relative Ct-value, ,24.25169754, , 
IYS:GoA2019_Stn52:trawl1:M0245:p:ver:Ct,Relative Ct-value, ,21.16069984, , 
IYS:GoA2019_Stn30:trawl1:M0110:p:hkg:Ct,Relative Ct-value, ,34.89580631, , 
IYS:GoA2019_Stn30:trawl1:M0110:p:lo_sal:Ct,Relative Ct-value, ,29.31367922, , 
IYS:GoA2019_Stn54:trawl1:M0247:p:c_b_cys:Ct,Relative Ct-value, ,29.13610458, , 
IYS:GoA2019_Stn54:trawl1:M0247:p:hkg:Ct,Relative Ct-value, ,37.58922672, , 
IYS:GoA2019_Stn54:trawl1:M0247:p:ic_hof:Ct,Relative Ct-value, ,30.39566898, , 
IYS:GoA2019_Stn54:trawl1:M0248:p:c_b_cys:Ct,Relative Ct-value, ,22.71703148, , 
IYS:GoA2019_Stn54:trawl1:M0248:p:hkg:Ct,Relative Ct-value, ,36.95007062, , 
IYS:GoA2019_Stn54:trawl1:M0248:p:ic_hof:Ct,Relative Ct-value, ,29.39962673, , 
IYS:GoA2019_Stn54:trawl1:M0248:p:lo_sal:Ct,Relative Ct-value, ,38.64919972, , 
IYS:GoA2019_Stn54:trawl1:M0248:p:pa_min:Ct,Relative Ct-value, ,24.22808456, , 
IYS:GoA2019_Stn54:trawl1:M0248:p:pa_pse:Ct,Relative Ct-value, ,25.43493652, , 
IYS:GoA2019_Stn54:trawl1:M0248:p:sp_des:Ct,Relative Ct-value, ,23.62255478, , 
IYS:GoA2019_Stn54:trawl1:M0249:p:hkg:Ct,Relative Ct-value, ,35.41214657, , 
IYS:GoA2019_Stn54:trawl1:M0249:p:ic_hof:Ct,Relative Ct-value, ,29.92603302, , 
IYS:GoA2019_Stn54:trawl1:M0249:p:lo_sal:Ct,Relative Ct-value, ,25.60405064, , 
IYS:GoA2019_Stn54:trawl1:M0249:p:pa_pse:Ct,Relative Ct-value, ,22.24295998, , 
IYS:GoA2019_Stn54:trawl1:M0249:p:sch:Ct,Relative Ct-value, ,20.50893784, , 
IYS:GoA2019_Stn54:trawl1:M0250:p:hkg:Ct,Relative Ct-value, ,36.99882579, , 
IYS:GoA2019_Stn54:trawl1:M0250:p:lo_sal:Ct,Relative Ct-value, ,41.66588724, , 
IYS:GoA2019_Stn54:trawl1:M0251:p:c_b_cys:Ct,Relative Ct-value, ,21.74837971, , 
IYS:GoA2019_Stn54:trawl1:M0251:p:hkg:Ct,Relative Ct-value, ,36.83202791, , 
IYS:GoA2019_Stn54:trawl1:M0251:p:lo_sal:Ct,Relative Ct-value, ,39.35202551, , 
IYS:GoA2019_Stn54:trawl1:M0252:p:c_b_cys:Ct,Relative Ct-value, ,30.20377159, , 
IYS:GoA2019_Stn54:trawl1:M0252:p:hkg:Ct,Relative Ct-value, ,37.17275572, , 
IYS:GoA2019_Stn54:trawl1:M0252:p:pa_pse:Ct,Relative Ct-value, ,24.26943207, , 
IYS:GoA2019_Stn31:trawl1:M0124:p:hkg:Ct,Relative Ct-value, ,36.9666884, , 
IYS:GoA2019_Stn31:trawl1:M0124:p:lo_sal:Ct,Relative Ct-value, ,36.57512331, , 
IYS:GoA2019_Stn44:trawl1:M0196:p:c_b_cys:Ct,Relative Ct-value, ,25.07511997, , 
IYS:GoA2019_Stn44:trawl1:M0196:p:hkg:Ct,Relative Ct-value, ,38.16783214, , 
IYS:GoA2019_Stn44:trawl1:M0196:p:lo_sal:Ct,Relative Ct-value, ,29.73046827, , 
IYS:GoA2019_Stn60:trawl1:M0255:p:c_b_cys:Ct,Relative Ct-value, ,24.24224567, , 
IYS:GoA2019_Stn60:trawl1:M0255:p:hkg:Ct,Relative Ct-value, ,35.11881352, , 
IYS:GoA2019_Stn60:trawl1:M0255:p:ic_hof:Ct,Relative Ct-value, ,38.85063601, , 
IYS:GoA2019_Stn60:trawl1:M0255:p:lo_sal:Ct,Relative Ct-value, ,20.45022202, , 
