eventID,measurementRemarks,measurementType,measurementValue,measurementID,measurementTypeID,measurementUnit,measurementUnitID,occurrenceID,measurementValueID
IYS:GoA2019_Stn10:bongo:Net2:Z1,NA,length_type,Size fraction,IYS:GoA2019_Stn10:bongo:Net2:Z1:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,NA,NA
IYS:GoA2019_Stn10:bongo:Net2:Z30,NA,length,2.0,IYS:GoA2019_Stn10:bongo:Net2:Z30:length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn10:bongo:Net2:Z30,NA,individualCount,1.0,IYS:GoA2019_Stn10:bongo:Net2:Z30:count,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,NA
IYS:GoA2019_Stn10:bongo:Net2:Z30,NA,minimumLength,NA,IYS:GoA2019_Stn10:bongo:Net2:Z30:minLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn10:bongo:Net2:Z30,NA,maximumLength,NA,IYS:GoA2019_Stn10:bongo:Net2:Z30:maxLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn10:bongo:Net2:Z30,NA,weight,TBD,IYS:GoA2019_Stn10:bongo:Net2:Z30:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,NA
IYS:GoA2019_Stn10:bongo:Net2:Z30,NA,length_type,Size fraction,IYS:GoA2019_Stn10:bongo:Net2:Z30:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,NA,NA
IYS:GoA2019_Stn10:bongo:Net2:Z31,NA,length,0.25,IYS:GoA2019_Stn10:bongo:Net2:Z31:length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn10:bongo:Net2:Z31,NA,individualCount,1.0,IYS:GoA2019_Stn10:bongo:Net2:Z31:count,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,NA
IYS:GoA2019_Stn10:bongo:Net2:Z31,NA,minimumLength,NA,IYS:GoA2019_Stn10:bongo:Net2:Z31:minLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn10:bongo:Net2:Z31,NA,maximumLength,NA,IYS:GoA2019_Stn10:bongo:Net2:Z31:maxLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn10:bongo:Net2:Z31,NA,weight,TBD,IYS:GoA2019_Stn10:bongo:Net2:Z31:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,NA
IYS:GoA2019_Stn10:bongo:Net2:Z31,NA,length_type,Size fraction,IYS:GoA2019_Stn10:bongo:Net2:Z31:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,NA,NA
IYS:GoA2019_Stn10:bongo:Net2:Z4,NA,length,0.5,IYS:GoA2019_Stn10:bongo:Net2:Z4:length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn10:bongo:Net2:Z4,NA,individualCount,1.0,IYS:GoA2019_Stn10:bongo:Net2:Z4:count,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,NA
IYS:GoA2019_Stn10:bongo:Net2:Z4,NA,minimumLength,NA,IYS:GoA2019_Stn10:bongo:Net2:Z4:minLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn10:bongo:Net2:Z4,NA,maximumLength,NA,IYS:GoA2019_Stn10:bongo:Net2:Z4:maxLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn10:bongo:Net2:Z4,NA,weight,TBD,IYS:GoA2019_Stn10:bongo:Net2:Z4:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,NA
IYS:GoA2019_Stn10:bongo:Net2:Z4,NA,length_type,Size fraction,IYS:GoA2019_Stn10:bongo:Net2:Z4:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,NA,NA
IYS:GoA2019_Stn10:bongo:Net2:Z7,NA,length,4.0,IYS:GoA2019_Stn10:bongo:Net2:Z7:length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn10:bongo:Net2:Z7,NA,individualCount,1.0,IYS:GoA2019_Stn10:bongo:Net2:Z7:count,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,NA
IYS:GoA2019_Stn10:bongo:Net2:Z7,NA,minimumLength,NA,IYS:GoA2019_Stn10:bongo:Net2:Z7:minLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn10:bongo:Net2:Z7,NA,maximumLength,NA,IYS:GoA2019_Stn10:bongo:Net2:Z7:maxLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn10:bongo:Net2:Z7,NA,weight,TBD,IYS:GoA2019_Stn10:bongo:Net2:Z7:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,NA
IYS:GoA2019_Stn10:bongo:Net2:Z7,NA,length_type,Size fraction,IYS:GoA2019_Stn10:bongo:Net2:Z7:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,NA,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,Length type: OA,NA,NA,NA,NA,NA,NA,NA,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,individualCount,1,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:zoop_occ-18,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,weight,TBD,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:zoop_occ-18,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,length_type,OA,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:zoop_occ-18,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,length,70,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:zoop_occ-18,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,individualCount,1,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:zoop_occ-19,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,weight,TBD,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:zoop_occ-19,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,length_type,OA,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:zoop_occ-19,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,length,65,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:zoop_occ-19,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,individualCount,1,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:zoop_occ-20,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,weight,TBD,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:zoop_occ-20,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,length_type,OA,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:zoop_occ-20,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,length,55,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:zoop_occ-20,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,individualCount,1,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:zoop_occ-21,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,weight,TBD,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:zoop_occ-21,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,length_type,OA,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:zoop_occ-21,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,length,60,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:zoop_occ-21,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,individualCount,1,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:zoop_occ-22,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,weight,TBD,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:zoop_occ-22,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,length_type,OA,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:zoop_occ-22,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,length,60,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:zoop_occ-22,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,individualCount,1,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:zoop_occ-23,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,weight,TBD,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:zoop_occ-23,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,length_type,OA,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:zoop_occ-23,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,length,55,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:zoop_occ-23,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,individualCount,1,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:zoop_occ-24,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,weight,TBD,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:zoop_occ-24,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,length_type,OA,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:zoop_occ-24,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,length,55,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:zoop_occ-24,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,individualCount,1,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:zoop_occ-25,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,weight,TBD,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:zoop_occ-25,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,length_type,OA,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:zoop_occ-25,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,length,50,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:zoop_occ-25,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,individualCount,1,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:zoop_occ-26,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,weight,TBD,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:zoop_occ-26,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,length_type,OA,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:zoop_occ-26,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,length,50,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:zoop_occ-26,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,individualCount,1,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:zoop_occ-27,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,weight,TBD,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:zoop_occ-27,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,length_type,OA,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:zoop_occ-27,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,length,45,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:zoop_occ-27,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,individualCount,3,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:zoop_occ-28,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,weight,TBD,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:zoop_occ-28,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,length_type,OA,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:zoop_occ-28,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,length,60.0,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:zoop_occ-28,NA
IYS:GoA2019_Stn11:bongo:Net1:S109,From net 1. Length type: total,NA,NA,NA,NA,NA,NA,NA,NA
IYS:GoA2019_Stn11:bongo:Net1:S109,NA,individualCount,1,IYS:GoA2019_Stn11:bongo:Net1:S109:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS:GoA2019_Stn11:bongo:Net1:S109:zoop_occ-29,NA
IYS:GoA2019_Stn11:bongo:Net1:S109,NA,weight,6.8,IYS:GoA2019_Stn11:bongo:Net1:S109:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,IYS:GoA2019_Stn11:bongo:Net1:S109:zoop_occ-29,NA
IYS:GoA2019_Stn11:bongo:Net1:S109,NA,length_type,total,IYS:GoA2019_Stn11:bongo:Net1:S109:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,IYS:GoA2019_Stn11:bongo:Net1:S109:zoop_occ-29,NA
IYS:GoA2019_Stn11:bongo:Net1:S109,NA,length,17.0,IYS:GoA2019_Stn11:bongo:Net1:S109:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS:GoA2019_Stn11:bongo:Net1:S109:zoop_occ-29,NA
IYS:GoA2019_Stn11:bongo:Net1:S110,From net 1. Length type: total,NA,NA,NA,NA,NA,NA,NA,NA
IYS:GoA2019_Stn11:bongo:Net1:S110,NA,individualCount,1,IYS:GoA2019_Stn11:bongo:Net1:S110:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS:GoA2019_Stn11:bongo:Net1:S110:zoop_occ-30,NA
IYS:GoA2019_Stn11:bongo:Net1:S110,NA,weight,5.3,IYS:GoA2019_Stn11:bongo:Net1:S110:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,IYS:GoA2019_Stn11:bongo:Net1:S110:zoop_occ-30,NA
IYS:GoA2019_Stn11:bongo:Net1:S110,NA,length_type,total,IYS:GoA2019_Stn11:bongo:Net1:S110:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,IYS:GoA2019_Stn11:bongo:Net1:S110:zoop_occ-30,NA
IYS:GoA2019_Stn11:bongo:Net1:S110,NA,length,16.0,IYS:GoA2019_Stn11:bongo:Net1:S110:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS:GoA2019_Stn11:bongo:Net1:S110:zoop_occ-30,NA
IYS:GoA2019_Stn11:bongo:Net1:S111,From net 1. Length type: total,NA,NA,NA,NA,NA,NA,NA,NA
IYS:GoA2019_Stn11:bongo:Net1:S111,NA,individualCount,1,IYS:GoA2019_Stn11:bongo:Net1:S111:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS:GoA2019_Stn11:bongo:Net1:S111:zoop_occ-31,NA
IYS:GoA2019_Stn11:bongo:Net1:S111,NA,weight,2.0,IYS:GoA2019_Stn11:bongo:Net1:S111:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,IYS:GoA2019_Stn11:bongo:Net1:S111:zoop_occ-31,http://vocab.nerc.ac.uk/collection/S11/current/S117/
IYS:GoA2019_Stn11:bongo:Net1:S111,NA,length_type,total,IYS:GoA2019_Stn11:bongo:Net1:S111:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,IYS:GoA2019_Stn11:bongo:Net1:S111:zoop_occ-31,NA
IYS:GoA2019_Stn11:bongo:Net1:S111,NA,length,6.0,IYS:GoA2019_Stn11:bongo:Net1:S111:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS:GoA2019_Stn11:bongo:Net1:S111:zoop_occ-31,NA
IYS:GoA2019_Stn11:bongo:Net1:S112,From net 1. Length type: total,NA,NA,NA,NA,NA,NA,NA,NA
IYS:GoA2019_Stn11:bongo:Net1:S112,NA,individualCount,1,IYS:GoA2019_Stn11:bongo:Net1:S112:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS:GoA2019_Stn11:bongo:Net1:S112:zoop_occ-32,NA
IYS:GoA2019_Stn11:bongo:Net1:S112,NA,weight,1.0,IYS:GoA2019_Stn11:bongo:Net1:S112:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,IYS:GoA2019_Stn11:bongo:Net1:S112:zoop_occ-32,NA
IYS:GoA2019_Stn11:bongo:Net1:S112,NA,length_type,total,IYS:GoA2019_Stn11:bongo:Net1:S112:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,IYS:GoA2019_Stn11:bongo:Net1:S112:zoop_occ-32,NA
IYS:GoA2019_Stn11:bongo:Net1:S112,NA,length,6.0,IYS:GoA2019_Stn11:bongo:Net1:S112:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS:GoA2019_Stn11:bongo:Net1:S112:zoop_occ-32,NA
IYS:GoA2019_Stn11:bongo:Net1:S113,From net 1. Length type: total,NA,NA,NA,NA,NA,NA,NA,NA
