eventID,specificEpithet,scientificName,scientificNameID,scientificAuthorityName,individualCount,lifeStage,sex,taxonRank,taxonomicStatus,identificationQualifier,kingdom,phylum,class,order,family,genus,occurrenceID
IYS:GoA2019_Stn8:bongo:Net1,intermedius,Gaetanus intermedius,urn:lsid:marinespecies.org:taxname:426434,"(Wolfenden, 1905)",1,C6,F,Species,unaccepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Gaetanus,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-673
IYS:GoA2019_Stn8:bongo:Net1,NA,Gaetanus,urn:lsid:marinespecies.org:taxname:104121,"Giesbrecht, 1888",2,C2,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Gaetanus,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-674
IYS:GoA2019_Stn8:bongo:Net1,NA,Gaetanus,urn:lsid:marinespecies.org:taxname:104121,"Giesbrecht, 1888",1,C3,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Gaetanus,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-675
IYS:GoA2019_Stn8:bongo:Net1,NA,Halocyprididae,urn:lsid:marinespecies.org:taxname:127482,"Dana, 1853",1,<0.5mm,NA,Family,accepted,sp. inc,Animalia,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,NA,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-676
IYS:GoA2019_Stn8:bongo:Net1,helicina,Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,"(Phipps, 1774)",6,NA,NA,Species,accepted,NA,Animalia,Mollusca,Gastropoda,Pteropoda,Limacinidae,Limacina,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-677
IYS:GoA2019_Stn8:bongo:Net1,NA,Mesocalanus,urn:lsid:marinespecies.org:taxname:104153,"Bradford & Jillett, 1974",2,C3,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-678
IYS:GoA2019_Stn8:bongo:Net1,NA,Mesocalanus,urn:lsid:marinespecies.org:taxname:104153,"Bradford & Jillett, 1974",2,C2,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-679
IYS:GoA2019_Stn8:bongo:Net1,tenucornis,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,"(Dana, 1849)",5,C4,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-680
IYS:GoA2019_Stn8:bongo:Net1,tenucornis,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,"(Dana, 1849)",1,C5,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-681
IYS:GoA2019_Stn8:bongo:Net1,tenucornis,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,"(Dana, 1849)",2,C6,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-682
IYS:GoA2019_Stn8:bongo:Net1,pacifica,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,"Brodsky, 1950",14,C4,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-683
IYS:GoA2019_Stn8:bongo:Net1,pacifica,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,"Brodsky, 1950",6,C5,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-684
IYS:GoA2019_Stn8:bongo:Net1,pacifica,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,"Brodsky, 1950",5,C6,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-685
IYS:GoA2019_Stn8:bongo:Net1,NA,Metridia,urn:lsid:marinespecies.org:taxname:104190,"Boeck, 1865",9,C1,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-686
IYS:GoA2019_Stn8:bongo:Net1,NA,Metridia,urn:lsid:marinespecies.org:taxname:104190,"Boeck, 1865",10,C2,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-687
IYS:GoA2019_Stn8:bongo:Net1,NA,Metridia,urn:lsid:marinespecies.org:taxname:104190,"Boeck, 1865",14,C3,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-688
IYS:GoA2019_Stn8:bongo:Net1,NA,Microcalanus,urn:lsid:marinespecies.org:taxname:104164,"Sars G.O., 1903",1,C5,F,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Microcalanus,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-689
IYS:GoA2019_Stn8:bongo:Net1,NA,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,"Sars G.O., 1925",3,C1,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-690
IYS:GoA2019_Stn8:bongo:Net1,NA,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,"Sars G.O., 1925",5,C2,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-691
IYS:GoA2019_Stn8:bongo:Net1,NA,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,"Sars G.O., 1925",2,C3,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-692
IYS:GoA2019_Stn8:bongo:Net1,dioica,Oikopleura (Vexillaria) dioica,urn:lsid:marinespecies.org:taxname:103407,"Fol, 1872",3,NA,NA,Species,accepted,NA,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-693
IYS:GoA2019_Stn8:bongo:Net1,atlantica,Oithona atlantica,urn:lsid:marinespecies.org:taxname:106642,"Farran, 1908",2,C6,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-694
IYS:GoA2019_Stn8:bongo:Net1,similis,Oithona similis,urn:lsid:marinespecies.org:taxname:106656,"Claus, 1866",68,C6,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-695
IYS:GoA2019_Stn8:bongo:Net1,NA,Oithona,urn:lsid:marinespecies.org:taxname:106485,"Baird, 1843",69,C5,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-696
IYS:GoA2019_Stn8:bongo:Net1,NA,Oithona,urn:lsid:marinespecies.org:taxname:106485,"Baird, 1843",85,C4,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-697
IYS:GoA2019_Stn8:bongo:Net1,indicus,Paracalanus indicus,urn:lsid:marinespecies.org:taxname:104683,"Wolfenden, 1905",3,C6,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-698
IYS:GoA2019_Stn8:bongo:Net1,parvus,Paracalanus parvus,urn:lsid:marinespecies.org:taxname:104685,"(Claus, 1863)",3,C6,F,Species,alternate representation,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-699
IYS:GoA2019_Stn8:bongo:Net1,parvus,Paracalanus parvus,urn:lsid:marinespecies.org:taxname:104685,"(Claus, 1863)",2,C6,F,Species,alternate representation,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-700
IYS:GoA2019_Stn8:bongo:Net1,NA,Paracalanus,urn:lsid:marinespecies.org:taxname:104196,"Boeck, 1865",17,C4,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-701
IYS:GoA2019_Stn8:bongo:Net1,NA,Paracalanus,urn:lsid:marinespecies.org:taxname:104196,"Boeck, 1865",20,C5,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-702
IYS:GoA2019_Stn8:bongo:Net1,NA,Paracalanus,urn:lsid:marinespecies.org:taxname:104196,"Boeck, 1865",10,C3,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-703
IYS:GoA2019_Stn8:bongo:Net1,scutullata,Pleuromamma scutullata,urn:lsid:marinespecies.org:taxname:354841,"Brodsky, 1950",2,C6,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Pleuromamma,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-704
IYS:GoA2019_Stn8:bongo:Net1,moultoni,Pseudocalanus moultoni,urn:lsid:marinespecies.org:taxname:157678,"Frost, 1989",5,C6,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-705
IYS:GoA2019_Stn8:bongo:Net1,newmani,Pseudocalanus newmani,urn:lsid:marinespecies.org:taxname:157679,"Frost, 1989",1,C6,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-706
IYS:GoA2019_Stn8:bongo:Net1,newmani,Pseudocalanus newmani,urn:lsid:marinespecies.org:taxname:157679,"Frost, 1989",1,C6,M,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-707
IYS:GoA2019_Stn8:bongo:Net1,NA,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,"Boeck, 1872",4,C3,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-708
IYS:GoA2019_Stn8:bongo:Net1,NA,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,"Boeck, 1872",6,C4,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-709
IYS:GoA2019_Stn8:bongo:Net1,NA,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,"Boeck, 1872",4,C5,F,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-710
IYS:GoA2019_Stn8:bongo:Net1,NA,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,"Boeck, 1872",2,C5,M,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-711
IYS:GoA2019_Stn8:bongo:Net1,NA,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,"Boeck, 1872",4,C2,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-712
IYS:GoA2019_Stn8:bongo:Net1,antarcticus,Racovitzanus antarcticus,urn:lsid:marinespecies.org:taxname:104784,"Giesbrecht, 1902",1,C6,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Racovitzanus,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-713
IYS:GoA2019_Stn8:bongo:Net1,minor,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,"(Brady, 1883)",2,C6,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-714
IYS:GoA2019_Stn8:bongo:Net1,ivlevi,Triconia borealis,urn:lsid:marinespecies.org:taxname:128956,"(Sars G.O., 1918)",2,C5,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oncaeidae,Triconia,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-715
IYS:GoA2019_Stn8:bongo:Net1,NA, ,NA,NA,3,trochophore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-716
IYS:GoA2019_Stn8:bongo:Net1,digitale,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,"(O. F. Müller, 1776)",5,NA,NA,Species,accepted,NA,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-717
IYS:GoA2019_Stn8:bongo:Net1,pyramidata,Clio pyramidata,urn:lsid:marinespecies.org:taxname:139033,"Linnaeus, 1767",1,NA,NA,Species,accepted,NA,Animalia,Mollusca,Gastropoda,Pteropoda,Cliidae,Clio,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-718
IYS:GoA2019_Stn8:bongo:Net1,hamata,Eukrohnia hamata,urn:lsid:marinespecies.org:taxname:105416,"(Möbius, 1875)",124,NA,NA,Species,accepted,NA,Animalia,Chaetognatha,Sagittoidea,Phragmophora,Eukrohniidae,Eukrohnia,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-719
IYS:GoA2019_Stn8:bongo:Net1,pacifica,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,"Hansen, 1911",5,NA,M,Species,accepted,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-720
IYS:GoA2019_Stn8:bongo:Net1,pacifica,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,"Hansen, 1911",5,NA,F,Species,accepted,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-721
IYS:GoA2019_Stn8:bongo:Net1,similis,Eusergestes similis,urn:lsid:marinespecies.org:taxname:514127,"(Hansen, 1903)",2,NA,NA,Species,accepted,NA,Animalia,Arthropoda,Malacostraca,Decapoda,Sergestidae,Eusergestes,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-722
IYS:GoA2019_Stn8:bongo:Net1,baryi,Lensia baryi,urn:lsid:marinespecies.org:taxname:287249,"Totton, 1965",1,NA,NA,Species,unaccepted,NA,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Lensia,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-723
IYS:GoA2019_Stn8:bongo:Net1,elegans,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,"(Verrill, 1873)",7,NA,NA,Species,accepted,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Parasagitta,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-724
IYS:GoA2019_Stn8:bongo:Net1,scrippsae,Pseudosagitta scrippsae,urn:lsid:marinespecies.org:taxname:266259,"(Alvariño, 1962)",3,NA,NA,Species,unaccepted,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-725
IYS:GoA2019_Stn8:bongo:Net1,NA,Teuthida,urn:lsid:marinespecies.org:taxname:11716,"Naef, 1916",1,paralarva,NA,Order,nomen dubium,NA,Animalia,Mollusca,Cephalopoda,Teuthida,NA,NA,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-726
IYS:GoA2019_Stn8:bongo:Net1,longipes,Thysanoessa longipes,urn:lsid:marinespecies.org:taxname:237873,"Brandt, 1851",4,NA,F,Species,accepted,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-727
IYS:GoA2019_Stn8:bongo:Net1,longipes,Thysanoessa longipes,urn:lsid:marinespecies.org:taxname:237873,"Brandt, 1851",1,NA,M,Species,accepted,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-728
IYS:GoA2019_Stn8:bongo:Net1,spinifera,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,"Holmes, 1900",2,NA,F,Species,accepted,sp. inc,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-729
IYS:GoA2019_Stn8:bongo:Net1,septentrionalis,Tomopteris septentrionalis,urn:lsid:marinespecies.org:taxname:131568,"Steenstrup, 1849",1,NA,NA,Species,accepted,NA,Animalia,Annelida,Polychaeta,Phyllodocida,Tomopteridae,Tomopteris,IYS:GoA2019_Stn8:bongo:Net1:zoop_occ-730
IYS:GoA2019_Stn9:bongo:Net1,digitale,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,"(O. F. Müller, 1776)",40,NA,NA,Species,accepted,NA,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,IYS:GoA2019_Stn9:bongo:Net1:zoop_occ-731
IYS:GoA2019_Stn9:bongo:Net1,NA,Chaetognatha,urn:lsid:marinespecies.org:taxname:2081,NA,3,NA,NA,Phylum,accepted,sp. inc,Animalia,Chaetognatha,NA,NA,NA,NA,IYS:GoA2019_Stn9:bongo:Net1:zoop_occ-732
IYS:GoA2019_Stn9:bongo:Net1,arctica,Dimophyes arctica,urn:lsid:marinespecies.org:taxname:135418,"(Chun, 1897)",1,NA,NA,Species,accepted,NA,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Dimophyes,IYS:GoA2019_Stn9:bongo:Net1:zoop_occ-733
IYS:GoA2019_Stn9:bongo:Net1,bungii,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,"Giesbrecht, 1893",3,C5,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn9:bongo:Net1:zoop_occ-734
IYS:GoA2019_Stn9:bongo:Net1,bungii,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,"Giesbrecht, 1893",12,C6,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn9:bongo:Net1:zoop_occ-735
IYS:GoA2019_Stn9:bongo:Net1,bungii,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,"Giesbrecht, 1893",3,C6,M,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn9:bongo:Net1:zoop_occ-736
IYS:GoA2019_Stn9:bongo:Net1,hamata,Eukrohnia hamata,urn:lsid:marinespecies.org:taxname:105416,"(Möbius, 1875)",62,NA,NA,Species,accepted,NA,Animalia,Chaetognatha,Sagittoidea,Phragmophora,Eukrohniidae,Eukrohnia,IYS:GoA2019_Stn9:bongo:Net1:zoop_occ-737
IYS:GoA2019_Stn9:bongo:Net1,cristatus,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",19,C4,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,IYS:GoA2019_Stn9:bongo:Net1:zoop_occ-738
IYS:GoA2019_Stn9:bongo:Net1,cristatus,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",2,C5,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,IYS:GoA2019_Stn9:bongo:Net1:zoop_occ-739
IYS:GoA2019_Stn9:bongo:Net1,elegans,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,"(Verrill, 1873)",14,NA,NA,Species,accepted,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Parasagitta,IYS:GoA2019_Stn9:bongo:Net1:zoop_occ-740
IYS:GoA2019_Stn9:bongo:Net1,scrippsae,Pseudosagitta scrippsae,urn:lsid:marinespecies.org:taxname:266259,"(Alvariño, 1962)",1,NA,NA,Species,unaccepted,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,IYS:GoA2019_Stn9:bongo:Net1:zoop_occ-741
IYS:GoA2019_Stn9:bongo:Net1,inspinata,Thysanoessa inspinata,urn:lsid:marinespecies.org:taxname:237872,"Nemoto, 1963",3,NA,NA,Species,accepted,sp. inc,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,IYS:GoA2019_Stn9:bongo:Net1:zoop_occ-742
IYS:GoA2019_Stn9:bongo:Net1,septentrionalis,Tomopteris septentrionalis,urn:lsid:marinespecies.org:taxname:131568,"Steenstrup, 1849",4,NA,NA,Species,accepted,NA,Animalia,Annelida,Polychaeta,Phyllodocida,Tomopteridae,Tomopteris,IYS:GoA2019_Stn9:bongo:Net1:zoop_occ-743
IYS:GoA2019_Stn9:bongo:Net1,divergens,Aetideus divergens,urn:lsid:marinespecies.org:taxname:346076,"Bradford, 1971",2,C6,M,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Aetideus,IYS:GoA2019_Stn9:bongo:Net1:zoop_occ-744
IYS:GoA2019_Stn9:bongo:Net1,divergens,Aetideus divergens,urn:lsid:marinespecies.org:taxname:346076,"Bradford, 1971",1,C5,M,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Aetideus,IYS:GoA2019_Stn9:bongo:Net1:zoop_occ-745
IYS:GoA2019_Stn9:bongo:Net1,marshallae,Calanus marshallae,urn:lsid:marinespecies.org:taxname:196770,"Frost, 1974",10,C4,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,IYS:GoA2019_Stn9:bongo:Net1:zoop_occ-746
IYS:GoA2019_Stn9:bongo:Net1,NA,Calanus,urn:lsid:marinespecies.org:taxname:104152,"Leach, 1816",18,C1,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,IYS:GoA2019_Stn9:bongo:Net1:zoop_occ-747
IYS:GoA2019_Stn9:bongo:Net1,NA,Calanus,urn:lsid:marinespecies.org:taxname:104152,"Leach, 1816",12,C2,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,IYS:GoA2019_Stn9:bongo:Net1:zoop_occ-748
IYS:GoA2019_Stn9:bongo:Net1,NA,Calanus,urn:lsid:marinespecies.org:taxname:104152,"Leach, 1816",5,C3,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,IYS:GoA2019_Stn9:bongo:Net1:zoop_occ-749
IYS:GoA2019_Stn9:bongo:Net1,NA,Chaetognatha,urn:lsid:marinespecies.org:taxname:2081,NA,3,juvenile,NA,Phylum,accepted,sp. inc,Animalia,Chaetognatha,NA,NA,NA,NA,IYS:GoA2019_Stn9:bongo:Net1:zoop_occ-750
IYS:GoA2019_Stn9:bongo:Net1,parapergens,Clausocalanus parapergens,urn:lsid:marinespecies.org:taxname:104507,"Frost & Fleminger, 1968",5,C6,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,IYS:GoA2019_Stn9:bongo:Net1:zoop_occ-751
IYS:GoA2019_Stn9:bongo:Net1,NA,Clausocalanus,urn:lsid:marinespecies.org:taxname:104161,"Giesbrecht, 1888",3,C5,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,IYS:GoA2019_Stn9:bongo:Net1:zoop_occ-752
IYS:GoA2019_Stn9:bongo:Net1,NA,Clio,urn:lsid:marinespecies.org:taxname:137751,"Linnaeus, 1767",5,juvenile,NA,Genus,accepted,sp. inc,Animalia,Mollusca,Gastropoda,Pteropoda,Cliidae,Clio,IYS:GoA2019_Stn9:bongo:Net1:zoop_occ-753
IYS:GoA2019_Stn9:bongo:Net1,spinirostris,Conchoecia spinirostris,urn:lsid:marinespecies.org:taxname:183092,NA,1,NA,NA,Species,unaccepted,sp. inc,Animalia,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Conchoecia,IYS:GoA2019_Stn9:bongo:Net1:zoop_occ-754
IYS:GoA2019_Stn9:bongo:Net1,NA,Ctenocalanus,urn:lsid:marinespecies.org:taxname:104162,"Giesbrecht, 1888",3,C3,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Ctenocalanus,IYS:GoA2019_Stn9:bongo:Net1:zoop_occ-755
IYS:GoA2019_Stn9:bongo:Net1,vanus,Ctenocalanus vanus,urn:lsid:marinespecies.org:taxname:104510,"Giesbrecht, 1888",17,C5,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Ctenocalanus,IYS:GoA2019_Stn9:bongo:Net1:zoop_occ-756
IYS:GoA2019_Stn9:bongo:Net1,vanus,Ctenocalanus vanus,urn:lsid:marinespecies.org:taxname:104510,"Giesbrecht, 1888",8,C6,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Ctenocalanus,IYS:GoA2019_Stn9:bongo:Net1:zoop_occ-757
IYS:GoA2019_Stn9:bongo:Net1,vanus,Ctenocalanus vanus,urn:lsid:marinespecies.org:taxname:104510,"Giesbrecht, 1888",2,C4,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Ctenocalanus,IYS:GoA2019_Stn9:bongo:Net1:zoop_occ-758
