measurementID,measurementType,measurementTypeID,measurementValue,measurementUnit,measurementUnitID,eventID,measurementValueID
IYS:GoA2019_Stn33:juday:jocc:153-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,95.56125,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn33:juday:jocc:154-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.16,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn33:juday:jocc:155-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.81,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn33:juday:jocc:156-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,10.15,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn33:juday:jocc:157-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,7.7,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn34:juday:jocc:158-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,70.1925,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn34:juday:jocc:159-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,29.4,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn34:juday:jocc:160-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,1.635,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn34:juday:jocc:161-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,3.24,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn34:juday:jocc:162-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,76.125,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn34:juday:jocc:163-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,1.54,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn35:juday:jocc:164-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,117.83375,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn35:juday:jocc:165-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.16,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn35:juday:jocc:166-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,37.75,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn35:juday:jocc:167-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,3.08,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn36:juday:jocc:168-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,74.84,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn36:juday:jocc:169-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,2.03,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn36:juday:jocc:170-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,1.08,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn36:juday:jocc:171-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,48.95,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn36:juday:jocc:172-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,9.04,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn37:juday:jocc:173-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,75.30875,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn37:juday:jocc:174-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,12,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn37:juday:jocc:175-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,7.5,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn38:juday:jocc:176-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,119.52375,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn38:juday:jocc:177-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.315,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn38:juday:jocc:178-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,29.25,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn38:juday:jocc:179-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,2.31,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn39:juday:jocc:180-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,81.065,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn39:juday:jocc:181-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.4,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn39:juday:jocc:182-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.27,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn39:juday:jocc:183-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,78.275,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn39:juday:jocc:184-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,3.8,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn40:juday:jocc:185-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,133.58625,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn40:juday:jocc:186-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,4.25,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn40:juday:jocc:187-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.4,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn40:juday:jocc:188-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.27,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn40:juday:jocc:189-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,52.275,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn40:juday:jocc:190-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.2,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn41:juday:jocc:191-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,104.8175,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn41:juday:jocc:192-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,3.015,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn41:juday:jocc:193-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,10.675,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn41:juday:jocc:194-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,20.39,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn42:juday:jocc:195-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,62.77,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn42:juday:jocc:196-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.885,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn42:juday:jocc:197-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,1.35,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn42:juday:jocc:198-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,86.6,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn42:juday:jocc:199-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,23.42,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn43:juday:jocc:200-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,74.7725,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn43:juday:jocc:201-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,12,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn43:juday:jocc:202-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.12,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn43:juday:jocc:203-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,2.7,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn43:juday:jocc:204-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,15.8,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn43:juday:jocc:205-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,9.14,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn44:juday:jocc:206-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,60.6075,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn44:juday:jocc:207-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.35,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn44:juday:jocc:208-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,2.49,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn44:juday:jocc:209-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,82.525,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn44:juday:jocc:210-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,10.63,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn45:juday:jocc:211-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,157.80375,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn45:juday:jocc:212-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.48,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn45:juday:jocc:213-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,2.43,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn45:juday:jocc:214-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,33.425,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn45:juday:jocc:215-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,7.6,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn46:juday:jocc:216-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,162.91,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn46:juday:jocc:217-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,3.725,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn46:juday:jocc:218-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.64,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn46:juday:jocc:219-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,30.15,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn47:juday:jocc:220-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,283.25125,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn47:juday:jocc:221-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,1.35,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn47:juday:jocc:222-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,50.4,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn47:juday:jocc:223-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,29.38,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn48:juday:jocc:224-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,131.0475,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn48:juday:jocc:225-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,17.395,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn48:juday:jocc:226-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,2.43,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn48:juday:jocc:227-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,29.4,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn48:juday:jocc:228-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,3.08,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn49:juday:jocc:229-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,91.35625,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn49:juday:jocc:230-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,17.56,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn49:juday:jocc:231-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,2.815,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn49:juday:jocc:232-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,1.44,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn49:juday:jocc:233-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,37.6,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn49:juday:jocc:234-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,28.76,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn50:juday:jocc:235-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,43.06,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn50:juday:jocc:236-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.035,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn50:juday:jocc:237-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.855,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn50:juday:jocc:238-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,24.275,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn50:juday:jocc:239-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,8.32,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn51:juday:jocc:240-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,60.6085,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn51:juday:jocc:241-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.27,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn51:juday:jocc:242-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,17.2,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn51:juday:jocc:243-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,1.54,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn52:juday:jocc:244-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,74.90275,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn52:juday:jocc:245-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.2,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn52:juday:jocc:246-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,1.995,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn52:juday:jocc:247-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,64.15,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn52:juday:jocc:248-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,15.92,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn53:juday:jocc:249-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,65.5,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn53:juday:jocc:250-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.945,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn53:juday:jocc:251-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,7,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn54:juday:jocc:252-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,60.095,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn54:juday:jocc:253-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,11.325,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn54:juday:jocc:254-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.35,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn54:juday:jocc:255-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.855,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn54:juday:jocc:256-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,4.375,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn54:juday:jocc:257-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,4.52,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn55:juday:jocc:258-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,58.405,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn55:juday:jocc:259-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,3.75,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn55:juday:jocc:260-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.585,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn55:juday:jocc:261-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,16.45,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn55:juday:jocc:262-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,1.54,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn56:juday:jocc:263-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,66.21775,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn56:juday:jocc:264-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.65,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn56:juday:jocc:265-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.62,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn56:juday:jocc:266-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,19.15,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn56:juday:jocc:267-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,8.32,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn57:juday:jocc:268-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,89.45475,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn57:juday:jocc:269-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,3.335,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn57:juday:jocc:270-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,16.4,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn57:juday:jocc:271-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,19.72,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn58:juday:jocc:272-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,66.9795,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
