occurrenceID,measurementID,measurementType,measurementTypeID,measurementValue,measurementValueID,measurementUnit,measurementUnitID,measurementMethod
IYS:GoA2020_Stn1:trawl:sample:79:occ-79,IYS:GoA2020_Stn1:trawl:sample:79:occ-79-total_length,Total length,http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/,23,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:80:occ-80,IYS:GoA2020_Stn1:trawl:sample:80:occ-80-total_length,Total length,http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/,23,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:81:occ-81,IYS:GoA2020_Stn1:trawl:sample:81:occ-81-total_length,Total length,http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/,31,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:82:occ-82,IYS:GoA2020_Stn1:trawl:sample:82:occ-82-total_length,Total length,http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/,25,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:83:occ-83,IYS:GoA2020_Stn1:trawl:sample:83:occ-83-total_length,Total length,http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/,25,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:84:occ-84,IYS:GoA2020_Stn1:trawl:sample:84:occ-84-total_length,Total length,http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/,25,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:85:occ-85,IYS:GoA2020_Stn1:trawl:sample:85:occ-85-total_length,Total length,http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/,26,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:86:occ-86,IYS:GoA2020_Stn1:trawl:sample:86:occ-86-total_length,Total length,http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/,17,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:87:occ-87,IYS:GoA2020_Stn1:trawl:sample:87:occ-87-total_length,Total length,http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/,24,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:88:occ-88,IYS:GoA2020_Stn1:trawl:sample:88:occ-88-total_length,Total length,http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/,21,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:89:occ-89,IYS:GoA2020_Stn1:trawl:sample:89:occ-89-total_length,Total length,http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/,22,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:90:occ-90,IYS:GoA2020_Stn1:trawl:sample:90:occ-90-total_length,Total length,http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/,19,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:91:occ-91,IYS:GoA2020_Stn1:trawl:sample:91:occ-91-total_length,Total length,http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/,23,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:92:occ-92,IYS:GoA2020_Stn1:trawl:sample:92:occ-92-total_length,Total length,http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/,20,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:93:occ-93,IYS:GoA2020_Stn1:trawl:sample:93:occ-93-total_length,Total length,http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/,23,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:94:occ-94,IYS:GoA2020_Stn1:trawl:sample:94:occ-94-total_length,Total length,http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/,27,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:95:occ-95,IYS:GoA2020_Stn1:trawl:sample:95:occ-95-total_length,Total length,http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/,29,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:96:occ-96,IYS:GoA2020_Stn1:trawl:sample:96:occ-96-total_length,Total length,http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/,23,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:97:occ-97,IYS:GoA2020_Stn1:trawl:sample:97:occ-97-total_length,Total length,http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/,29,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:98:occ-98,IYS:GoA2020_Stn1:trawl:sample:98:occ-98-total_length,Total length,http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/,24,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:99:occ-99,IYS:GoA2020_Stn1:trawl:sample:99:occ-99-total_length,Total length,http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/,22,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:100:occ-100,IYS:GoA2020_Stn1:trawl:sample:100:occ-100-total_length,Total length,http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/,23,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:101:occ-101,IYS:GoA2020_Stn1:trawl:sample:101:occ-101-total_length,Total length,http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/,27,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:102:occ-102,IYS:GoA2020_Stn1:trawl:sample:102:occ-102-total_length,Total length,http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/,33,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:103:occ-103,IYS:GoA2020_Stn1:trawl:sample:103:occ-103-total_length,Total length,http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/,28,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:104:occ-104,IYS:GoA2020_Stn1:trawl:sample:104:occ-104-total_length,Total length,http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/,21,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:105:occ-105,IYS:GoA2020_Stn1:trawl:sample:105:occ-105-total_length,Total length,http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/,24,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:106:occ-106,IYS:GoA2020_Stn1:trawl:sample:106:occ-106-total_length,Total length,http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/,29,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:107:occ-107,IYS:GoA2020_Stn1:trawl:sample:107:occ-107-total_length,Total length,http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/,25,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:108:occ-108,IYS:GoA2020_Stn1:trawl:sample:108:occ-108-total_length,Total length,http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/,19,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:109:occ-109,IYS:GoA2020_Stn1:trawl:sample:109:occ-109-total_length,Total length,http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/,21,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:110:occ-110,IYS:GoA2020_Stn1:trawl:sample:110:occ-110-total_length,Total length,http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/,28,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:111:occ-111,IYS:GoA2020_Stn1:trawl:sample:111:occ-111-total_length,Total length,http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/,21,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:112:occ-112,IYS:GoA2020_Stn1:trawl:sample:112:occ-112-total_length,Total length,http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/,20,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:113:occ-113,IYS:GoA2020_Stn1:trawl:sample:113:occ-113-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,48,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:114:occ-114,IYS:GoA2020_Stn1:trawl:sample:114:occ-114-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,47,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:115:occ-115,IYS:GoA2020_Stn1:trawl:sample:115:occ-115-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,54,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:116:occ-116,IYS:GoA2020_Stn1:trawl:sample:116:occ-116-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,45,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:117:occ-117,IYS:GoA2020_Stn1:trawl:sample:117:occ-117-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,41,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:118:occ-118,IYS:GoA2020_Stn1:trawl:sample:118:occ-118-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,50,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:119:occ-119,IYS:GoA2020_Stn1:trawl:sample:119:occ-119-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,56,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:120:occ-120,IYS:GoA2020_Stn1:trawl:sample:120:occ-120-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,67,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:121:occ-121,IYS:GoA2020_Stn1:trawl:sample:121:occ-121-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,33,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:122:occ-122,IYS:GoA2020_Stn1:trawl:sample:122:occ-122-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,48,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:123:occ-123,IYS:GoA2020_Stn1:trawl:sample:123:occ-123-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,47,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:124:occ-124,IYS:GoA2020_Stn1:trawl:sample:124:occ-124-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,54,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:125:occ-125,IYS:GoA2020_Stn1:trawl:sample:125:occ-125-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,45,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:126:occ-126,IYS:GoA2020_Stn1:trawl:sample:126:occ-126-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,41,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:127:occ-127,IYS:GoA2020_Stn1:trawl:sample:127:occ-127-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,50,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:128:occ-128,IYS:GoA2020_Stn1:trawl:sample:128:occ-128-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,56,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:129:occ-129,IYS:GoA2020_Stn1:trawl:sample:129:occ-129-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,67,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:130:occ-130,IYS:GoA2020_Stn1:trawl:sample:130:occ-130-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,33,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:133:occ-133,IYS:GoA2020_Stn1:trawl:sample:133:occ-133-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,68,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:133:occ-133,IYS:GoA2020_Stn1:trawl:sample:133:occ-133-weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,2,NA,grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/,NA
IYS:GoA2020_Stn1:trawl:sample:134:occ-134,IYS:GoA2020_Stn1:trawl:sample:134:occ-134-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,94,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:134:occ-134,IYS:GoA2020_Stn1:trawl:sample:134:occ-134-weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,6,NA,grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/,NA
IYS:GoA2020_Stn1:trawl:sample:135:occ-135,IYS:GoA2020_Stn1:trawl:sample:135:occ-135-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,68,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:136:occ-136,IYS:GoA2020_Stn1:trawl:sample:136:occ-136-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,94,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:137:occ-137,IYS:GoA2020_Stn1:trawl:sample:137:occ-137-total_length,Total length,http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/,68,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:138:occ-138,IYS:GoA2020_Stn1:trawl:sample:138:occ-138-total_length,Total length,http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/,85,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:140:occ-140,IYS:GoA2020_Stn1:trawl:sample:140:occ-140-weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,1,NA,grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/,NA
IYS:GoA2020_Stn1:trawl:sample:141:occ-141,IYS:GoA2020_Stn1:trawl:sample:141:occ-141-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,43,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:142:occ-142,IYS:GoA2020_Stn1:trawl:sample:142:occ-142-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,37,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:143:occ-143,IYS:GoA2020_Stn1:trawl:sample:143:occ-143-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,41,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:144:occ-144,IYS:GoA2020_Stn1:trawl:sample:144:occ-144-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,36,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:145:occ-145,IYS:GoA2020_Stn1:trawl:sample:145:occ-145-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,46,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:146:occ-146,IYS:GoA2020_Stn1:trawl:sample:146:occ-146-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,46,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:147:occ-147,IYS:GoA2020_Stn1:trawl:sample:147:occ-147-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,53,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:148:occ-148,IYS:GoA2020_Stn1:trawl:sample:148:occ-148-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,43,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:149:occ-149,IYS:GoA2020_Stn1:trawl:sample:149:occ-149-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,34,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:150:occ-150,IYS:GoA2020_Stn1:trawl:sample:150:occ-150-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,42,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:151:occ-151,IYS:GoA2020_Stn1:trawl:sample:151:occ-151-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,38,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:152:occ-152,IYS:GoA2020_Stn1:trawl:sample:152:occ-152-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,39,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:153:occ-153,IYS:GoA2020_Stn1:trawl:sample:153:occ-153-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,42,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:154:occ-154,IYS:GoA2020_Stn1:trawl:sample:154:occ-154-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,36,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:155:occ-155,IYS:GoA2020_Stn1:trawl:sample:155:occ-155-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,38,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:156:occ-156,IYS:GoA2020_Stn1:trawl:sample:156:occ-156-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,37,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:157:occ-157,IYS:GoA2020_Stn1:trawl:sample:157:occ-157-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,31,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:158:occ-158,IYS:GoA2020_Stn1:trawl:sample:158:occ-158-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,29,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:159:occ-159,IYS:GoA2020_Stn1:trawl:sample:159:occ-159-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,33,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:160:occ-160,IYS:GoA2020_Stn1:trawl:sample:160:occ-160-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,45,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:161:occ-161,IYS:GoA2020_Stn1:trawl:sample:161:occ-161-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,47,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:162:occ-162,IYS:GoA2020_Stn1:trawl:sample:162:occ-162-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,37,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:163:occ-163,IYS:GoA2020_Stn1:trawl:sample:163:occ-163-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,42,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:164:occ-164,IYS:GoA2020_Stn1:trawl:sample:164:occ-164-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,33,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:165:occ-165,IYS:GoA2020_Stn1:trawl:sample:165:occ-165-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,27,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:166:occ-166,IYS:GoA2020_Stn1:trawl:sample:166:occ-166-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,28,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:167:occ-167,IYS:GoA2020_Stn1:trawl:sample:167:occ-167-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,23,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:168:occ-168,IYS:GoA2020_Stn1:trawl:sample:168:occ-168-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,32,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn1:trawl:sample:169:occ-169,IYS:GoA2020_Stn1:trawl:sample:169:occ-169-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,35,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
