eventID,occurrenceID,occurrenceStatus,organismQuantity,scientificName,scientificNameID,scientificNameAuthorship,taxonomicStatus,taxonRank,parentNameUsageID,kingdom,phylum,class,order,family,genus,lifeStage
IYS:GoA2020_Stn36:trawl,IYS:GoA2020_Stn36:trawl:occ:277,present,NA,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,"Dana, 1852",accepted,Family,1128,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,NA
IYS:GoA2020_Stn36:trawl,IYS:GoA2020_Stn36:trawl:occ:278,present,1,Glyptocephalus zachirus,urn:lsid:marinespecies.org:taxname:274287,"Lockington, 1879",accepted,Species,126114,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Glyptocephalus,NA
IYS:GoA2020_Stn36:trawl,IYS:GoA2020_Stn36:trawl:occ:279,present,NA,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,"(Mertens, 1833)",accepted,Species,106344,Animalia,Ctenophora,Tentaculata,Cydippida,Pleurobrachiidae,Hormiphora,NA
IYS:GoA2020_Stn36:trawl,IYS:GoA2020_Stn36:trawl:occ:280,present,4,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,"Okada, 1927",accepted,Species,138291,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,NA
IYS:GoA2020_Stn36:trawl,IYS:GoA2020_Stn36:trawl:occ:281,present,4,Microstomus pacificus,urn:lsid:marinespecies.org:taxname:274294,"(Lockington, 1879)",accepted,Species,126118,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Microstomus,larvae
IYS:GoA2020_Stn36:trawl,IYS:GoA2020_Stn36:trawl:occ:282,present,1,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,NA
IYS:GoA2020_Stn36:trawl,IYS:GoA2020_Stn36:trawl:occ:283,present,4,Phacellophora camtschatica,urn:lsid:marinespecies.org:taxname:135309,"Brandt, 1835",accepted,Species,135266,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Phacellophoridae,Phacellophora,egg
IYS:GoA2020_Stn36:trawl,IYS:GoA2020_Stn36:trawl:occ:284,present,1,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,254362,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Stenobrachius,NA
IYS:GoA2020_Stn36:trawl,IYS:GoA2020_Stn36:trawl:occ:285,present,135,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA
IYS:GoA2020_Stn36:trawl,IYS:GoA2020_Stn36:trawl:occ:286,present,1,Thalassenchelys coheni,urn:lsid:marinespecies.org:taxname:282952,"Castle & Raju, 1975",accepted,Species,271072,Animalia,Chordata,Actinopterygii,Anguilliformes,Colocongridae,Thalassenchelys,larvae
IYS:GoA2020_Stn37:trawl,IYS:GoA2020_Stn37:trawl:occ:287,present,NA,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,"(Mertens, 1833)",accepted,Species,106344,Animalia,Ctenophora,Tentaculata,Cydippida,Pleurobrachiidae,Hormiphora,NA
IYS:GoA2020_Stn37:trawl,IYS:GoA2020_Stn37:trawl:occ:288,present,NA,Phacellophora camtschatica,urn:lsid:marinespecies.org:taxname:135309,"Brandt, 1835",accepted,Species,135266,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Phacellophoridae,Phacellophora,egg
IYS:GoA2020_Stn37:trawl,IYS:GoA2020_Stn37:trawl:occ:289,present,1,Anotopterus nikparini,urn:lsid:marinespecies.org:taxname:272040,"Kukuev, 1998",accepted,Species,125662,Animalia,Chordata,Actinopterygii,Aulopiformes,Anotopteridae,Anotopterus,NA
IYS:GoA2020_Stn37:trawl,IYS:GoA2020_Stn37:trawl:occ:290,present,1,Microstomus pacificus,urn:lsid:marinespecies.org:taxname:274294,"(Lockington, 1879)",accepted,Species,126118,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Microstomus,larvae
IYS:GoA2020_Stn37:trawl,IYS:GoA2020_Stn37:trawl:occ:291,present,NA,Aequorea,urn:lsid:marinespecies.org:taxname:116998,"Péron & Lesueur, 1810",accepted,Genus,13553,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,NA
IYS:GoA2020_Stn38:trawl,IYS:GoA2020_Stn38:trawl:occ:292,present,NA,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,"(Mertens, 1833)",accepted,Species,106344,Animalia,Ctenophora,Tentaculata,Cydippida,Pleurobrachiidae,Hormiphora,NA
IYS:GoA2020_Stn38:trawl,IYS:GoA2020_Stn38:trawl:occ:293,present,1,Corolla calceola,urn:lsid:marinespecies.org:taxname:532663,"(A. E. Verrill, 1880)",accepted,Species,137873,Animalia,Mollusca,Gastropoda,Pteropoda,Cymbuliidae,Corolla,NA
IYS:GoA2020_Stn38:trawl,IYS:GoA2020_Stn38:trawl:occ:294,present,1,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,1393118,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA
IYS:GoA2020_Stn38:trawl,IYS:GoA2020_Stn38:trawl:occ:295,present,NA,Aequorea,urn:lsid:marinespecies.org:taxname:116998,"Péron & Lesueur, 1810",accepted,Genus,13553,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,NA
IYS:GoA2020_Stn38:trawl,IYS:GoA2020_Stn38:trawl:occ:296,present,1,Teuthida,urn:lsid:marinespecies.org:taxname:11716,"Naef, 1916",nomen dubium,Order,325342,Animalia,Mollusca,Cephalopoda,Teuthida,NA,NA,NA
IYS:GoA2020_Stn39:trawl,IYS:GoA2020_Stn39:trawl:occ:297,present,5,Abraliopsis felis,urn:lsid:marinespecies.org:taxname:341849,"McGowan & Okutani, 1968",alternate representation,Species,137931,Animalia,Mollusca,Cephalopoda,Oegopsida,Enoploteuthidae,Abraliopsis,NA
IYS:GoA2020_Stn39:trawl,IYS:GoA2020_Stn39:trawl:occ:298,present,14,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,"(Sasaki, 1923)",unaccepted,Species,1468831,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA
IYS:GoA2020_Stn39:trawl,IYS:GoA2020_Stn39:trawl:occ:299,present,NA,Aequorea,urn:lsid:marinespecies.org:taxname:116998,"Péron & Lesueur, 1810",accepted,Genus,13553,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,NA
IYS:GoA2020_Stn39:trawl,IYS:GoA2020_Stn39:trawl:occ:300,present,NA,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,1393118,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA
IYS:GoA2020_Stn39:trawl,IYS:GoA2020_Stn39:trawl:occ:301,present,NA,Corolla calceola,urn:lsid:marinespecies.org:taxname:532663,"(A. E. Verrill, 1880)",accepted,Species,137873,Animalia,Mollusca,Gastropoda,Pteropoda,Cymbuliidae,Corolla,NA
IYS:GoA2020_Stn39:trawl,IYS:GoA2020_Stn39:trawl:occ:302,present,NA,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,"Dana, 1852",accepted,Family,1128,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,NA
IYS:GoA2020_Stn39:trawl,IYS:GoA2020_Stn39:trawl:occ:303,present,2,Pisces,urn:lsid:marinespecies.org:taxname:11676,NA,accepted,Superclass,1828,Animalia,Chordata,NA,NA,NA,NA,eggs
IYS:GoA2020_Stn39:trawl,IYS:GoA2020_Stn39:trawl:occ:304,present,6,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,"Okada, 1927",accepted,Species,138291,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,NA
IYS:GoA2020_Stn39:trawl,IYS:GoA2020_Stn39:trawl:occ:305,present,NA,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,"(Mertens, 1833)",accepted,Species,106344,Animalia,Ctenophora,Tentaculata,Cydippida,Pleurobrachiidae,Hormiphora,NA
IYS:GoA2020_Stn39:trawl,IYS:GoA2020_Stn39:trawl:occ:306,present,2,Microstomus pacificus,urn:lsid:marinespecies.org:taxname:274294,"(Lockington, 1879)",accepted,Species,126118,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Microstomus,larvae
IYS:GoA2020_Stn39:trawl,IYS:GoA2020_Stn39:trawl:occ:307,present,NA,Phacellophora camtschatica,urn:lsid:marinespecies.org:taxname:135309,"Brandt, 1835",accepted,Species,135266,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Phacellophoridae,Phacellophora,NA
IYS:GoA2020_Stn39:trawl,IYS:GoA2020_Stn39:trawl:occ:308,present,1,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,254362,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Stenobrachius,NA
IYS:GoA2020_Stn39:trawl,IYS:GoA2020_Stn39:trawl:occ:309,present,371,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA
IYS:GoA2020_Stn40:trawl,IYS:GoA2020_Stn40:trawl:occ:310,present,NA,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,"(Mertens, 1833)",accepted,Species,106344,Animalia,Ctenophora,Tentaculata,Cydippida,Pleurobrachiidae,Hormiphora,NA
IYS:GoA2020_Stn40:trawl,IYS:GoA2020_Stn40:trawl:occ:311,present,1,Aequorea,urn:lsid:marinespecies.org:taxname:116998,"Péron & Lesueur, 1810",accepted,Genus,13553,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,NA
IYS:GoA2020_Stn40:trawl,IYS:GoA2020_Stn40:trawl:occ:312,present,4,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,"Okada, 1927",accepted,Species,138291,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,NA
IYS:GoA2020_Stn40:trawl,IYS:GoA2020_Stn40:trawl:occ:313,present,1,Corolla calceola,urn:lsid:marinespecies.org:taxname:532663,"(A. E. Verrill, 1880)",accepted,Species,137873,Animalia,Mollusca,Gastropoda,Pteropoda,Cymbuliidae,Corolla,NA
IYS:GoA2020_Stn40:trawl,IYS:GoA2020_Stn40:trawl:occ:314,present,1,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,1393118,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA
IYS:GoA2020_Stn41:trawl,IYS:GoA2020_Stn41:trawl:occ:315,present,NA,Corolla calceola,urn:lsid:marinespecies.org:taxname:532663,"(A. E. Verrill, 1880)",accepted,Species,137873,Animalia,Mollusca,Gastropoda,Pteropoda,Cymbuliidae,Corolla,NA
IYS:GoA2020_Stn41:trawl,IYS:GoA2020_Stn41:trawl:occ:316,present,NA,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,"(Mertens, 1833)",accepted,Species,106344,Animalia,Ctenophora,Tentaculata,Cydippida,Pleurobrachiidae,Hormiphora,NA
IYS:GoA2020_Stn41:trawl,IYS:GoA2020_Stn41:trawl:occ:317,present,3,Microstomus pacificus,urn:lsid:marinespecies.org:taxname:274294,"(Lockington, 1879)",accepted,Species,126118,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Microstomus,larvae
IYS:GoA2020_Stn41:trawl,IYS:GoA2020_Stn41:trawl:occ:318,present,2,Pterotrachea,urn:lsid:marinespecies.org:taxname:138009,"Forsskål, 1775",accepted,Genus,225072,Animalia,Mollusca,Gastropoda,Littorinimorpha,Pterotracheidae,Pterotrachea,NA
IYS:GoA2020_Stn42:trawl,IYS:GoA2020_Stn42:trawl:occ:319,present,NA,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,"(Mertens, 1833)",accepted,Species,106344,Animalia,Ctenophora,Tentaculata,Cydippida,Pleurobrachiidae,Hormiphora,NA
IYS:GoA2020_Stn42:trawl,IYS:GoA2020_Stn42:trawl:occ:320,present,1,Microstomus pacificus,urn:lsid:marinespecies.org:taxname:274294,"(Lockington, 1879)",accepted,Species,126118,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Microstomus,larvae
IYS:GoA2020_Stn42:trawl,IYS:GoA2020_Stn42:trawl:occ:321,present,14,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,"Okada, 1927",accepted,Species,138291,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,NA
IYS:GoA2020_Stn42:trawl,IYS:GoA2020_Stn42:trawl:occ:322,present,18,Abraliopsis felis,urn:lsid:marinespecies.org:taxname:341849,"McGowan & Okutani, 1968",alternate representation,Species,137931,Animalia,Mollusca,Cephalopoda,Oegopsida,Enoploteuthidae,Abraliopsis,NA
IYS:GoA2020_Stn42:trawl,IYS:GoA2020_Stn42:trawl:occ:323,present,7,Gonatidae,urn:lsid:marinespecies.org:taxname:11743,"Hoyle, 1886",accepted,Family,1454593,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,NA,NA
IYS:GoA2020_Stn42:trawl,IYS:GoA2020_Stn42:trawl:occ:324,present,815,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA
IYS:GoA2020_Stn42:trawl,IYS:GoA2020_Stn42:trawl:occ:325,present,6,Thalassenchelys coheni,urn:lsid:marinespecies.org:taxname:282952,"Castle & Raju, 1975",accepted,Species,271072,Animalia,Chordata,Actinopterygii,Anguilliformes,Colocongridae,Thalassenchelys,larvae
IYS:GoA2020_Stn42:trawl,IYS:GoA2020_Stn42:trawl:occ:326,present,1,Pterotrachea,urn:lsid:marinespecies.org:taxname:138009,"Forsskål, 1775",accepted,Genus,225072,Animalia,Mollusca,Gastropoda,Littorinimorpha,Pterotracheidae,Pterotrachea,NA
IYS:GoA2020_Stn42:trawl,IYS:GoA2020_Stn42:trawl:occ:327,present,1,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,254362,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Stenobrachius,NA
IYS:GoA2020_Stn42:trawl,IYS:GoA2020_Stn42:trawl:occ:328,present,1,Cnidaria,urn:lsid:marinespecies.org:taxname:1267,"Hatschek, 1888",accepted,Phylum,2,Animalia,Cnidaria,NA,NA,NA,NA,NA
IYS:GoA2020_Stn42:trawl,IYS:GoA2020_Stn42:trawl:occ:329,present,NA,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,"Dana, 1852",accepted,Family,1128,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,NA
IYS:GoA2020_Stn42:trawl,IYS:GoA2020_Stn42:trawl:occ:330,present,NA,Corolla calceola,urn:lsid:marinespecies.org:taxname:532663,"(A. E. Verrill, 1880)",accepted,Species,137873,Animalia,Mollusca,Gastropoda,Pteropoda,Cymbuliidae,Corolla,NA
IYS:GoA2020_Stn42:trawl,IYS:GoA2020_Stn42:trawl:occ:331,present,NA,Salpa aspera,urn:lsid:marinespecies.org:taxname:137270,"Chamisso, 1819",accepted,Species,137233,Animalia,Chordata,Thaliacea,Salpida,Salpidae,Salpa,NA
IYS:GoA2020_Stn43:trawl,IYS:GoA2020_Stn43:trawl:occ:332,present,NA,Myctophidae,urn:lsid:marinespecies.org:taxname:125498,"Gill, 1893",accepted,Family,10309,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,NA,NA
IYS:GoA2020_Stn43:trawl,IYS:GoA2020_Stn43:trawl:occ:333,present,6,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,"Okada, 1927",accepted,Species,138291,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,NA
IYS:GoA2020_Stn43:trawl,IYS:GoA2020_Stn43:trawl:occ:334,present,4,Abraliopsis felis,urn:lsid:marinespecies.org:taxname:341849,"McGowan & Okutani, 1968",alternate representation,Species,137931,Animalia,Mollusca,Cephalopoda,Oegopsida,Enoploteuthidae,Abraliopsis,NA
IYS:GoA2020_Stn43:trawl,IYS:GoA2020_Stn43:trawl:occ:335,present,2,Thalassenchelys coheni,urn:lsid:marinespecies.org:taxname:282952,"Castle & Raju, 1975",accepted,Species,271072,Animalia,Chordata,Actinopterygii,Anguilliformes,Colocongridae,Thalassenchelys,larvae
IYS:GoA2020_Stn43:trawl,IYS:GoA2020_Stn43:trawl:occ:336,present,NA,Pollicipes pollicipes,urn:lsid:marinespecies.org:taxname:106177,"(Gmelin, 1791 [in Gmelin, 1788-1792])",accepted,Species,106101,Animalia,Arthropoda,Hexanauplia,Scalpelliformes,Pollicipedidae,Pollicipes,NA
IYS:GoA2020_Stn44:trawl,IYS:GoA2020_Stn44:trawl:occ:337,present,25,Abraliopsis felis,urn:lsid:marinespecies.org:taxname:341849,"McGowan & Okutani, 1968",alternate representation,Species,137931,Animalia,Mollusca,Cephalopoda,Oegopsida,Enoploteuthidae,Abraliopsis,NA
IYS:GoA2020_Stn44:trawl,IYS:GoA2020_Stn44:trawl:occ:338,present,2,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,"(Sasaki, 1923)",unaccepted,Species,1468831,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA
IYS:GoA2020_Stn44:trawl,IYS:GoA2020_Stn44:trawl:occ:339,present,2,Gonatidae,urn:lsid:marinespecies.org:taxname:11743,"Hoyle, 1886",accepted,Family,1454593,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,NA,NA
IYS:GoA2020_Stn44:trawl,IYS:GoA2020_Stn44:trawl:occ:340,present,NA,Aequorea,urn:lsid:marinespecies.org:taxname:116998,"Péron & Lesueur, 1810",accepted,Genus,13553,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,NA
IYS:GoA2020_Stn44:trawl,IYS:GoA2020_Stn44:trawl:occ:341,present,1,Okutania anonycha,urn:lsid:marinespecies.org:taxname:1468871,"(Pearcy & Voss, 1963)",unaccepted,Species,1468848,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Okutania,NA
IYS:GoA2020_Stn44:trawl,IYS:GoA2020_Stn44:trawl:occ:342,present,21,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,"Okada, 1927",accepted,Species,138291,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,NA
IYS:GoA2020_Stn44:trawl,IYS:GoA2020_Stn44:trawl:occ:343,present,2,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,"(Mertens, 1833)",accepted,Species,106344,Animalia,Ctenophora,Tentaculata,Cydippida,Pleurobrachiidae,Hormiphora,NA
IYS:GoA2020_Stn44:trawl,IYS:GoA2020_Stn44:trawl:occ:344,present,2,Microstomus pacificus,urn:lsid:marinespecies.org:taxname:274294,"(Lockington, 1879)",accepted,Species,126118,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Microstomus,larvae
IYS:GoA2020_Stn44:trawl,IYS:GoA2020_Stn44:trawl:occ:345,present,NA,Phacellophora camtschatica,urn:lsid:marinespecies.org:taxname:135309,"Brandt, 1835",accepted,Species,135266,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Phacellophoridae,Phacellophora,egg
IYS:GoA2020_Stn44:trawl,IYS:GoA2020_Stn44:trawl:occ:346,present,10,Pterotrachea,urn:lsid:marinespecies.org:taxname:138009,"Forsskål, 1775",accepted,Genus,225072,Animalia,Mollusca,Gastropoda,Littorinimorpha,Pterotracheidae,Pterotrachea,NA
IYS:GoA2020_Stn44:trawl,IYS:GoA2020_Stn44:trawl:occ:347,present,1,Salpa aspera,urn:lsid:marinespecies.org:taxname:137270,"Chamisso, 1819",accepted,Species,137233,Animalia,Chordata,Thaliacea,Salpida,Salpidae,Salpa,NA
IYS:GoA2020_Stn44:trawl,IYS:GoA2020_Stn44:trawl:occ:348,present,10,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,254362,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Stenobrachius,NA
IYS:GoA2020_Stn44:trawl,IYS:GoA2020_Stn44:trawl:occ:349,present,2,Symbolophorus californiensis,urn:lsid:marinespecies.org:taxname:272733,"(Eigenmann & Eigenmann, 1889)",accepted,Species,125833,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Symbolophorus,NA
IYS:GoA2020_Stn44:trawl,IYS:GoA2020_Stn44:trawl:occ:350,present,308,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA
IYS:GoA2020_Stn44:trawl,IYS:GoA2020_Stn44:trawl:occ:351,present,5,Thalassenchelys coheni,urn:lsid:marinespecies.org:taxname:282952,"Castle & Raju, 1975",accepted,Species,271072,Animalia,Chordata,Actinopterygii,Anguilliformes,Colocongridae,Thalassenchelys,larvae
IYS:GoA2020_Stn45:trawl,IYS:GoA2020_Stn45:trawl:occ:352,present,2,Thalassenchelys coheni,urn:lsid:marinespecies.org:taxname:282952,"Castle & Raju, 1975",accepted,Species,271072,Animalia,Chordata,Actinopterygii,Anguilliformes,Colocongridae,Thalassenchelys,larvae
IYS:GoA2020_Stn45:trawl,IYS:GoA2020_Stn45:trawl:occ:353,present,10,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,"Okada, 1927",accepted,Species,138291,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,NA
IYS:GoA2020_Stn45:trawl,IYS:GoA2020_Stn45:trawl:occ:354,present,NA,Aequorea,urn:lsid:marinespecies.org:taxname:116998,"Péron & Lesueur, 1810",accepted,Genus,13553,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,NA
IYS:GoA2020_Stn46:trawl,IYS:GoA2020_Stn46:trawl:occ:355,present,10,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,"(Mertens, 1833)",accepted,Species,106344,Animalia,Ctenophora,Tentaculata,Cydippida,Pleurobrachiidae,Hormiphora,NA
IYS:GoA2020_Stn46:trawl,IYS:GoA2020_Stn46:trawl:occ:356,present,NA,Aequorea,urn:lsid:marinespecies.org:taxname:116998,"Péron & Lesueur, 1810",accepted,Genus,13553,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,NA
IYS:GoA2020_Stn46:trawl,IYS:GoA2020_Stn46:trawl:occ:357,present,1,Pterotrachea,urn:lsid:marinespecies.org:taxname:138009,"Forsskål, 1775",accepted,Genus,225072,Animalia,Mollusca,Gastropoda,Littorinimorpha,Pterotracheidae,Pterotrachea,NA
IYS:GoA2020_Stn46:trawl,IYS:GoA2020_Stn46:trawl:occ:358,present,1,Thalassenchelys coheni,urn:lsid:marinespecies.org:taxname:282952,"Castle & Raju, 1975",accepted,Species,271072,Animalia,Chordata,Actinopterygii,Anguilliformes,Colocongridae,Thalassenchelys,larvae
IYS:GoA2020_Stn46:trawl,IYS:GoA2020_Stn46:trawl:occ:359,present,1,Teuthida,urn:lsid:marinespecies.org:taxname:11716,"Naef, 1916",nomen dubium,Order,325342,Animalia,Mollusca,Cephalopoda,Teuthida,NA,NA,NA
IYS:GoA2020_Stn47:trawl,IYS:GoA2020_Stn47:trawl:occ:360,present,3,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,NA
IYS:GoA2020_Stn47:trawl,IYS:GoA2020_Stn47:trawl:occ:361,present,115,Okutania anonycha,urn:lsid:marinespecies.org:taxname:1468871,"(Pearcy & Voss, 1963)",unaccepted,Species,1468848,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Okutania,NA
IYS:GoA2020_Stn47:trawl,IYS:GoA2020_Stn47:trawl:occ:362,present,1,Phacellophora camtschatica,urn:lsid:marinespecies.org:taxname:135309,"Brandt, 1835",accepted,Species,135266,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Phacellophoridae,Phacellophora,egg
IYS:GoA2020_Stn47:trawl,IYS:GoA2020_Stn47:trawl:occ:363,present,2,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,"(Mertens, 1833)",accepted,Species,106344,Animalia,Ctenophora,Tentaculata,Cydippida,Pleurobrachiidae,Hormiphora,NA
IYS:GoA2020_Stn47:trawl,IYS:GoA2020_Stn47:trawl:occ:364,present,NA,Aequorea,urn:lsid:marinespecies.org:taxname:116998,"Péron & Lesueur, 1810",accepted,Genus,13553,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,NA
IYS:GoA2020_Stn47:trawl,IYS:GoA2020_Stn47:trawl:occ:365,present,4,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,NA
IYS:GoA2020_Stn47:trawl,IYS:GoA2020_Stn47:trawl:occ:366,present,1,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,NA
IYS:GoA2020_Stn48:trawl,IYS:GoA2020_Stn48:trawl:occ:367,present,NA,Aequorea,urn:lsid:marinespecies.org:taxname:116998,"Péron & Lesueur, 1810",accepted,Genus,13553,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,NA
IYS:GoA2020_Stn49:trawl,IYS:GoA2020_Stn49:trawl:occ:368,present,NA,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,"(Mertens, 1833)",accepted,Species,106344,Animalia,Ctenophora,Tentaculata,Cydippida,Pleurobrachiidae,Hormiphora,NA
IYS:GoA2020_Stn49:trawl,IYS:GoA2020_Stn49:trawl:occ:369,present,NA,Aequorea,urn:lsid:marinespecies.org:taxname:116998,"Péron & Lesueur, 1810",accepted,Genus,13553,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,NA
IYS:GoA2020_Stn50:trawl,IYS:GoA2020_Stn50:trawl:occ:370,present,10,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,"(Mertens, 1833)",accepted,Species,106344,Animalia,Ctenophora,Tentaculata,Cydippida,Pleurobrachiidae,Hormiphora,NA
