eventID,lifeStage,sex,scientificName,scientificNameID,individualCount,identificationQualifier,kingdom,phylum,class,order,family,genus,scientificNameAuthorship,taxonRank,occurrenceRemarks,vernacularName,preparations,basisOfRecord,occurrenceID,occurrenceStatus
IYS:GoA2020_Stn:3:bongo:Net1,C4,NA,Ctenocalanus vanus,urn:lsid:marinespecies.org:taxname:104510,3,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Ctenocalanus,"Giesbrecht, 1888",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:299,present
IYS:GoA2020_Stn:3:bongo:Net1,C6,M,Ctenocalanus vanus,urn:lsid:marinespecies.org:taxname:104510,7,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Ctenocalanus,"Giesbrecht, 1888",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:300,present
IYS:GoA2020_Stn:3:bongo:Net1,C6,M,Ctenocalanus vanus,urn:lsid:marinespecies.org:taxname:104510,7,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Ctenocalanus,"Giesbrecht, 1888",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:301,present
IYS:GoA2020_Stn:3:bongo:Net1,C5,NA,Ctenocalanus vanus,urn:lsid:marinespecies.org:taxname:104510,58,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Ctenocalanus,"Giesbrecht, 1888",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:302,present
IYS:GoA2020_Stn:3:bongo:Net1,C5,NA,Ctenocalanus vanus,urn:lsid:marinespecies.org:taxname:104510,58,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Ctenocalanus,"Giesbrecht, 1888",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:303,present
IYS:GoA2020_Stn:3:bongo:Net1,C6,F,Ctenocalanus vanus,urn:lsid:marinespecies.org:taxname:104510,53,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Ctenocalanus,"Giesbrecht, 1888",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:304,present
IYS:GoA2020_Stn:3:bongo:Net1,C6,F,Ctenocalanus vanus,urn:lsid:marinespecies.org:taxname:104510,53,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Ctenocalanus,"Giesbrecht, 1888",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:305,present
IYS:GoA2020_Stn:3:bongo:Net1,NA,NA,Discoconchoecia elegans,urn:lsid:marinespecies.org:taxname:127782,10,NA,Animalia,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Discoconchoecia,"(Sars, 1866)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:306,present
IYS:GoA2020_Stn:3:bongo:Net1,NA,NA,Discoconchoecia elegans,urn:lsid:marinespecies.org:taxname:127782,10,NA,Animalia,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Discoconchoecia,"(Sars, 1866)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:307,present
IYS:GoA2020_Stn:3:bongo:Net1,NA,NA,Doliolidae,urn:lsid:marinespecies.org:taxname:137215,37,sp. inc.,Animalia,Chordata,Thaliacea,Doliolida,Doliolidae,NA,"Bronn, 1862",Family,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:308,present
IYS:GoA2020_Stn:3:bongo:Net1,NA,NA,Doliolidae,urn:lsid:marinespecies.org:taxname:137215,37,sp. inc.,Animalia,Chordata,Thaliacea,Doliolida,Doliolidae,NA,"Bronn, 1862",Family,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:309,present
IYS:GoA2020_Stn:3:bongo:Net1,C5,M,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,2,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,"Giesbrecht, 1893",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:310,present
IYS:GoA2020_Stn:3:bongo:Net1,C5,M,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,2,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,"Giesbrecht, 1893",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:311,present
IYS:GoA2020_Stn:3:bongo:Net1,C4,NA,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,6,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,"Giesbrecht, 1893",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:312,present
IYS:GoA2020_Stn:3:bongo:Net1,C4,NA,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,6,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,"Giesbrecht, 1893",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:313,present
IYS:GoA2020_Stn:3:bongo:Net1,C3,NA,Eucalanus,urn:lsid:marinespecies.org:taxname:104171,5,sp. inc.,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,"Dana, 1852",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:314,present
IYS:GoA2020_Stn:3:bongo:Net1,C3,NA,Eucalanus,urn:lsid:marinespecies.org:taxname:104171,5,sp. inc.,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,"Dana, 1852",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:315,present
IYS:GoA2020_Stn:3:bongo:Net1,C2,NA,Eucalanus,urn:lsid:marinespecies.org:taxname:104171,1,sp. inc.,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,"Dana, 1852",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:316,present
IYS:GoA2020_Stn:3:bongo:Net1,C2,NA,Eucalanus,urn:lsid:marinespecies.org:taxname:104171,1,sp. inc.,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,"Dana, 1852",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:317,present
IYS:GoA2020_Stn:3:bongo:Net1,C1,NA,Eucalanus,urn:lsid:marinespecies.org:taxname:104171,1,sp. inc.,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,"Dana, 1852",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:318,present
IYS:GoA2020_Stn:3:bongo:Net1,C1,NA,Eucalanus,urn:lsid:marinespecies.org:taxname:104171,1,sp. inc.,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,"Dana, 1852",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:319,present
IYS:GoA2020_Stn:3:bongo:Net1,C3,NA,Euchirella,urn:lsid:marinespecies.org:taxname:104120,1,sp. inc.,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Euchirella,"Giesbrecht, 1888",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:320,present
IYS:GoA2020_Stn:3:bongo:Net1,C3,NA,Euchirella,urn:lsid:marinespecies.org:taxname:104120,1,sp. inc.,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Euchirella,"Giesbrecht, 1888",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:321,present
IYS:GoA2020_Stn:3:bongo:Net1,calyptopsis,NA,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,13,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,"Dana, 1852",Family,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:322,present
IYS:GoA2020_Stn:3:bongo:Net1,calyptopsis,NA,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,13,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,"Dana, 1852",Family,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:323,present
IYS:GoA2020_Stn:3:bongo:Net1,egg,NA,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,17,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,"Dana, 1852",Family,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:324,present
IYS:GoA2020_Stn:3:bongo:Net1,egg,NA,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,17,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,"Dana, 1852",Family,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:325,present
IYS:GoA2020_Stn:3:bongo:Net1,furcillia,NA,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,7,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,"Dana, 1852",Family,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:326,present
IYS:GoA2020_Stn:3:bongo:Net1,furcillia,NA,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,7,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,"Dana, 1852",Family,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:327,present
IYS:GoA2020_Stn:3:bongo:Net1,nauplius,NA,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,3,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,"Dana, 1852",Family,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:328,present
IYS:GoA2020_Stn:3:bongo:Net1,nauplius,NA,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,3,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,"Dana, 1852",Family,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:329,present
IYS:GoA2020_Stn:3:bongo:Net1,NA,NA,Eusergestes,urn:lsid:marinespecies.org:taxname:513958,4,sp. inc.,Animalia,Arthropoda,Malacostraca,Decapoda,Sergestidae,Eusergestes,"Judkins & Kensley, 2008",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:330,present
IYS:GoA2020_Stn:3:bongo:Net1,NA,NA,Eusergestes,urn:lsid:marinespecies.org:taxname:513958,4,sp. inc.,Animalia,Arthropoda,Malacostraca,Decapoda,Sergestidae,Eusergestes,"Judkins & Kensley, 2008",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:331,present
IYS:GoA2020_Stn:3:bongo:Net1,larva,NA,Pisces,urn:lsid:marinespecies.org:taxname:11676,2,NA,Animalia,Chordata,NA,NA,NA,NA,NA,Superclass,"Mangled heads, cannot ID",NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:332,present
IYS:GoA2020_Stn:3:bongo:Net1,larva,NA,Pisces,urn:lsid:marinespecies.org:taxname:11676,2,NA,Animalia,Chordata,NA,NA,NA,NA,NA,Superclass,"Mangled heads, cannot ID",NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:333,present
IYS:GoA2020_Stn:3:bongo:Net1,C2,NA,Gaetanus,urn:lsid:marinespecies.org:taxname:104121,1,sp. inc.,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Gaetanus,"Giesbrecht, 1888",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:334,present
IYS:GoA2020_Stn:3:bongo:Net1,C2,NA,Gaetanus,urn:lsid:marinespecies.org:taxname:104121,1,sp. inc.,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Gaetanus,"Giesbrecht, 1888",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:335,present
IYS:GoA2020_Stn:3:bongo:Net1,<0.5mm,NA,Halocyprididae,urn:lsid:marinespecies.org:taxname:127482,4,sp. inc.,Animalia,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,NA,"Dana, 1853",Family,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:336,present
IYS:GoA2020_Stn:3:bongo:Net1,<0.5mm,NA,Halocyprididae,urn:lsid:marinespecies.org:taxname:127482,4,sp. inc.,Animalia,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,NA,"Dana, 1853",Family,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:337,present
IYS:GoA2020_Stn:3:bongo:Net1,C6,F,Heterorhabdus papilliger,urn:lsid:marinespecies.org:taxname:104580,1,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Heterorhabdidae,Heterorhabdus,"(Claus, 1863)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:338,present
IYS:GoA2020_Stn:3:bongo:Net1,C6,F,Heterorhabdus papilliger,urn:lsid:marinespecies.org:taxname:104580,1,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Heterorhabdidae,Heterorhabdus,"(Claus, 1863)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:339,present
IYS:GoA2020_Stn:3:bongo:Net1,C4,NA,Heterorhabdus papilliger,urn:lsid:marinespecies.org:taxname:104580,1,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Heterorhabdidae,Heterorhabdus,"(Claus, 1863)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:340,present
IYS:GoA2020_Stn:3:bongo:Net1,C4,NA,Heterorhabdus papilliger,urn:lsid:marinespecies.org:taxname:104580,1,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Heterorhabdidae,Heterorhabdus,"(Claus, 1863)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:341,present
IYS:GoA2020_Stn:3:bongo:Net1,NA,NA,Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,14,NA,Animalia,Mollusca,Gastropoda,Pteropoda,Limacinidae,Limacina,"(Phipps, 1774)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:342,present
IYS:GoA2020_Stn:3:bongo:Net1,NA,NA,Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,14,NA,Animalia,Mollusca,Gastropoda,Pteropoda,Limacinidae,Limacina,"(Phipps, 1774)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:343,present
IYS:GoA2020_Stn:3:bongo:Net1,C6,F,Lucicutia flavicornis,urn:lsid:marinespecies.org:taxname:104597,1,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Lucicutiidae,Lucicutia,"(Claus, 1863)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:344,present
IYS:GoA2020_Stn:3:bongo:Net1,C6,F,Lucicutia flavicornis,urn:lsid:marinespecies.org:taxname:104597,1,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Lucicutiidae,Lucicutia,"(Claus, 1863)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:345,present
IYS:GoA2020_Stn:3:bongo:Net1,C5,NA,Lucicutia flavicornis,urn:lsid:marinespecies.org:taxname:104597,1,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Lucicutiidae,Lucicutia,"(Claus, 1863)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:346,present
IYS:GoA2020_Stn:3:bongo:Net1,C5,NA,Lucicutia flavicornis,urn:lsid:marinespecies.org:taxname:104597,1,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Lucicutiidae,Lucicutia,"(Claus, 1863)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:347,present
IYS:GoA2020_Stn:3:bongo:Net1,C3,NA,Mesocalanus,urn:lsid:marinespecies.org:taxname:104153,2,sp. inc.,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,"Bradford & Jillett, 1974",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:348,present
IYS:GoA2020_Stn:3:bongo:Net1,C3,NA,Mesocalanus,urn:lsid:marinespecies.org:taxname:104153,2,sp. inc.,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,"Bradford & Jillett, 1974",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:349,present
IYS:GoA2020_Stn:3:bongo:Net1,C4,NA,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,3,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,"(Dana, 1849)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:350,present
IYS:GoA2020_Stn:3:bongo:Net1,C4,NA,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,3,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,"(Dana, 1849)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:351,present
IYS:GoA2020_Stn:3:bongo:Net1,C5,NA,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,4,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,"(Dana, 1849)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:352,present
IYS:GoA2020_Stn:3:bongo:Net1,C5,NA,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,4,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,"(Dana, 1849)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:353,present
IYS:GoA2020_Stn:3:bongo:Net1,C4,NA,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,79,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,"Brodsky, 1950",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:354,present
IYS:GoA2020_Stn:3:bongo:Net1,C4,NA,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,79,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,"Brodsky, 1950",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:355,present
IYS:GoA2020_Stn:3:bongo:Net1,C5,NA,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,40,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,"Brodsky, 1950",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:356,present
IYS:GoA2020_Stn:3:bongo:Net1,C5,NA,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,40,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,"Brodsky, 1950",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:357,present
IYS:GoA2020_Stn:3:bongo:Net1,C6,F,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,10,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,"Brodsky, 1950",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:358,present
IYS:GoA2020_Stn:3:bongo:Net1,C6,F,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,10,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,"Brodsky, 1950",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:359,present
IYS:GoA2020_Stn:3:bongo:Net1,C2,NA,Metridia,urn:lsid:marinespecies.org:taxname:104190,21,sp. inc.,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,"Boeck, 1865",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:360,present
IYS:GoA2020_Stn:3:bongo:Net1,C2,NA,Metridia,urn:lsid:marinespecies.org:taxname:104190,21,sp. inc.,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,"Boeck, 1865",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:361,present
IYS:GoA2020_Stn:3:bongo:Net1,C3,NA,Metridia,urn:lsid:marinespecies.org:taxname:104190,51,sp. inc.,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,"Boeck, 1865",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:362,present
IYS:GoA2020_Stn:3:bongo:Net1,C3,NA,Metridia,urn:lsid:marinespecies.org:taxname:104190,51,sp. inc.,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,"Boeck, 1865",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:363,present
IYS:GoA2020_Stn:3:bongo:Net1,C1,NA,Metridia,urn:lsid:marinespecies.org:taxname:104190,2,sp. inc.,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,"Boeck, 1865",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:364,present
IYS:GoA2020_Stn:3:bongo:Net1,C1,NA,Metridia,urn:lsid:marinespecies.org:taxname:104190,2,sp. inc.,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,"Boeck, 1865",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:365,present
IYS:GoA2020_Stn:3:bongo:Net1,C4,NA,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,6,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,"(Krøyer, 1848)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:366,present
IYS:GoA2020_Stn:3:bongo:Net1,C4,NA,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,6,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,"(Krøyer, 1848)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:367,present
IYS:GoA2020_Stn:3:bongo:Net1,C1,NA,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,3,sp. inc.,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,"Sars G.O., 1925",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:368,present
IYS:GoA2020_Stn:3:bongo:Net1,C1,NA,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,3,sp. inc.,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,"Sars G.O., 1925",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:369,present
IYS:GoA2020_Stn:3:bongo:Net1,C2,NA,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,10,sp. inc.,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,"Sars G.O., 1925",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:370,present
IYS:GoA2020_Stn:3:bongo:Net1,C2,NA,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,10,sp. inc.,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,"Sars G.O., 1925",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:371,present
IYS:GoA2020_Stn:3:bongo:Net1,C3,NA,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,28,sp. inc.,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,"Sars G.O., 1925",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:372,present
IYS:GoA2020_Stn:3:bongo:Net1,C3,NA,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,28,sp. inc.,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,"Sars G.O., 1925",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:373,present
IYS:GoA2020_Stn:3:bongo:Net1,NA,NA,Oikopleura (Vexillaria) dioica,urn:lsid:marinespecies.org:taxname:103407,46,NA,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,"Fol, 1872",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:374,present
IYS:GoA2020_Stn:3:bongo:Net1,NA,NA,Oikopleura (Vexillaria) dioica,urn:lsid:marinespecies.org:taxname:103407,46,NA,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,"Fol, 1872",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:375,present
IYS:GoA2020_Stn:3:bongo:Net1,C6,F,Oithona atlantica,urn:lsid:marinespecies.org:taxname:106642,23,NA,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,"Farran, 1908",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:376,present
IYS:GoA2020_Stn:3:bongo:Net1,C6,F,Oithona atlantica,urn:lsid:marinespecies.org:taxname:106642,23,NA,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,"Farran, 1908",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:3:bongo:Net1:zocc:377,present
