eventID,occurrenceID,measurementID,measurementType,measurementTypeID,measurementValue,measurementValueID,measurementUnit,measurementUnitID
IYS:GoA2020_Stn:9.0:bongo:Net2,IYS:GoA2020_Stn:9.0:bongo:Net2:G33-2,IYS:GoA2020_Stn:9.0:bongo:Net2:G33-2:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
IYS:GoA2020_Stn:9.0:bongo:Net2,IYS:GoA2020_Stn:9.0:bongo:Net2:G33-2,IYS:GoA2020_Stn:9.0:bongo:Net2:G33-2:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,39,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:9.0:bongo:Net2,IYS:GoA2020_Stn:9.0:bongo:Net2:G33-3,IYS:GoA2020_Stn:9.0:bongo:Net2:G33-3:minLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:9.0:bongo:Net2,IYS:GoA2020_Stn:9.0:bongo:Net2:G33-3,IYS:GoA2020_Stn:9.0:bongo:Net2:G33-3:maxLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:9.0:bongo:Net2,IYS:GoA2020_Stn:9.0:bongo:Net2:G33-3,IYS:GoA2020_Stn:9.0:bongo:Net2:G33-3:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
IYS:GoA2020_Stn:9.0:bongo:Net2,IYS:GoA2020_Stn:9.0:bongo:Net2:G33-3,IYS:GoA2020_Stn:9.0:bongo:Net2:G33-3:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,40,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:9.0:bongo:Net2,IYS:GoA2020_Stn:9.0:bongo:Net2:G33-4,IYS:GoA2020_Stn:9.0:bongo:Net2:G33-4:minLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:9.0:bongo:Net2,IYS:GoA2020_Stn:9.0:bongo:Net2:G33-4,IYS:GoA2020_Stn:9.0:bongo:Net2:G33-4:maxLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:9.0:bongo:Net2,IYS:GoA2020_Stn:9.0:bongo:Net2:G33-4,IYS:GoA2020_Stn:9.0:bongo:Net2:G33-4:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
IYS:GoA2020_Stn:9.0:bongo:Net2,IYS:GoA2020_Stn:9.0:bongo:Net2:G33-4,IYS:GoA2020_Stn:9.0:bongo:Net2:G33-4:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,41,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:9.0:bongo:Net2,IYS:GoA2020_Stn:9.0:bongo:Net2:G33-5,IYS:GoA2020_Stn:9.0:bongo:Net2:G33-5:minLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:9.0:bongo:Net2,IYS:GoA2020_Stn:9.0:bongo:Net2:G33-5,IYS:GoA2020_Stn:9.0:bongo:Net2:G33-5:maxLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:9.0:bongo:Net2,IYS:GoA2020_Stn:9.0:bongo:Net2:G33-5,IYS:GoA2020_Stn:9.0:bongo:Net2:G33-5:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
IYS:GoA2020_Stn:9.0:bongo:Net2,IYS:GoA2020_Stn:9.0:bongo:Net2:G33-5,IYS:GoA2020_Stn:9.0:bongo:Net2:G33-5:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,41,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:9.0:bongo:Net2,IYS:GoA2020_Stn:9.0:bongo:Net2:G33-6,IYS:GoA2020_Stn:9.0:bongo:Net2:G33-6:minLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:9.0:bongo:Net2,IYS:GoA2020_Stn:9.0:bongo:Net2:G33-6,IYS:GoA2020_Stn:9.0:bongo:Net2:G33-6:maxLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:9.0:bongo:Net2,IYS:GoA2020_Stn:9.0:bongo:Net2:G33-6,IYS:GoA2020_Stn:9.0:bongo:Net2:G33-6:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
IYS:GoA2020_Stn:9.0:bongo:Net2,IYS:GoA2020_Stn:9.0:bongo:Net2:G33-6,IYS:GoA2020_Stn:9.0:bongo:Net2:G33-6:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,44,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AH:bongo:Net2,IYS:GoA2020_Stn:AH:bongo:Net2:G99,IYS:GoA2020_Stn:AH:bongo:Net2:G99:minLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AH:bongo:Net2,IYS:GoA2020_Stn:AH:bongo:Net2:G99,IYS:GoA2020_Stn:AH:bongo:Net2:G99:maxLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AH:bongo:Net2,IYS:GoA2020_Stn:AH:bongo:Net2:G99,IYS:GoA2020_Stn:AH:bongo:Net2:G99:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
IYS:GoA2020_Stn:AH:bongo:Net2,IYS:GoA2020_Stn:AH:bongo:Net2:G99,IYS:GoA2020_Stn:AH:bongo:Net2:G99:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,26,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AH:bongo:Net2,IYS:GoA2020_Stn:AH:bongo:Net2:G98-1,IYS:GoA2020_Stn:AH:bongo:Net2:G98-1:minLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AH:bongo:Net2,IYS:GoA2020_Stn:AH:bongo:Net2:G98-1,IYS:GoA2020_Stn:AH:bongo:Net2:G98-1:maxLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AH:bongo:Net2,IYS:GoA2020_Stn:AH:bongo:Net2:G98-1,IYS:GoA2020_Stn:AH:bongo:Net2:G98-1:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
IYS:GoA2020_Stn:AH:bongo:Net2,IYS:GoA2020_Stn:AH:bongo:Net2:G98-1,IYS:GoA2020_Stn:AH:bongo:Net2:G98-1:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,31,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AH:bongo:Net2,IYS:GoA2020_Stn:AH:bongo:Net2:G98-2,IYS:GoA2020_Stn:AH:bongo:Net2:G98-2:minLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AH:bongo:Net2,IYS:GoA2020_Stn:AH:bongo:Net2:G98-2,IYS:GoA2020_Stn:AH:bongo:Net2:G98-2:maxLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AH:bongo:Net2,IYS:GoA2020_Stn:AH:bongo:Net2:G98-2,IYS:GoA2020_Stn:AH:bongo:Net2:G98-2:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
IYS:GoA2020_Stn:AH:bongo:Net2,IYS:GoA2020_Stn:AH:bongo:Net2:G98-2,IYS:GoA2020_Stn:AH:bongo:Net2:G98-2:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,35,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AH:bongo:Net2,IYS:GoA2020_Stn:AH:bongo:Net2:G98-3,IYS:GoA2020_Stn:AH:bongo:Net2:G98-3:minLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AH:bongo:Net2,IYS:GoA2020_Stn:AH:bongo:Net2:G98-3,IYS:GoA2020_Stn:AH:bongo:Net2:G98-3:maxLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AH:bongo:Net2,IYS:GoA2020_Stn:AH:bongo:Net2:G98-3,IYS:GoA2020_Stn:AH:bongo:Net2:G98-3:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
IYS:GoA2020_Stn:AH:bongo:Net2,IYS:GoA2020_Stn:AH:bongo:Net2:G98-3,IYS:GoA2020_Stn:AH:bongo:Net2:G98-3:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,37,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AH:bongo:Net2,IYS:GoA2020_Stn:AH:bongo:Net2:G98-4,IYS:GoA2020_Stn:AH:bongo:Net2:G98-4:minLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AH:bongo:Net2,IYS:GoA2020_Stn:AH:bongo:Net2:G98-4,IYS:GoA2020_Stn:AH:bongo:Net2:G98-4:maxLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AH:bongo:Net2,IYS:GoA2020_Stn:AH:bongo:Net2:G98-4,IYS:GoA2020_Stn:AH:bongo:Net2:G98-4:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
IYS:GoA2020_Stn:AH:bongo:Net2,IYS:GoA2020_Stn:AH:bongo:Net2:G98-4,IYS:GoA2020_Stn:AH:bongo:Net2:G98-4:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,42,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AI:bongo:Net2,IYS:GoA2020_Stn:AI:bongo:Net2:G96,IYS:GoA2020_Stn:AI:bongo:Net2:G96:minLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AI:bongo:Net2,IYS:GoA2020_Stn:AI:bongo:Net2:G96,IYS:GoA2020_Stn:AI:bongo:Net2:G96:maxLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AI:bongo:Net2,IYS:GoA2020_Stn:AI:bongo:Net2:G96,IYS:GoA2020_Stn:AI:bongo:Net2:G96:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
IYS:GoA2020_Stn:AI:bongo:Net2,IYS:GoA2020_Stn:AI:bongo:Net2:G96,IYS:GoA2020_Stn:AI:bongo:Net2:G96:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,5,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AI:bongo:Net2,IYS:GoA2020_Stn:AI:bongo:Net2:G95-1,IYS:GoA2020_Stn:AI:bongo:Net2:G95-1:minLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AI:bongo:Net2,IYS:GoA2020_Stn:AI:bongo:Net2:G95-1,IYS:GoA2020_Stn:AI:bongo:Net2:G95-1:maxLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AI:bongo:Net2,IYS:GoA2020_Stn:AI:bongo:Net2:G95-1,IYS:GoA2020_Stn:AI:bongo:Net2:G95-1:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
IYS:GoA2020_Stn:AI:bongo:Net2,IYS:GoA2020_Stn:AI:bongo:Net2:G95-1,IYS:GoA2020_Stn:AI:bongo:Net2:G95-1:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,32,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AI:bongo:Net2,IYS:GoA2020_Stn:AI:bongo:Net2:G95-2,IYS:GoA2020_Stn:AI:bongo:Net2:G95-2:minLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AI:bongo:Net2,IYS:GoA2020_Stn:AI:bongo:Net2:G95-2,IYS:GoA2020_Stn:AI:bongo:Net2:G95-2:maxLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AI:bongo:Net2,IYS:GoA2020_Stn:AI:bongo:Net2:G95-2,IYS:GoA2020_Stn:AI:bongo:Net2:G95-2:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
IYS:GoA2020_Stn:AI:bongo:Net2,IYS:GoA2020_Stn:AI:bongo:Net2:G95-2,IYS:GoA2020_Stn:AI:bongo:Net2:G95-2:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,35,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AI:bongo:Net2,IYS:GoA2020_Stn:AI:bongo:Net2:G95-3,IYS:GoA2020_Stn:AI:bongo:Net2:G95-3:minLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AI:bongo:Net2,IYS:GoA2020_Stn:AI:bongo:Net2:G95-3,IYS:GoA2020_Stn:AI:bongo:Net2:G95-3:maxLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AI:bongo:Net2,IYS:GoA2020_Stn:AI:bongo:Net2:G95-3,IYS:GoA2020_Stn:AI:bongo:Net2:G95-3:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
IYS:GoA2020_Stn:AI:bongo:Net2,IYS:GoA2020_Stn:AI:bongo:Net2:G95-3,IYS:GoA2020_Stn:AI:bongo:Net2:G95-3:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,38,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AI:bongo:Net2,IYS:GoA2020_Stn:AI:bongo:Net2:G95-4,IYS:GoA2020_Stn:AI:bongo:Net2:G95-4:minLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AI:bongo:Net2,IYS:GoA2020_Stn:AI:bongo:Net2:G95-4,IYS:GoA2020_Stn:AI:bongo:Net2:G95-4:maxLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AI:bongo:Net2,IYS:GoA2020_Stn:AI:bongo:Net2:G95-4,IYS:GoA2020_Stn:AI:bongo:Net2:G95-4:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
IYS:GoA2020_Stn:AI:bongo:Net2,IYS:GoA2020_Stn:AI:bongo:Net2:G95-4,IYS:GoA2020_Stn:AI:bongo:Net2:G95-4:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,39,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AI:bongo:Net2,IYS:GoA2020_Stn:AI:bongo:Net2:G95-5,IYS:GoA2020_Stn:AI:bongo:Net2:G95-5:minLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AI:bongo:Net2,IYS:GoA2020_Stn:AI:bongo:Net2:G95-5,IYS:GoA2020_Stn:AI:bongo:Net2:G95-5:maxLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AI:bongo:Net2,IYS:GoA2020_Stn:AI:bongo:Net2:G95-5,IYS:GoA2020_Stn:AI:bongo:Net2:G95-5:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
IYS:GoA2020_Stn:AI:bongo:Net2,IYS:GoA2020_Stn:AI:bongo:Net2:G95-5,IYS:GoA2020_Stn:AI:bongo:Net2:G95-5:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,43,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AI:bongo:Net2,IYS:GoA2020_Stn:AI:bongo:Net2:G95-6,IYS:GoA2020_Stn:AI:bongo:Net2:G95-6:minLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AI:bongo:Net2,IYS:GoA2020_Stn:AI:bongo:Net2:G95-6,IYS:GoA2020_Stn:AI:bongo:Net2:G95-6:maxLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AI:bongo:Net2,IYS:GoA2020_Stn:AI:bongo:Net2:G95-6,IYS:GoA2020_Stn:AI:bongo:Net2:G95-6:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
IYS:GoA2020_Stn:AI:bongo:Net2,IYS:GoA2020_Stn:AI:bongo:Net2:G95-6,IYS:GoA2020_Stn:AI:bongo:Net2:G95-6:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,45,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AI:bongo:Net2,IYS:GoA2020_Stn:AI:bongo:Net2:G97-1,IYS:GoA2020_Stn:AI:bongo:Net2:G97-1:minLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AI:bongo:Net2,IYS:GoA2020_Stn:AI:bongo:Net2:G97-1,IYS:GoA2020_Stn:AI:bongo:Net2:G97-1:maxLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AI:bongo:Net2,IYS:GoA2020_Stn:AI:bongo:Net2:G97-1,IYS:GoA2020_Stn:AI:bongo:Net2:G97-1:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
IYS:GoA2020_Stn:AI:bongo:Net2,IYS:GoA2020_Stn:AI:bongo:Net2:G97-1,IYS:GoA2020_Stn:AI:bongo:Net2:G97-1:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,18,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AI:bongo:Net2,IYS:GoA2020_Stn:AI:bongo:Net2:G97-2,IYS:GoA2020_Stn:AI:bongo:Net2:G97-2:minLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AI:bongo:Net2,IYS:GoA2020_Stn:AI:bongo:Net2:G97-2,IYS:GoA2020_Stn:AI:bongo:Net2:G97-2:maxLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AI:bongo:Net2,IYS:GoA2020_Stn:AI:bongo:Net2:G97-2,IYS:GoA2020_Stn:AI:bongo:Net2:G97-2:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
IYS:GoA2020_Stn:AI:bongo:Net2,IYS:GoA2020_Stn:AI:bongo:Net2:G97-2,IYS:GoA2020_Stn:AI:bongo:Net2:G97-2:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,22,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AI:bongo:Net2,IYS:GoA2020_Stn:AI:bongo:Net2:G97-3,IYS:GoA2020_Stn:AI:bongo:Net2:G97-3:minLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AI:bongo:Net2,IYS:GoA2020_Stn:AI:bongo:Net2:G97-3,IYS:GoA2020_Stn:AI:bongo:Net2:G97-3:maxLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AI:bongo:Net2,IYS:GoA2020_Stn:AI:bongo:Net2:G97-3,IYS:GoA2020_Stn:AI:bongo:Net2:G97-3:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
IYS:GoA2020_Stn:AI:bongo:Net2,IYS:GoA2020_Stn:AI:bongo:Net2:G97-3,IYS:GoA2020_Stn:AI:bongo:Net2:G97-3:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,29,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AI:bongo:Net2,IYS:GoA2020_Stn:AI:bongo:Net2:G97-4,IYS:GoA2020_Stn:AI:bongo:Net2:G97-4:minLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AI:bongo:Net2,IYS:GoA2020_Stn:AI:bongo:Net2:G97-4,IYS:GoA2020_Stn:AI:bongo:Net2:G97-4:maxLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AI:bongo:Net2,IYS:GoA2020_Stn:AI:bongo:Net2:G97-4,IYS:GoA2020_Stn:AI:bongo:Net2:G97-4:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
IYS:GoA2020_Stn:AI:bongo:Net2,IYS:GoA2020_Stn:AI:bongo:Net2:G97-4,IYS:GoA2020_Stn:AI:bongo:Net2:G97-4:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,35,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AI:bongo:Net2,IYS:GoA2020_Stn:AI:bongo:Net2:G97-5,IYS:GoA2020_Stn:AI:bongo:Net2:G97-5:minLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AI:bongo:Net2,IYS:GoA2020_Stn:AI:bongo:Net2:G97-5,IYS:GoA2020_Stn:AI:bongo:Net2:G97-5:maxLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:AI:bongo:Net2,IYS:GoA2020_Stn:AI:bongo:Net2:G97-5,IYS:GoA2020_Stn:AI:bongo:Net2:G97-5:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
