eventID,occurrenceID,occurrenceStatus,scientificName,scientificNameID,organismQuantity,scientificAuthorityName,taxonRank,taxonomicStatus,lifeStage,sex,parentNameUsageID,kingdom,phylum,class,order,family,genus,occurrenceRemarks
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3079,present,Calocalanus styliremis,urn:lsid:marinespecies.org:taxname:104673,11,"Giesbrecht, 1888",Species,accepted,C6,F,104193,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Calocalanus,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3080,present,Calocalanus styliremis,urn:lsid:marinespecies.org:taxname:104673,1,"Giesbrecht, 1888",Species,accepted,C5,NA,104193,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Calocalanus,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3081,present,Chaetognatha,urn:lsid:marinespecies.org:taxname:2081,4,NA,Phylum,accepted,juvenile,NA,2,Animalia,Chaetognatha,NA,NA,NA,NA,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3082,present,Clausocalanus parapergens,urn:lsid:marinespecies.org:taxname:104507,7,"Frost & Fleminger, 1968",Species,accepted,C6,F,104161,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3083,present,Clausocalanus,urn:lsid:marinespecies.org:taxname:104161,11,"Giesbrecht, 1888",Genus,accepted,C5,NA,104082,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3084,present,Clausocalanus,urn:lsid:marinespecies.org:taxname:104161,1,"Giesbrecht, 1888",Genus,accepted,C4,NA,104082,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3085,present,Clytemnestra,urn:lsid:marinespecies.org:taxname:115273,1,"Dana, 1847",Genus,accepted,C6,NA,587514,Animalia,Arthropoda,Hexanauplia,Harpacticoida,Peltidiidae,Clytemnestra,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3086,present,Copepoda,urn:lsid:marinespecies.org:taxname:1080,1,"Milne Edwards, 1840",Subclass,accepted,nauplius,NA,889925,Animalia,Arthropoda,Hexanauplia,NA,NA,NA,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3087,present,Ctenocalanus,urn:lsid:marinespecies.org:taxname:104162,1,"Giesbrecht, 1888",Genus,accepted,C3,NA,104082,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Ctenocalanus,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3088,present,Ctenocalanus vanus,urn:lsid:marinespecies.org:taxname:104510,35,"Giesbrecht, 1888",Species,accepted,C5,NA,104162,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Ctenocalanus,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3089,present,Ctenocalanus vanus,urn:lsid:marinespecies.org:taxname:104510,30,"Giesbrecht, 1888",Species,accepted,C6,F,104162,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Ctenocalanus,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3090,present,Ctenocalanus vanus,urn:lsid:marinespecies.org:taxname:104510,4,"Giesbrecht, 1888",Species,accepted,C6,M,104162,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Ctenocalanus,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3091,present,Ctenocalanus vanus,urn:lsid:marinespecies.org:taxname:104510,2,"Giesbrecht, 1888",Species,accepted,C4,NA,104162,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Ctenocalanus,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3092,present,Discoconchoecia elegans,urn:lsid:marinespecies.org:taxname:127782,2,"(Sars, 1866)",Species,accepted,NA,NA,127536,Animalia,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Discoconchoecia,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3093,present,Doliolidae,urn:lsid:marinespecies.org:taxname:137215,5,"Bronn, 1862",Family,accepted,NA,NA,719942,Animalia,Chordata,Thaliacea,Doliolida,Doliolidae,NA,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3094,present,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,1,"Giesbrecht, 1893",Species,accepted,C4,NA,104171,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3095,present,Eucalanus,urn:lsid:marinespecies.org:taxname:104171,1,"Dana, 1852",Genus,accepted,C1,NA,104085,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3096,present,Eucalanus,urn:lsid:marinespecies.org:taxname:104171,2,"Dana, 1852",Genus,accepted,C2,NA,104085,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3097,present,Eucalanus,urn:lsid:marinespecies.org:taxname:104171,1,"Dana, 1852",Genus,accepted,C3,NA,104085,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3098,present,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,3,"Dana, 1852",Family,accepted,calyptopsis,NA,1128,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3099,present,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,4,"Dana, 1852",Family,accepted,egg,NA,1128,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3100,present,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,1,"Dana, 1852",Family,accepted,furcillia,NA,1128,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3101,present,Fritillaria borealis,urn:lsid:marinespecies.org:taxname:103375,11,"Lohmann, 1896",Species,accepted,NA,NA,103358,Animalia,Chordata,Appendicularia,Copelata,Fritillariidae,Fritillaria,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3102,present,Gaetanus intermedius,urn:lsid:marinespecies.org:taxname:351913,1,"Campbell, 1930",Species,unaccepted,C5,M,104121,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Gaetanus,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3103,present,Gaetanus intermedius,urn:lsid:marinespecies.org:taxname:426434,1,"(Wolfenden, 1905)",Species,unaccepted,C5,M,104121,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Gaetanus,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3104,present,Gaetanus intermedius,urn:lsid:marinespecies.org:taxname:351913,1,"Campbell, 1930",Species,unaccepted,C6,F,104121,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Gaetanus,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3105,present,Gaetanus intermedius,urn:lsid:marinespecies.org:taxname:426434,1,"(Wolfenden, 1905)",Species,unaccepted,C6,F,104121,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Gaetanus,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3106,present,Heterostylites longicornis,urn:lsid:marinespecies.org:taxname:104586,1,"(Giesbrecht, 1889)",Species,accepted,C6,M,104179,Animalia,Arthropoda,Hexanauplia,Calanoida,Heterorhabdidae,Heterostylites,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3107,present,Heterostylites,urn:lsid:marinespecies.org:taxname:104179,1,"Sars G.O., 1920",Genus,accepted,C3,NA,104087,Animalia,Arthropoda,Hexanauplia,Calanoida,Heterorhabdidae,Heterostylites,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3108,present,Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,2,"(Phipps, 1774)",Species,accepted,NA,NA,138122,Animalia,Mollusca,Gastropoda,Pteropoda,Limacinidae,Limacina,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3109,present,Lucicutia flavicornis,urn:lsid:marinespecies.org:taxname:104597,3,"(Claus, 1863)",Species,accepted,C5,NA,104183,Animalia,Arthropoda,Hexanauplia,Calanoida,Lucicutiidae,Lucicutia,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3110,present,Lucicutia flavicornis,urn:lsid:marinespecies.org:taxname:104597,1,"(Claus, 1863)",Species,accepted,C6,F,104183,Animalia,Arthropoda,Hexanauplia,Calanoida,Lucicutiidae,Lucicutia,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3111,present,Lucicutia flavicornis,urn:lsid:marinespecies.org:taxname:104597,1,"(Claus, 1863)",Species,accepted,C4,NA,104183,Animalia,Arthropoda,Hexanauplia,Calanoida,Lucicutiidae,Lucicutia,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3112,present,Mesocalanus,urn:lsid:marinespecies.org:taxname:104153,1,"Bradford & Jillett, 1974",Genus,accepted,C2,NA,104079,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3113,present,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,3,"(Dana, 1849)",Species,accepted,C6,F,104153,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3114,present,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,2,"(Dana, 1849)",Species,accepted,C5,NA,104153,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3115,present,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,1,"(Dana, 1849)",Species,accepted,C4,NA,104153,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3116,present,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,38,"Brodsky, 1950",Species,accepted,C4,NA,104190,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3117,present,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,15,"Brodsky, 1950",Species,accepted,C5,NA,104190,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3118,present,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,2,"Brodsky, 1950",Species,accepted,C6,F,104190,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3119,present,Metridia,urn:lsid:marinespecies.org:taxname:104190,35,"Boeck, 1865",Genus,accepted,C2,NA,104092,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3120,present,Metridia,urn:lsid:marinespecies.org:taxname:104190,54,"Boeck, 1865",Genus,accepted,C3,NA,104092,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3121,present,Metridia,urn:lsid:marinespecies.org:taxname:104190,1,"Boeck, 1865",Genus,accepted,C1,NA,104092,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3122,present,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,6,"(Krøyer, 1848)",Species,accepted,C4,NA,104155,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3123,present,Neocalanus plumchrus,urn:lsid:marinespecies.org:taxname:196772,27,"(Marukawa, 1921)",Species,accepted,C4,NA,104155,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3124,present,Neocalanus plumchrus,urn:lsid:marinespecies.org:taxname:196772,15,"(Marukawa, 1921)",Species,accepted,C5,NA,104155,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3125,present,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,4,"Sars G.O., 1925",Genus,accepted,C1,NA,104079,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3126,present,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,5,"Sars G.O., 1925",Genus,accepted,C2,NA,104079,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3127,present,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,19,"Sars G.O., 1925",Genus,accepted,C3,NA,104079,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3128,present,Oikopleura (Vexillaria) dioica,urn:lsid:marinespecies.org:taxname:103407,42,"Fol, 1872",Species,accepted,NA,NA,343702,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3129,present,Oithona atlantica,urn:lsid:marinespecies.org:taxname:106642,3,"Farran, 1908",Species,accepted,C6,F,106485,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3130,present,Oithona similis,urn:lsid:marinespecies.org:taxname:106656,2,"Claus, 1866",Species,accepted,C6,F,106485,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3131,present,Oithona similis,urn:lsid:marinespecies.org:taxname:106656,1,"Claus, 1866",Species,accepted,C6,F,106485,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3132,present,Oithona,urn:lsid:marinespecies.org:taxname:106485,13,"Baird, 1843",Genus,accepted,C5,NA,106422,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3133,present,Paracalanus indicus,urn:lsid:marinespecies.org:taxname:104683,20,"Wolfenden, 1905",Species,accepted,C6,F,104196,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3134,present,Paracalanus indicus,urn:lsid:marinespecies.org:taxname:104683,1,"Wolfenden, 1905",Species,accepted,C6,M,104196,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3135,present,Paracalanus parvus,urn:lsid:marinespecies.org:taxname:104685,3,"(Claus, 1863)",Species,alternate representation,C6,F,104196,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3136,present,Paracalanus,urn:lsid:marinespecies.org:taxname:104196,8,"Boeck, 1865",Genus,accepted,C5,NA,104093,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3137,present,Pleuromamma quadrungulata,urn:lsid:marinespecies.org:taxname:104641,2,"(Dahl F., 1893)",Species,unaccepted,C6,F,104191,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Pleuromamma,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3138,present,Pleuromamma quadrungulata,urn:lsid:marinespecies.org:taxname:104641,1,"(Dahl F., 1893)",Species,unaccepted,C6,M,104191,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Pleuromamma,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3139,present,Pleuromamma,urn:lsid:marinespecies.org:taxname:104191,1,"Giesbrecht in Giesbrecht & Schmeil, 1898",Genus,accepted,C3,NA,104092,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Pleuromamma,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3140,present,Pseudocalanus moultoni,urn:lsid:marinespecies.org:taxname:157678,2,"Frost, 1989",Species,accepted,C6,F,104165,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3141,present,Pseudocalanus newmani,urn:lsid:marinespecies.org:taxname:157679,2,"Frost, 1989",Species,accepted,C6,F,104165,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3142,present,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,1,"Boeck, 1872",Genus,accepted,C5,M,104082,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3143,present,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,2,"Boeck, 1872",Genus,accepted,C5,F,104082,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3144,present,Racovitzanus antarcticus,urn:lsid:marinespecies.org:taxname:104784,1,"Giesbrecht, 1902",Species,accepted,C6,F,104227,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Racovitzanus,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3145,present,Racovitzanus antarcticus,urn:lsid:marinespecies.org:taxname:104784,1,"Giesbrecht, 1902",Species,accepted,C4,NA,104227,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Racovitzanus,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3146,present,Scaphocalanus echinatus,urn:lsid:marinespecies.org:taxname:104793,1,"(Farran, 1905)",Species,accepted,C6,F,104228,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scaphocalanus,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3147,present,Scaphocalanus echinatus,urn:lsid:marinespecies.org:taxname:104793,1,"(Farran, 1905)",Species,accepted,C5,NA,104228,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scaphocalanus,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3148,present,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,1,"(Brady, 1883)",Species,accepted,C5,NA,104229,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3149,present,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,4,"(Brady, 1883)",Species,accepted,C6,F,104229,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3150,present,Siphonophorae,urn:lsid:marinespecies.org:taxname:1371,1,"Eschscholtz, 1829",Order,accepted,larval colony,NA,19494,Animalia,Cnidaria,Hydrozoa,Siphonophorae,NA,NA,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3151,present,Spinocalanus,urn:lsid:marinespecies.org:taxname:104236,1,"Giesbrecht, 1888",Genus,accepted,C3,NA,104104,Animalia,Arthropoda,Hexanauplia,Calanoida,Spinocalanidae,Spinocalanus,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3152,present,Spionidae,urn:lsid:marinespecies.org:taxname:913,1,"Grube, 1850",Family,accepted,larva,NA,909,Animalia,Annelida,Polychaeta,Spionida,Spionidae,NA,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3153,present,Themisto pacifica,urn:lsid:marinespecies.org:taxname:254453,1,"(Stebbing, 1888)",Species,accepted,<1mm,NA,101800,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3154,present, ,NA,1,NA,NA,NA,trochophore,NA,NA,NA,NA,NA,NA,NA,NA,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3155,present,Aequorea victoria,urn:lsid:marinespecies.org:taxname:283998,1,"(Murbach & Shearer, 1902)",Species,accepted,NA,NA,116998,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3156,present,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,5,"(O. F. Müller, 1776)",Species,accepted,NA,NA,117212,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3157,present,Chaetognatha,urn:lsid:marinespecies.org:taxname:2081,2,NA,Phylum,accepted,NA,NA,2,Animalia,Chaetognatha,NA,NA,NA,NA,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3158,present,Doliolidae,urn:lsid:marinespecies.org:taxname:137215,17,"Bronn, 1862",Family,accepted,NA,NA,719942,Animalia,Chordata,Thaliacea,Doliolida,Doliolidae,NA,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3159,present,Eukrohnia hamata,urn:lsid:marinespecies.org:taxname:105416,84,"(Möbius, 1875)",Species,accepted,NA,NA,105399,Animalia,Chaetognatha,Sagittoidea,Phragmophora,Eukrohniidae,Eukrohnia,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3160,present,Eusergestes similis,urn:lsid:marinespecies.org:taxname:514127,1,"(Hansen, 1903)",Species,accepted,NA,NA,513958,Animalia,Arthropoda,Malacostraca,Decapoda,Sergestidae,Eusergestes,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3161,present,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,6,"(Verrill, 1873)",Species,accepted,NA,NA,105408,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Parasagitta,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3162,present,Pseudosagitta scrippsae,urn:lsid:marinespecies.org:taxname:266259,26,"(Alvariño, 1962)",Species,unaccepted,NA,NA,105409,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3163,present,Thysanoessa longipes,urn:lsid:marinespecies.org:taxname:237873,2,"Brandt, 1851",Species,accepted,NA,M,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3164,present,Thysanoessa longipes,urn:lsid:marinespecies.org:taxname:237873,2,"Brandt, 1851",Species,accepted,NA,F,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,NA
IYS:GoA2020_Stn:I,IYS:GoA2020_Stn:I:bongo_occ:3165,present,Tomopteris septentrionalis,urn:lsid:marinespecies.org:taxname:131568,2,"Steenstrup, 1849",Species,accepted,NA,NA,129715,Animalia,Annelida,Polychaeta,Phyllodocida,Tomopteridae,Tomopteris,NA
IYS:GoA2020_Stn:AV,IYS:GoA2020_Stn:AV:bongo_occ:3166,present,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,4,"(O. F. Müller, 1776)",Species,accepted,NA,NA,117212,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,NA
IYS:GoA2020_Stn:AV,IYS:GoA2020_Stn:AV:bongo_occ:3167,present,Caesaromysis hispida,urn:lsid:marinespecies.org:taxname:119978,1,"Ortmann, 1893",Species,accepted,larva,NA,119845,Animalia,Arthropoda,Malacostraca,Mysida,Mysidae,Caesaromysis,Could be different species
IYS:GoA2020_Stn:AV,IYS:GoA2020_Stn:AV:bongo_occ:3168,present,Carinaria japonica,urn:lsid:marinespecies.org:taxname:574937,3,"Okutani, 1955",Species,accepted,NA,NA,137746,Animalia,Mollusca,Gastropoda,Littorinimorpha,Carinariidae,Carinaria,NA
IYS:GoA2020_Stn:AV,IYS:GoA2020_Stn:AV:bongo_occ:3169,present,Clio,urn:lsid:marinespecies.org:taxname:137751,2,"Linnaeus, 1767",Genus,accepted,NA,NA,411904,Animalia,Mollusca,Gastropoda,Pteropoda,Cliidae,Clio,Could be different species
IYS:GoA2020_Stn:AV,IYS:GoA2020_Stn:AV:bongo_occ:3170,present,Corolla spectabilis,urn:lsid:marinespecies.org:taxname:139492,1,"Dall, 1871",Species,accepted,NA,NA,137873,Animalia,Mollusca,Gastropoda,Pteropoda,Cymbuliidae,Corolla,NA
IYS:GoA2020_Stn:AV,IYS:GoA2020_Stn:AV:bongo_occ:3171,present,Dimophyes arctica,urn:lsid:marinespecies.org:taxname:135418,3,"(Chun, 1897)",Species,accepted,NA,NA,135361,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Dimophyes,NA
