measurementID,measurementType,measurementTypeID,measurementValue,measurementUnit,measurementUnitID
GoA2019_Stn44:trawl1:Oncorhynchus keta:3-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,548,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn44:trawl1:Oncorhynchus keta:3-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,2.25,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn44:trawl1:Oncorhynchus keta:3-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,3,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn44:trawl1:Oncorhynchus keta:3-p:Stomachs examined,Stomachs examined, ,1,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn44:trawl1:Oncorhynchus keta:3-pr1:Mass,Mass,NA,0.15,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn44:trawl1:Oncorhynchus keta:3-pr2:Mass,Mass,NA,0.6,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn45:trawl1:Oncorhynchus gorbuscha:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.858050847,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn45:trawl1:Oncorhynchus gorbuscha:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,35.5,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn45:trawl1:Oncorhynchus gorbuscha:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,1.716101695,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn45:trawl1:Oncorhynchus gorbuscha:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,472,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn45:trawl1:Oncorhynchus gorbuscha:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,0.81,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn45:trawl1:Oncorhynchus gorbuscha:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,8.1,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn45:trawl1:Oncorhynchus gorbuscha:1-p:Stomachs examined,Stomachs examined, ,2,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn45:trawl1:Oncorhynchus gorbuscha:1-pr1:Mass,Mass,NA,0.81,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn45:trawl1:Oncorhynchus gorbuscha:1-pr2:Mass,Mass,NA,0.81,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn45:trawl1:Oncorhynchus gorbuscha:1-pr3:Mass,Mass,NA,5.67,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn45:trawl1:Oncorhynchus keta:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.624657909,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn45:trawl1:Oncorhynchus keta:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,51,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn45:trawl1:Oncorhynchus keta:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,13.11781609,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn45:trawl1:Oncorhynchus keta:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,1392,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn45:trawl1:Oncorhynchus keta:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,73.04,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn45:trawl1:Oncorhynchus keta:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,182.6,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn45:trawl1:Oncorhynchus keta:1-p:Stomachs examined,Stomachs examined, ,21,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn45:trawl1:Oncorhynchus keta:1-pr1:Mass,Mass,NA,18.26,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn45:trawl1:Oncorhynchus keta:1-pr2:Mass,Mass,NA,36.53,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn45:trawl1:Oncorhynchus keta:1-pr3:Mass,Mass,NA,54.78,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn45:trawl1:Oncorhynchus keta:2-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.439345863,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn45:trawl1:Oncorhynchus keta:2-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,46,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn45:trawl1:Oncorhynchus keta:2-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,7.468879668,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn45:trawl1:Oncorhynchus keta:2-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,964,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn45:trawl1:Oncorhynchus keta:2-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,43.2,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn45:trawl1:Oncorhynchus keta:2-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,72,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn45:trawl1:Oncorhynchus keta:2-p:Stomachs examined,Stomachs examined, ,17,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn45:trawl1:Oncorhynchus keta:2-pr1:Mass,Mass,NA,1.44,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn45:trawl1:Oncorhynchus keta:2-pr2:Mass,Mass,NA,2.16,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn45:trawl1:Oncorhynchus keta:2-pr3:Mass,Mass,NA,3.6,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn45:trawl1:Oncorhynchus keta:2-pr4:Mass,Mass,NA,21.6,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn45:trawl1:Oncorhynchus kisutch:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,3.478773585,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn45:trawl1:Oncorhynchus kisutch:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,41.8,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn45:trawl1:Oncorhynchus kisutch:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,20.87264151,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn45:trawl1:Oncorhynchus kisutch:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,848,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn45:trawl1:Oncorhynchus kisutch:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn45:trawl1:Oncorhynchus kisutch:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,177,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn45:trawl1:Oncorhynchus kisutch:1-p:Stomachs examined,Stomachs examined, ,6,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn45:trawl1:Oncorhynchus kisutch:1-pr1:Mass,Mass,NA,29.5,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn45:trawl1:Oncorhynchus kisutch:2-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,2.962328767,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn45:trawl1:Oncorhynchus kisutch:2-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,38.2,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn45:trawl1:Oncorhynchus kisutch:2-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,2.962328767,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn45:trawl1:Oncorhynchus kisutch:2-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,584,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn45:trawl1:Oncorhynchus kisutch:2-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn45:trawl1:Oncorhynchus kisutch:2-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,17.3,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn45:trawl1:Oncorhynchus kisutch:2-p:Stomachs examined,Stomachs examined, ,1,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn45:trawl1:Oncorhynchus kisutch:2-pr1:Mass,Mass,NA,17.3,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn45:trawl1:Oncorhynchus tschawytscha:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,5.719237435,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn45:trawl1:Oncorhynchus tschawytscha:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,36.2,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn45:trawl1:Oncorhynchus tschawytscha:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,5.719237435,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn45:trawl1:Oncorhynchus tschawytscha:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,577,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn45:trawl1:Oncorhynchus tschawytscha:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn45:trawl1:Oncorhynchus tschawytscha:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,33,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn45:trawl1:Oncorhynchus tschawytscha:1-p:Stomachs examined,Stomachs examined, ,1,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn45:trawl1:Oncorhynchus tschawytscha:1-pr1:Mass,Mass,NA,33,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn46:trawl1:Oncorhynchus keta:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.420641804,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn46:trawl1:Oncorhynchus keta:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,48.4,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn46:trawl1:Oncorhynchus keta:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,0.841283608,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn46:trawl1:Oncorhynchus keta:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,1153,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn46:trawl1:Oncorhynchus keta:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,7.76,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn46:trawl1:Oncorhynchus keta:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,9.7,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn46:trawl1:Oncorhynchus keta:1-p:Stomachs examined,Stomachs examined, ,2,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn46:trawl1:Oncorhynchus keta:1-pr1:Mass,Mass,NA,1.94,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn46:trawl1:Oncorhynchus keta:2-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.154639175,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn46:trawl1:Oncorhynchus keta:2-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,53.1,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn46:trawl1:Oncorhynchus keta:2-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,0.463917526,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn46:trawl1:Oncorhynchus keta:2-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,1552,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn46:trawl1:Oncorhynchus keta:2-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,6.12,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn46:trawl1:Oncorhynchus keta:2-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,7.2,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn46:trawl1:Oncorhynchus keta:2-p:Stomachs examined,Stomachs examined, ,3,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn46:trawl1:Oncorhynchus keta:2-pr1:Mass,Mass,NA,0.72,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn46:trawl1:Oncorhynchus keta:2-pr2:Mass,Mass,NA,0.36,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn46:trawl1:Oncorhynchus kisutch:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,1.460020243,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn46:trawl1:Oncorhynchus kisutch:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,43.1,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn46:trawl1:Oncorhynchus kisutch:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,18.98026316,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn46:trawl1:Oncorhynchus kisutch:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,912,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn46:trawl1:Oncorhynchus kisutch:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn46:trawl1:Oncorhynchus kisutch:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,173.1,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn46:trawl1:Oncorhynchus kisutch:1-p:Stomachs examined,Stomachs examined, ,13,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn46:trawl1:Oncorhynchus kisutch:1-pr1:Mass,Mass,NA,12.1,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn46:trawl1:Oncorhynchus kisutch:1-pr2:Mass,Mass,NA,160.9,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn46:trawl1:Oncorhynchus kisutch:2-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.464480874,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn46:trawl1:Oncorhynchus kisutch:2-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,36.7,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn46:trawl1:Oncorhynchus kisutch:2-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,2.786885246,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn46:trawl1:Oncorhynchus kisutch:2-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,549,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn46:trawl1:Oncorhynchus kisutch:2-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn46:trawl1:Oncorhynchus kisutch:2-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,15.3,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn46:trawl1:Oncorhynchus kisutch:2-p:Stomachs examined,Stomachs examined, ,6,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn46:trawl1:Oncorhynchus kisutch:2-pr1:Mass,Mass,NA,15.3,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn46:trawl1:Oncorhynchus nerka:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn46:trawl1:Oncorhynchus nerka:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,48.4,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn46:trawl1:Oncorhynchus nerka:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,0,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn46:trawl1:Oncorhynchus nerka:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,1154,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn46:trawl1:Oncorhynchus nerka:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn46:trawl1:Oncorhynchus nerka:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,0,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn46:trawl1:Oncorhynchus nerka:1-p:Stomachs examined,Stomachs examined, ,1,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn47:trawl1:Oncorhynchus kisutch:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.587659158,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn47:trawl1:Oncorhynchus kisutch:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,44.9,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn47:trawl1:Oncorhynchus kisutch:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,1.175318315,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn47:trawl1:Oncorhynchus kisutch:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,1021,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn47:trawl1:Oncorhynchus kisutch:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn47:trawl1:Oncorhynchus kisutch:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,12,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn47:trawl1:Oncorhynchus kisutch:1-p:Stomachs examined,Stomachs examined, ,2,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn47:trawl1:Oncorhynchus kisutch:1-pr1:Mass,Mass,NA,12,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn47:trawl1:Oncorhynchus kisutch:2-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,1.138545953,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn47:trawl1:Oncorhynchus kisutch:2-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,40,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn47:trawl1:Oncorhynchus kisutch:2-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,1.138545953,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn47:trawl1:Oncorhynchus kisutch:2-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,729,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn47:trawl1:Oncorhynchus kisutch:2-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn47:trawl1:Oncorhynchus kisutch:2-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,8.3,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn47:trawl1:Oncorhynchus kisutch:2-p:Stomachs examined,Stomachs examined, ,1,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn47:trawl1:Oncorhynchus kisutch:2-pr1:Mass,Mass,NA,0.41,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn47:trawl1:Oncorhynchus kisutch:2-pr2:Mass,Mass,NA,7.89,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn48:trawl1:Oncorhynchus keta:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.104166667,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn48:trawl1:Oncorhynchus keta:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,60.4,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn48:trawl1:Oncorhynchus keta:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,0.104166667,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn48:trawl1:Oncorhynchus keta:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,2208,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn48:trawl1:Oncorhynchus keta:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,2.3,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn48:trawl1:Oncorhynchus keta:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,2.3,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn48:trawl1:Oncorhynchus keta:1-p:Stomachs examined,Stomachs examined, ,1,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn48:trawl1:Oncorhynchus keta:2-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.37704918,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn48:trawl1:Oncorhynchus keta:2-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,50,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn48:trawl1:Oncorhynchus keta:2-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,0.37704918,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn48:trawl1:Oncorhynchus keta:2-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,1220,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn48:trawl1:Oncorhynchus keta:2-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,2.99,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn48:trawl1:Oncorhynchus keta:2-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,4.6,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn48:trawl1:Oncorhynchus keta:2-p:Stomachs examined,Stomachs examined, ,1,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn48:trawl1:Oncorhynchus keta:2-pr1:Mass,Mass,NA,0.19,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn48:trawl1:Oncorhynchus keta:2-pr2:Mass,Mass,NA,0.92,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn48:trawl1:Oncorhynchus kisutch:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,1.696428571,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn48:trawl1:Oncorhynchus kisutch:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,36,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
