measurementID,measurementType,measurementTypeID,measurementValue,measurementUnit,measurementUnitID
GoA2019_Stn29:trawl1:Oncorhynchus keta:food_mass,food_mass_g, ,4.8,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn29:trawl1:Oncorhynchus keta:GFI,gfi_percent, ,2.0869565217391304,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn29:trawl1:Oncorhynchus keta:n_stomachs,n_stomachs, ,2,stomachs, 
GoA2019_Stn29:trawl1:Oncorhynchus keta:CFI,cfi_percent_adj, ,1.0434782608695652,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn29:trawl1:Oncorhynchus keta:FL,fl_cm, ,37.8,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn29:trawl1:Oncorhynchus keta:mass,mass_g, ,508,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn29:trawl1:Oncorhynchus keta:food_mass,food_mass_g, ,0,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn29:trawl1:Oncorhynchus keta:GFI,gfi_percent, ,0,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn29:trawl1:Oncorhynchus keta:n_stomachs,n_stomachs, ,1,stomachs, 
GoA2019_Stn29:trawl1:Oncorhynchus keta:CFI,cfi_percent_adj, ,0,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn29:trawl1:Oncorhynchus keta:FL,fl_cm, ,47,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn29:trawl1:Oncorhynchus keta:mass,mass_g, ,1007,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn29:trawl1:Oncorhynchus keta:food_mass,food_mass_g, ,0,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn29:trawl1:Oncorhynchus keta:GFI,gfi_percent, ,0,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn29:trawl1:Oncorhynchus keta:n_stomachs,n_stomachs, ,3,stomachs, 
GoA2019_Stn29:trawl1:Oncorhynchus keta:CFI,cfi_percent_adj, ,0,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn30:trawl1:Oncorhynchus keta:FL,fl_cm, ,45.3,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn30:trawl1:Oncorhynchus keta:mass,mass_g, ,881,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn30:trawl1:Oncorhynchus keta:food_mass,food_mass_g, ,24.4,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn30:trawl1:Oncorhynchus keta:GFI,gfi_percent, ,2.7695800227014757,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn30:trawl1:Oncorhynchus keta:n_stomachs,n_stomachs, ,9,stomachs, 
GoA2019_Stn30:trawl1:Oncorhynchus keta:CFI,cfi_percent_adj, ,0.3077311136334973,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn30:trawl1:Oncorhynchus keta:FL,fl_cm, ,37.9,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn30:trawl1:Oncorhynchus keta:mass,mass_g, ,509,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn30:trawl1:Oncorhynchus keta:food_mass,food_mass_g, ,11,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn30:trawl1:Oncorhynchus keta:GFI,gfi_percent, ,2.161100196463654,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn30:trawl1:Oncorhynchus keta:n_stomachs,n_stomachs, ,5,stomachs, 
GoA2019_Stn30:trawl1:Oncorhynchus keta:CFI,cfi_percent_adj, ,0.4322200392927308,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn30:trawl1:Oncorhynchus keta:FL,fl_cm, ,26.5,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn30:trawl1:Oncorhynchus keta:mass,mass_g, ,191,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn30:trawl1:Oncorhynchus keta:food_mass,food_mass_g, ,1.1,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn30:trawl1:Oncorhynchus keta:GFI,gfi_percent, ,0.5759162303664922,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn30:trawl1:Oncorhynchus keta:n_stomachs,n_stomachs, ,2,stomachs, 
GoA2019_Stn30:trawl1:Oncorhynchus keta:CFI,cfi_percent_adj, ,0.2879581151832461,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn30:trawl1:Oncorhynchus keta:FL,fl_cm, ,37.9,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn30:trawl1:Oncorhynchus keta:mass,mass_g, ,509,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn30:trawl1:Oncorhynchus keta:food_mass,food_mass_g, ,8.193999999999999,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn30:trawl1:Oncorhynchus keta:GFI,gfi_percent, ,1.6098231827111982,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn30:trawl1:Oncorhynchus keta:n_stomachs,n_stomachs, ,6,stomachs, 
GoA2019_Stn30:trawl1:Oncorhynchus keta:CFI,cfi_percent_adj, ,0.2683038637851997,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn31:trawl1:Oncorhynchus keta:FL,fl_cm, ,43.7,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn31:trawl1:Oncorhynchus keta:mass,mass_g, ,832,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn31:trawl1:Oncorhynchus keta:food_mass,food_mass_g, ,1.1,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn31:trawl1:Oncorhynchus keta:GFI,gfi_percent, ,0.1322115384615385,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn31:trawl1:Oncorhynchus keta:n_stomachs,n_stomachs, ,1,stomachs, 
GoA2019_Stn31:trawl1:Oncorhynchus keta:CFI,cfi_percent_adj, ,0.1322115384615385,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn31:trawl1:Oncorhynchus keta:FL,fl_cm, ,58.3,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn31:trawl1:Oncorhynchus keta:mass,mass_g, ,2065,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn31:trawl1:Oncorhynchus keta:food_mass,food_mass_g, ,4.9,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn31:trawl1:Oncorhynchus keta:GFI,gfi_percent, ,0.23728813559322037,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn31:trawl1:Oncorhynchus keta:n_stomachs,n_stomachs, ,1,stomachs, 
GoA2019_Stn31:trawl1:Oncorhynchus keta:CFI,cfi_percent_adj, ,0.23728813559322037,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn31:trawl1:Oncorhynchus kisutch:FL,fl_cm, ,35.1,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn31:trawl1:Oncorhynchus kisutch:mass,mass_g, ,475,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn31:trawl1:Oncorhynchus kisutch:food_mass,food_mass_g, ,11.4,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn31:trawl1:Oncorhynchus kisutch:GFI,gfi_percent, ,2.4,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn31:trawl1:Oncorhynchus kisutch:n_stomachs,n_stomachs, ,3,stomachs, 
GoA2019_Stn31:trawl1:Oncorhynchus kisutch:CFI,cfi_percent_adj, ,0.7999999999999999,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn31:trawl1:Oncorhynchus kisutch:FL,fl_cm, ,41.5,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn31:trawl1:Oncorhynchus kisutch:mass,mass_g, ,803,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn31:trawl1:Oncorhynchus kisutch:food_mass,food_mass_g, ,10.5,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn31:trawl1:Oncorhynchus kisutch:GFI,gfi_percent, ,1.307596513075965,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn31:trawl1:Oncorhynchus kisutch:n_stomachs,n_stomachs, ,1,stomachs, 
GoA2019_Stn31:trawl1:Oncorhynchus kisutch:CFI,cfi_percent_adj, ,1.307596513075965,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn32:trawl1:Oncorhynchus gorbuscha:FL,fl_cm, ,29.8,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn32:trawl1:Oncorhynchus gorbuscha:mass,mass_g, ,270,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn32:trawl1:Oncorhynchus gorbuscha:food_mass,food_mass_g, ,0,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn32:trawl1:Oncorhynchus gorbuscha:GFI,gfi_percent, ,0,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn32:trawl1:Oncorhynchus gorbuscha:n_stomachs,n_stomachs, ,1,stomachs, 
GoA2019_Stn32:trawl1:Oncorhynchus gorbuscha:CFI,cfi_percent_adj, ,0,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn32:trawl1:Oncorhynchus gorbuscha:FL,fl_cm, ,35.2,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn32:trawl1:Oncorhynchus gorbuscha:mass,mass_g, ,428,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn32:trawl1:Oncorhynchus gorbuscha:food_mass,food_mass_g, ,3.7,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn32:trawl1:Oncorhynchus gorbuscha:GFI,gfi_percent, ,0.8644859813084113,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn32:trawl1:Oncorhynchus gorbuscha:n_stomachs,n_stomachs, ,4,stomachs, 
GoA2019_Stn32:trawl1:Oncorhynchus gorbuscha:CFI,cfi_percent_adj, ,0.21612149532710281,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn32:trawl1:Oncorhynchus keta:FL,fl_cm, ,38.5,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn32:trawl1:Oncorhynchus keta:mass,mass_g, ,517,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn32:trawl1:Oncorhynchus keta:food_mass,food_mass_g, ,2.1,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn32:trawl1:Oncorhynchus keta:GFI,gfi_percent, ,0.40618955512572535,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn32:trawl1:Oncorhynchus keta:n_stomachs,n_stomachs, ,5,stomachs, 
GoA2019_Stn32:trawl1:Oncorhynchus keta:CFI,cfi_percent_adj, ,0.08123791102514508,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn32:trawl1:Oncorhynchus keta:FL,fl_cm, ,27,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn32:trawl1:Oncorhynchus keta:mass,mass_g, ,197,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn32:trawl1:Oncorhynchus keta:food_mass,food_mass_g, ,4.4,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn32:trawl1:Oncorhynchus keta:GFI,gfi_percent, ,2.2335025380710665,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn32:trawl1:Oncorhynchus keta:n_stomachs,n_stomachs, ,4,stomachs, 
GoA2019_Stn32:trawl1:Oncorhynchus keta:CFI,cfi_percent_adj, ,0.5583756345177666,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn32:trawl1:Oncorhynchus keta:FL,fl_cm, ,44,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn32:trawl1:Oncorhynchus keta:mass,mass_g, ,777,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn32:trawl1:Oncorhynchus keta:food_mass,food_mass_g, ,9.12,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn32:trawl1:Oncorhynchus keta:GFI,gfi_percent, ,1.1737451737451736,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn32:trawl1:Oncorhynchus keta:n_stomachs,n_stomachs, ,5,stomachs, 
GoA2019_Stn32:trawl1:Oncorhynchus keta:CFI,cfi_percent_adj, ,0.23474903474903472,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn32:trawl1:Oncorhynchus keta:FL,fl_cm, ,54.3,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn32:trawl1:Oncorhynchus keta:mass,mass_g, ,1386,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn32:trawl1:Oncorhynchus keta:food_mass,food_mass_g, ,4.5,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn32:trawl1:Oncorhynchus keta:GFI,gfi_percent, ,0.3246753246753247,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn32:trawl1:Oncorhynchus keta:n_stomachs,n_stomachs, ,1,stomachs, 
GoA2019_Stn32:trawl1:Oncorhynchus keta:CFI,cfi_percent_adj, ,0.3246753246753247,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn32:trawl1:Oncorhynchus kisutch:FL,fl_cm, ,39.5,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn32:trawl1:Oncorhynchus kisutch:mass,mass_g, ,669,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn32:trawl1:Oncorhynchus kisutch:food_mass,food_mass_g, ,7.5,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn32:trawl1:Oncorhynchus kisutch:GFI,gfi_percent, ,1.1210762331838564,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn32:trawl1:Oncorhynchus kisutch:n_stomachs,n_stomachs, ,1,stomachs, 
GoA2019_Stn32:trawl1:Oncorhynchus kisutch:CFI,cfi_percent_adj, ,1.1210762331838564,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn32:trawl1:Oncorhynchus kisutch:FL,fl_cm, ,41.1,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn32:trawl1:Oncorhynchus kisutch:mass,mass_g, ,778,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn32:trawl1:Oncorhynchus kisutch:food_mass,food_mass_g, ,7.89,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn32:trawl1:Oncorhynchus kisutch:GFI,gfi_percent, ,1.0141388174807198,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn32:trawl1:Oncorhynchus kisutch:n_stomachs,n_stomachs, ,1,stomachs, 
GoA2019_Stn32:trawl1:Oncorhynchus kisutch:CFI,cfi_percent_adj, ,1.0141388174807198,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn33:trawl1:Oncorhynchus gorbuscha:FL,fl_cm, ,31.9,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn33:trawl1:Oncorhynchus gorbuscha:mass,mass_g, ,359,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus gorbuscha:food_mass,food_mass_g, ,51.81,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus gorbuscha:GFI,gfi_percent, ,14.43175487465181,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn33:trawl1:Oncorhynchus gorbuscha:n_stomachs,n_stomachs, ,4,stomachs, 
GoA2019_Stn33:trawl1:Oncorhynchus gorbuscha:CFI,cfi_percent_adj, ,3.6079387186629526,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn33:trawl1:Oncorhynchus keta:FL,fl_cm, ,42.9,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn33:trawl1:Oncorhynchus keta:mass,mass_g, ,825,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus keta:food_mass,food_mass_g, ,23,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus keta:GFI,gfi_percent, ,2.787878787878788,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn33:trawl1:Oncorhynchus keta:n_stomachs,n_stomachs, ,7,stomachs, 
GoA2019_Stn33:trawl1:Oncorhynchus keta:CFI,cfi_percent_adj, ,0.39826839826839827,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn33:trawl1:Oncorhynchus keta:FL,fl_cm, ,36.8,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn33:trawl1:Oncorhynchus keta:mass,mass_g, ,472,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus keta:food_mass,food_mass_g, ,28.089999999999996,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus keta:GFI,gfi_percent, ,5.951271186440677,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn33:trawl1:Oncorhynchus keta:n_stomachs,n_stomachs, ,7,stomachs, 
GoA2019_Stn33:trawl1:Oncorhynchus keta:CFI,cfi_percent_adj, ,0.8501815980629539,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn33:trawl1:Oncorhynchus keta:FL,fl_cm, ,52.3,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn33:trawl1:Oncorhynchus keta:mass,mass_g, ,1566,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus keta:food_mass,food_mass_g, ,19.1,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus keta:GFI,gfi_percent, ,1.219667943805875,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn33:trawl1:Oncorhynchus keta:n_stomachs,n_stomachs, ,7,stomachs, 
GoA2019_Stn33:trawl1:Oncorhynchus keta:CFI,cfi_percent_adj, ,0.1742382776865536,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch:FL,fl_cm, ,38.2,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch:mass,mass_g, ,646,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch:food_mass,food_mass_g, ,12.5,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch:GFI,gfi_percent, ,1.934984520123839,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch:n_stomachs,n_stomachs, ,1,stomachs, 
GoA2019_Stn33:trawl1:Oncorhynchus kisutch:CFI,cfi_percent_adj, ,1.934984520123839,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch:FL,fl_cm, ,44.3,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch:mass,mass_g, ,957,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch:food_mass,food_mass_g, ,102.30000000000001,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch:GFI,gfi_percent, ,10.689655172413795,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch:n_stomachs,n_stomachs, ,4,stomachs, 
GoA2019_Stn33:trawl1:Oncorhynchus kisutch:CFI,cfi_percent_adj, ,2.672413793103449,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha:FL,fl_cm, ,34.5,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha:mass,mass_g, ,428,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha:food_mass,food_mass_g, ,9.5,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha:GFI,gfi_percent, ,2.2196261682242993,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha:n_stomachs,n_stomachs, ,1,stomachs, 
GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha:CFI,cfi_percent_adj, ,2.2196261682242993,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn34:trawl1:Oncorhynchus keta:FL,fl_cm, ,53.4,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn34:trawl1:Oncorhynchus keta:mass,mass_g, ,1516,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus keta:food_mass,food_mass_g, ,5.31,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus keta:GFI,gfi_percent, ,0.3502638522427441,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn34:trawl1:Oncorhynchus keta:n_stomachs,n_stomachs, ,2,stomachs, 
GoA2019_Stn34:trawl1:Oncorhynchus keta:CFI,cfi_percent_adj, ,0.17513192612137204,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn34:trawl1:Oncorhynchus nerka:FL,fl_cm, ,44.3,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn34:trawl1:Oncorhynchus nerka:mass,mass_g, ,918,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus nerka:food_mass,food_mass_g, ,4.4,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus nerka:GFI,gfi_percent, ,0.47930283224400877,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn34:trawl1:Oncorhynchus nerka:n_stomachs,n_stomachs, ,1,stomachs, 
GoA2019_Stn34:trawl1:Oncorhynchus nerka:CFI,cfi_percent_adj, ,0.47930283224400877,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn35:trawl1:Oncorhynchus gorbuscha:FL,fl_cm, ,31,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn35:trawl1:Oncorhynchus gorbuscha:mass,mass_g, ,326,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn35:trawl1:Oncorhynchus gorbuscha:food_mass,food_mass_g, ,2.694,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn35:trawl1:Oncorhynchus gorbuscha:GFI,gfi_percent, ,0.8263803680981594,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn35:trawl1:Oncorhynchus gorbuscha:n_stomachs,n_stomachs, ,1,stomachs, 
GoA2019_Stn35:trawl1:Oncorhynchus gorbuscha:CFI,cfi_percent_adj, ,0.8263803680981594,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn35:trawl1:Oncorhynchus keta:FL,fl_cm, ,37,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn35:trawl1:Oncorhynchus keta:mass,mass_g, ,484,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn35:trawl1:Oncorhynchus keta:food_mass,food_mass_g, ,6.6000000000000005,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn35:trawl1:Oncorhynchus keta:GFI,gfi_percent, ,1.3636363636363635,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn35:trawl1:Oncorhynchus keta:n_stomachs,n_stomachs, ,5,stomachs, 
GoA2019_Stn35:trawl1:Oncorhynchus keta:CFI,cfi_percent_adj, ,0.2727272727272727,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn35:trawl1:Oncorhynchus keta:FL,fl_cm, ,27.8,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn35:trawl1:Oncorhynchus keta:mass,mass_g, ,214,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn35:trawl1:Oncorhynchus keta:food_mass,food_mass_g, ,7,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn35:trawl1:Oncorhynchus keta:GFI,gfi_percent, ,3.2710280373831777,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn35:trawl1:Oncorhynchus keta:n_stomachs,n_stomachs, ,9,stomachs, 
GoA2019_Stn35:trawl1:Oncorhynchus keta:CFI,cfi_percent_adj, ,0.363447559709242,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn35:trawl1:Oncorhynchus keta:FL,fl_cm, ,44.4,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn35:trawl1:Oncorhynchus keta:mass,mass_g, ,809,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn35:trawl1:Oncorhynchus keta:food_mass,food_mass_g, ,5.6,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
