eventID,occurrenceID,occurrenceStatus,scientificName,scientificNameID,organismQuantity,organismQuantityType,scientificNameAuthorship,taxonomicRank,taxonomicStatus,kingdom,phylum,class,order,family,genus,basisOfRecord,associatedTaxa
IYS:GoA2019_Stn43:trawl,IYS:GoA2019_Stn43:trawl:Oncorhynchus keta:2-pr1,present,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,NA,NA,"Hansen, 1911",Species,accepted,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn43:trawl:Oncorhynchus keta:2-p"""
IYS:GoA2019_Stn43:trawl,IYS:GoA2019_Stn43:trawl:Oncorhynchus keta:2-pr2,present,Thysanoessa inspinata,urn:lsid:marinespecies.org:taxname:237872,NA,NA,"Nemoto, 1963",Species,accepted,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn43:trawl:Oncorhynchus keta:2-p"""
IYS:GoA2019_Stn43:trawl,IYS:GoA2019_Stn43:trawl:Oncorhynchus keta:2-pr3,present,Cephalopoda,urn:lsid:marinespecies.org:taxname:11707,NA,NA,"Cuvier, 1795",Class,accepted,Animalia,Mollusca,Cephalopoda,NA,NA,NA,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn43:trawl:Oncorhynchus keta:2-p"""
IYS:GoA2019_Stn43:trawl,IYS:GoA2019_Stn43:trawl:Oncorhynchus kisutch:3-p,present,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,1,stomachs,"(Walbaum, 1792)",Species,accepted,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,
IYS:GoA2019_Stn43:trawl,IYS:GoA2019_Stn43:trawl:Oncorhynchus kisutch:3-pr4,present,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,NA,NA,"Hansen, 1911",Species,accepted,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn43:trawl:Oncorhynchus kisutch:3-p"""
IYS:GoA2019_Stn43:trawl,IYS:GoA2019_Stn43:trawl:Oncorhynchus kisutch:4-p,present,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,1,stomachs,"(Walbaum, 1792)",Species,accepted,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,
IYS:GoA2019_Stn43:trawl,IYS:GoA2019_Stn43:trawl:Oncorhynchus kisutch:4-pr5,present,Hyperia,urn:lsid:marinespecies.org:taxname:101796,NA,NA,"Latreille, 1823",Genus,accepted,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Hyperia,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn43:trawl:Oncorhynchus kisutch:4-p"""
IYS:GoA2019_Stn43:trawl,IYS:GoA2019_Stn43:trawl:Oncorhynchus kisutch:4-pr6,present,Thysanoessa inspinata,urn:lsid:marinespecies.org:taxname:237872,NA,NA,"Nemoto, 1963",Species,accepted,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn43:trawl:Oncorhynchus kisutch:4-p"""
IYS:GoA2019_Stn44:trawl,IYS:GoA2019_Stn44:trawl:Oncorhynchus keta:1-p,present,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,4,stomachs,"(Walbaum, 1792)",Species,accepted,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,
IYS:GoA2019_Stn44:trawl,IYS:GoA2019_Stn44:trawl:Oncorhynchus keta:1-pr1,present,Thysanoessa inspinata,urn:lsid:marinespecies.org:taxname:237872,NA,NA,"Nemoto, 1963",Species,accepted,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn44:trawl:Oncorhynchus keta:1-p"""
IYS:GoA2019_Stn44:trawl,IYS:GoA2019_Stn44:trawl:Oncorhynchus keta:2-p,present,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,4,stomachs,"(Walbaum, 1792)",Species,accepted,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,
IYS:GoA2019_Stn44:trawl,IYS:GoA2019_Stn44:trawl:Oncorhynchus keta:2-pr2,present,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,NA,NA,"(Krøyer, 1848)",Species,accepted,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn44:trawl:Oncorhynchus keta:2-p"""
IYS:GoA2019_Stn44:trawl,IYS:GoA2019_Stn44:trawl:Oncorhynchus keta:2-pr3,present,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,NA,NA,"Holmes, 1900",Species,accepted,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn44:trawl:Oncorhynchus keta:2-p"""
IYS:GoA2019_Stn44:trawl,IYS:GoA2019_Stn44:trawl:Oncorhynchus keta:2-pr4,present,Primno macropa,urn:lsid:marinespecies.org:taxname:180759,NA,NA,"Guérin-Méneville, 1836",Species,accepted,Animalia,Arthropoda,Malacostraca,Amphipoda,Phrosinidae,Primno,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn44:trawl:Oncorhynchus keta:2-p"""
IYS:GoA2019_Stn44:trawl,IYS:GoA2019_Stn44:trawl:Oncorhynchus keta:2-pr5,present,Salpa aspera,urn:lsid:marinespecies.org:taxname:137270,NA,NA,"Chamisso, 1819",Species,accepted,Animalia,Chordata,Thaliacea,Salpida,Salpidae,Salpa,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn44:trawl:Oncorhynchus keta:2-p"""
IYS:GoA2019_Stn44:trawl,IYS:GoA2019_Stn44:trawl:Oncorhynchus keta:3-p,present,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,1,stomachs,"(Walbaum, 1792)",Species,accepted,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,
IYS:GoA2019_Stn44:trawl,IYS:GoA2019_Stn44:trawl:Oncorhynchus keta:3-pr6,present,Primno macropa,urn:lsid:marinespecies.org:taxname:180759,NA,NA,"Guérin-Méneville, 1836",Species,accepted,Animalia,Arthropoda,Malacostraca,Amphipoda,Phrosinidae,Primno,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn44:trawl:Oncorhynchus keta:3-p"""
IYS:GoA2019_Stn44:trawl,IYS:GoA2019_Stn44:trawl:Oncorhynchus keta:3-pr7,present,Thysanoessa inspinata,urn:lsid:marinespecies.org:taxname:237872,NA,NA,"Nemoto, 1963",Species,accepted,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn44:trawl:Oncorhynchus keta:3-p"""
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:Oncorhynchus gorbuscha:4-p,present,Oncorhynchus gorbuscha,urn:lsid:marinespecies.org:taxname:127182,2,stomachs,"(Walbaum, 1792)",Species,accepted,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:Oncorhynchus gorbuscha:4-pr4,present,Themisto pacifica,urn:lsid:marinespecies.org:taxname:254453,NA,NA,"(Stebbing, 1888)",Species,accepted,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn45:trawl:Oncorhynchus gorbuscha:4-p"""
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:Oncorhynchus gorbuscha:4-pr5,present,Primno macropa,urn:lsid:marinespecies.org:taxname:180759,NA,NA,"Guérin-Méneville, 1836",Species,accepted,Animalia,Arthropoda,Malacostraca,Amphipoda,Phrosinidae,Primno,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn45:trawl:Oncorhynchus gorbuscha:4-p"""
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:Oncorhynchus gorbuscha:4-pr6,present,Clio pyramidata,urn:lsid:marinespecies.org:taxname:139033,NA,NA,"Linnaeus, 1767",Species,accepted,Animalia,Mollusca,Gastropoda,Pteropoda,Cliidae,Clio,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn45:trawl:Oncorhynchus gorbuscha:4-p"""
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:Oncorhynchus keta:5-p,present,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,21,stomachs,"(Walbaum, 1792)",Species,accepted,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:Oncorhynchus keta:5-pr7,present,Thysanoessa inspinata,urn:lsid:marinespecies.org:taxname:237872,NA,NA,"Nemoto, 1963",Species,accepted,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn45:trawl:Oncorhynchus keta:5-p"""
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:Oncorhynchus keta:5-pr8,present,Coelenterata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn45:trawl:Oncorhynchus keta:5-p"""
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:Oncorhynchus keta:5-pr9,present,Clio pyramidata,urn:lsid:marinespecies.org:taxname:139033,NA,NA,"Linnaeus, 1767",Species,accepted,Animalia,Mollusca,Gastropoda,Pteropoda,Cliidae,Clio,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn45:trawl:Oncorhynchus keta:5-p"""
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:Oncorhynchus keta:6-p,present,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,17,stomachs,"(Walbaum, 1792)",Species,accepted,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:Oncorhynchus keta:6-pr10,present,Themisto pacifica,urn:lsid:marinespecies.org:taxname:254453,NA,NA,"(Stebbing, 1888)",Species,accepted,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn45:trawl:Oncorhynchus keta:6-p"""
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:Oncorhynchus keta:6-pr11,present,Primno macropa,urn:lsid:marinespecies.org:taxname:180759,NA,NA,"Guérin-Méneville, 1836",Species,accepted,Animalia,Arthropoda,Malacostraca,Amphipoda,Phrosinidae,Primno,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn45:trawl:Oncorhynchus keta:6-p"""
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:Oncorhynchus keta:6-pr12,present,Thysanoessa inspinata,urn:lsid:marinespecies.org:taxname:237872,NA,NA,"Nemoto, 1963",Species,accepted,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn45:trawl:Oncorhynchus keta:6-p"""
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:Oncorhynchus keta:6-pr13,present,Coelenterata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn45:trawl:Oncorhynchus keta:6-p"""
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:Oncorhynchus kisutch:2-p,present,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,6,stomachs,"(Walbaum, 1792)",Species,accepted,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:Oncorhynchus kisutch:2-pr2,present,Clio pyramidata,urn:lsid:marinespecies.org:taxname:139033,NA,NA,"Linnaeus, 1767",Species,accepted,Animalia,Mollusca,Gastropoda,Pteropoda,Cliidae,Clio,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn45:trawl:Oncorhynchus kisutch:2-p"""
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:Oncorhynchus kisutch:3-p,present,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,1,stomachs,"(Walbaum, 1792)",Species,accepted,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:Oncorhynchus kisutch:3-pr3,present,Clio pyramidata,urn:lsid:marinespecies.org:taxname:139033,NA,NA,"Linnaeus, 1767",Species,accepted,Animalia,Mollusca,Gastropoda,Pteropoda,Cliidae,Clio,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn45:trawl:Oncorhynchus kisutch:3-p"""
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:Oncorhynchus tshawytscha:1-p,present,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,1,stomachs,"(Walbaum, 1792)",Species,accepted,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,
IYS:GoA2019_Stn45:trawl,IYS:GoA2019_Stn45:trawl:Oncorhynchus tshawytscha:1-pr1,present,Okutania anonycha,urn:lsid:marinespecies.org:taxname:1468871,NA,NA,"(Pearcy & Voss, 1963)",Species,unaccepted,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Okutania,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn45:trawl:Oncorhynchus tshawytscha:1-p"""
IYS:GoA2019_Stn46:trawl,IYS:GoA2019_Stn46:trawl:Oncorhynchus keta:4-p,present,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,2,stomachs,"(Walbaum, 1792)",Species,accepted,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,
IYS:GoA2019_Stn46:trawl,IYS:GoA2019_Stn46:trawl:Oncorhynchus keta:4-pr4,present,Coelenterata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn46:trawl:Oncorhynchus keta:4-p"""
IYS:GoA2019_Stn46:trawl,IYS:GoA2019_Stn46:trawl:Oncorhynchus keta:5-p,present,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,3,stomachs,"(Walbaum, 1792)",Species,accepted,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,
IYS:GoA2019_Stn46:trawl,IYS:GoA2019_Stn46:trawl:Oncorhynchus keta:5-pr5,present,Sergestes pacificus,urn:lsid:marinespecies.org:taxname:585590,NA,NA,"Stimpson, 1860",Species,unaccepted,Animalia,Arthropoda,Malacostraca,Decapoda,Sergestidae,Sergestes,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn46:trawl:Oncorhynchus keta:5-p"""
IYS:GoA2019_Stn46:trawl,IYS:GoA2019_Stn46:trawl:Oncorhynchus keta:5-pr6,present,Thysanoessa longipes,urn:lsid:marinespecies.org:taxname:237873,NA,NA,"Brandt, 1851",Species,accepted,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn46:trawl:Oncorhynchus keta:5-p"""
IYS:GoA2019_Stn46:trawl,IYS:GoA2019_Stn46:trawl:Oncorhynchus kisutch:1-p,present,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,13,stomachs,"(Walbaum, 1792)",Species,accepted,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,
IYS:GoA2019_Stn46:trawl,IYS:GoA2019_Stn46:trawl:Oncorhynchus kisutch:1-pr1,present,Thysanoessa longipes,urn:lsid:marinespecies.org:taxname:237873,NA,NA,"Brandt, 1851",Species,accepted,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn46:trawl:Oncorhynchus kisutch:1-p"""
IYS:GoA2019_Stn46:trawl,IYS:GoA2019_Stn46:trawl:Oncorhynchus kisutch:1-pr2,present,Clio pyramidata,urn:lsid:marinespecies.org:taxname:139033,NA,NA,"Linnaeus, 1767",Species,accepted,Animalia,Mollusca,Gastropoda,Pteropoda,Cliidae,Clio,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn46:trawl:Oncorhynchus kisutch:1-p"""
IYS:GoA2019_Stn46:trawl,IYS:GoA2019_Stn46:trawl:Oncorhynchus kisutch:2-p,present,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,6,stomachs,"(Walbaum, 1792)",Species,accepted,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,
IYS:GoA2019_Stn46:trawl,IYS:GoA2019_Stn46:trawl:Oncorhynchus kisutch:2-pr3,present,Clio pyramidata,urn:lsid:marinespecies.org:taxname:139033,NA,NA,"Linnaeus, 1767",Species,accepted,Animalia,Mollusca,Gastropoda,Pteropoda,Cliidae,Clio,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn46:trawl:Oncorhynchus kisutch:2-p"""
IYS:GoA2019_Stn46:trawl,IYS:GoA2019_Stn46:trawl:Oncorhynchus nerka:3-p,present,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,1,stomachs,"(Walbaum, 1792)",Species,accepted,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,
IYS:GoA2019_Stn47:trawl,IYS:GoA2019_Stn47:trawl:Oncorhynchus kisutch:1-p,present,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,2,stomachs,"(Walbaum, 1792)",Species,accepted,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,
IYS:GoA2019_Stn47:trawl,IYS:GoA2019_Stn47:trawl:Oncorhynchus kisutch:1-pr1,present,Clio pyramidata,urn:lsid:marinespecies.org:taxname:139033,NA,NA,"Linnaeus, 1767",Species,accepted,Animalia,Mollusca,Gastropoda,Pteropoda,Cliidae,Clio,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn47:trawl:Oncorhynchus kisutch:1-p"""
IYS:GoA2019_Stn47:trawl,IYS:GoA2019_Stn47:trawl:Oncorhynchus kisutch:2-p,present,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,1,stomachs,"(Walbaum, 1792)",Species,accepted,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,
IYS:GoA2019_Stn47:trawl,IYS:GoA2019_Stn47:trawl:Oncorhynchus kisutch:2-pr2,present,Thysanoessa longipes,urn:lsid:marinespecies.org:taxname:237873,NA,NA,"Brandt, 1851",Species,accepted,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn47:trawl:Oncorhynchus kisutch:2-p"""
IYS:GoA2019_Stn47:trawl,IYS:GoA2019_Stn47:trawl:Oncorhynchus kisutch:2-pr3,present,Clio pyramidata,urn:lsid:marinespecies.org:taxname:139033,NA,NA,"Linnaeus, 1767",Species,accepted,Animalia,Mollusca,Gastropoda,Pteropoda,Cliidae,Clio,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn47:trawl:Oncorhynchus kisutch:2-p"""
IYS:GoA2019_Stn48:trawl,IYS:GoA2019_Stn48:trawl:Oncorhynchus keta:1-p,present,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,1,stomachs,"(Walbaum, 1792)",Species,accepted,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,
IYS:GoA2019_Stn48:trawl,IYS:GoA2019_Stn48:trawl:Oncorhynchus keta:2-p,present,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,1,stomachs,"(Walbaum, 1792)",Species,accepted,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,
IYS:GoA2019_Stn48:trawl,IYS:GoA2019_Stn48:trawl:Oncorhynchus keta:2-pr1,present,Primno macropa,urn:lsid:marinespecies.org:taxname:180759,NA,NA,"Guérin-Méneville, 1836",Species,accepted,Animalia,Arthropoda,Malacostraca,Amphipoda,Phrosinidae,Primno,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn48:trawl:Oncorhynchus keta:2-p"""
IYS:GoA2019_Stn48:trawl,IYS:GoA2019_Stn48:trawl:Oncorhynchus keta:2-pr2,present,Coelenterata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn48:trawl:Oncorhynchus keta:2-p"""
IYS:GoA2019_Stn48:trawl,IYS:GoA2019_Stn48:trawl:Oncorhynchus kisutch:4-p,present,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,5,stomachs,"(Walbaum, 1792)",Species,accepted,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,
IYS:GoA2019_Stn48:trawl,IYS:GoA2019_Stn48:trawl:Oncorhynchus kisutch:4-pr3,present,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,NA,NA,"(Krøyer, 1848)",Species,accepted,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn48:trawl:Oncorhynchus kisutch:4-p"""
IYS:GoA2019_Stn48:trawl,IYS:GoA2019_Stn48:trawl:Oncorhynchus kisutch:4-pr4,present,Sagitta elegans,urn:lsid:marinespecies.org:taxname:105450,NA,NA,"Verrill, 1873",Species,unaccepted,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Sagitta,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn48:trawl:Oncorhynchus kisutch:4-p"""
IYS:GoA2019_Stn48:trawl,IYS:GoA2019_Stn48:trawl:Oncorhynchus kisutch:4-pr5,present,Clio pyramidata,urn:lsid:marinespecies.org:taxname:139033,NA,NA,"Linnaeus, 1767",Species,accepted,Animalia,Mollusca,Gastropoda,Pteropoda,Cliidae,Clio,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn48:trawl:Oncorhynchus kisutch:4-p"""
IYS:GoA2019_Stn48:trawl,IYS:GoA2019_Stn48:trawl:Oncorhynchus kisutch:4-pr6,present,Okutania anonycha,urn:lsid:marinespecies.org:taxname:1468871,NA,NA,"(Pearcy & Voss, 1963)",Species,unaccepted,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Okutania,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn48:trawl:Oncorhynchus kisutch:4-p"""
IYS:GoA2019_Stn48:trawl,IYS:GoA2019_Stn48:trawl:Oncorhynchus kisutch:4-pr7,present,Microstomus pacificus,urn:lsid:marinespecies.org:taxname:274294,NA,NA,"(Lockington, 1879)",Species,accepted,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Microstomus,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn48:trawl:Oncorhynchus kisutch:4-p"""
IYS:GoA2019_Stn48:trawl,IYS:GoA2019_Stn48:trawl:Oncorhynchus kisutch:5-p,present,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,5,stomachs,"(Walbaum, 1792)",Species,accepted,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,
IYS:GoA2019_Stn48:trawl,IYS:GoA2019_Stn48:trawl:Oncorhynchus kisutch:5-pr8,present,Sergestes pacificus,urn:lsid:marinespecies.org:taxname:585590,NA,NA,"Stimpson, 1860",Species,unaccepted,Animalia,Arthropoda,Malacostraca,Decapoda,Sergestidae,Sergestes,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn48:trawl:Oncorhynchus kisutch:5-p"""
IYS:GoA2019_Stn48:trawl,IYS:GoA2019_Stn48:trawl:Oncorhynchus kisutch:5-pr9,present,Clio pyramidata,urn:lsid:marinespecies.org:taxname:139033,NA,NA,"Linnaeus, 1767",Species,accepted,Animalia,Mollusca,Gastropoda,Pteropoda,Cliidae,Clio,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn48:trawl:Oncorhynchus kisutch:5-p"""
IYS:GoA2019_Stn48:trawl,IYS:GoA2019_Stn48:trawl:Oncorhynchus kisutch:5-pr10,present,Microstomus pacificus,urn:lsid:marinespecies.org:taxname:274294,NA,NA,"(Lockington, 1879)",Species,accepted,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Microstomus,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn48:trawl:Oncorhynchus kisutch:5-p"""
IYS:GoA2019_Stn48:trawl,IYS:GoA2019_Stn48:trawl:Oncorhynchus nerka:3-p,present,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,1,stomachs,"(Walbaum, 1792)",Species,accepted,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,
IYS:GoA2019_Stn49:trawl,IYS:GoA2019_Stn49:trawl:Oncorhynchus kisutch:2-p,present,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,4,stomachs,"(Walbaum, 1792)",Species,accepted,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,
IYS:GoA2019_Stn49:trawl,IYS:GoA2019_Stn49:trawl:Oncorhynchus kisutch:2-pr1,present,Cephalopoda,urn:lsid:marinespecies.org:taxname:11707,NA,NA,"Cuvier, 1795",Class,accepted,Animalia,Mollusca,Cephalopoda,NA,NA,NA,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn49:trawl:Oncorhynchus kisutch:2-p"""
IYS:GoA2019_Stn49:trawl,IYS:GoA2019_Stn49:trawl:Oncorhynchus kisutch:2-pr2,present,Okutania anonycha,urn:lsid:marinespecies.org:taxname:1468871,NA,NA,"(Pearcy & Voss, 1963)",Species,unaccepted,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Okutania,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn49:trawl:Oncorhynchus kisutch:2-p"""
IYS:GoA2019_Stn49:trawl,IYS:GoA2019_Stn49:trawl:Oncorhynchus kisutch:3-p,present,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,2,stomachs,"(Walbaum, 1792)",Species,accepted,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,
