eventID,occurrenceID,occurrenceStatus,organismQuantity,organismQuantityType,scientificName,scientificNameID,scientificNameAuthorship,taxonomicStatus,taxonRank,parentNameUsageID,kingdom,phylum,class,order,family,genus,lifeStage,sex,occurrenceRemarks,identificationQualifier
IYS:GoA2020_Stn34:trawl:sample:4597,IYS:GoA2020_Stn34:trawl:sample:4597:occ-4597,present,1,individual,Abraliopsis felis,urn:lsid:marinespecies.org:taxname:341849,"McGowan & Okutani, 1968",alternate representation,Species,137931,Animalia,Mollusca,Cephalopoda,Oegopsida,Enoploteuthidae,Abraliopsis,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4598,IYS:GoA2020_Stn34:trawl:sample:4598:occ-4598,present,1,individual,Abraliopsis felis,urn:lsid:marinespecies.org:taxname:341849,"McGowan & Okutani, 1968",alternate representation,Species,137931,Animalia,Mollusca,Cephalopoda,Oegopsida,Enoploteuthidae,Abraliopsis,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4599,IYS:GoA2020_Stn34:trawl:sample:4599:occ-4599,present,1,individual,Abraliopsis felis,urn:lsid:marinespecies.org:taxname:341849,"McGowan & Okutani, 1968",alternate representation,Species,137931,Animalia,Mollusca,Cephalopoda,Oegopsida,Enoploteuthidae,Abraliopsis,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4600,IYS:GoA2020_Stn34:trawl:sample:4600:occ-4600,present,1,individual,Abraliopsis felis,urn:lsid:marinespecies.org:taxname:341849,"McGowan & Okutani, 1968",alternate representation,Species,137931,Animalia,Mollusca,Cephalopoda,Oegopsida,Enoploteuthidae,Abraliopsis,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4601,IYS:GoA2020_Stn34:trawl:sample:4601:occ-4601,present,1,individual,Abraliopsis felis,urn:lsid:marinespecies.org:taxname:341849,"McGowan & Okutani, 1968",alternate representation,Species,137931,Animalia,Mollusca,Cephalopoda,Oegopsida,Enoploteuthidae,Abraliopsis,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4602,IYS:GoA2020_Stn34:trawl:sample:4602:occ-4602,present,1,individual,Abraliopsis felis,urn:lsid:marinespecies.org:taxname:341849,"McGowan & Okutani, 1968",alternate representation,Species,137931,Animalia,Mollusca,Cephalopoda,Oegopsida,Enoploteuthidae,Abraliopsis,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4603,IYS:GoA2020_Stn34:trawl:sample:4603:occ-4603,present,1,individual,Abraliopsis felis,urn:lsid:marinespecies.org:taxname:341849,"McGowan & Okutani, 1968",alternate representation,Species,137931,Animalia,Mollusca,Cephalopoda,Oegopsida,Enoploteuthidae,Abraliopsis,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4604,IYS:GoA2020_Stn34:trawl:sample:4604:occ-4604,present,1,individual,Abraliopsis felis,urn:lsid:marinespecies.org:taxname:341849,"McGowan & Okutani, 1968",alternate representation,Species,137931,Animalia,Mollusca,Cephalopoda,Oegopsida,Enoploteuthidae,Abraliopsis,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4605,IYS:GoA2020_Stn34:trawl:sample:4605:occ-4605,present,1,individual,Abraliopsis felis,urn:lsid:marinespecies.org:taxname:341849,"McGowan & Okutani, 1968",alternate representation,Species,137931,Animalia,Mollusca,Cephalopoda,Oegopsida,Enoploteuthidae,Abraliopsis,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4606,IYS:GoA2020_Stn34:trawl:sample:4606:occ-4606,present,1,individual,Abraliopsis felis,urn:lsid:marinespecies.org:taxname:341849,"McGowan & Okutani, 1968",alternate representation,Species,137931,Animalia,Mollusca,Cephalopoda,Oegopsida,Enoploteuthidae,Abraliopsis,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4607,IYS:GoA2020_Stn34:trawl:sample:4607:occ-4607,present,1,individual,Abraliopsis felis,urn:lsid:marinespecies.org:taxname:341849,"McGowan & Okutani, 1968",alternate representation,Species,137931,Animalia,Mollusca,Cephalopoda,Oegopsida,Enoploteuthidae,Abraliopsis,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4608,IYS:GoA2020_Stn34:trawl:sample:4608:occ-4608,present,1,individual,Abraliopsis felis,urn:lsid:marinespecies.org:taxname:341849,"McGowan & Okutani, 1968",alternate representation,Species,137931,Animalia,Mollusca,Cephalopoda,Oegopsida,Enoploteuthidae,Abraliopsis,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4609,IYS:GoA2020_Stn34:trawl:sample:4609:occ-4609,present,1,individual,Abraliopsis felis,urn:lsid:marinespecies.org:taxname:341849,"McGowan & Okutani, 1968",alternate representation,Species,137931,Animalia,Mollusca,Cephalopoda,Oegopsida,Enoploteuthidae,Abraliopsis,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4610,IYS:GoA2020_Stn34:trawl:sample:4610:occ-4610,present,1,individual,Abraliopsis felis,urn:lsid:marinespecies.org:taxname:341849,"McGowan & Okutani, 1968",alternate representation,Species,137931,Animalia,Mollusca,Cephalopoda,Oegopsida,Enoploteuthidae,Abraliopsis,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4611,IYS:GoA2020_Stn34:trawl:sample:4611:occ-4611,present,1,individual,Abraliopsis felis,urn:lsid:marinespecies.org:taxname:341849,"McGowan & Okutani, 1968",alternate representation,Species,137931,Animalia,Mollusca,Cephalopoda,Oegopsida,Enoploteuthidae,Abraliopsis,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4612,IYS:GoA2020_Stn34:trawl:sample:4612:occ-4612,present,1,individual,Abraliopsis felis,urn:lsid:marinespecies.org:taxname:341849,"McGowan & Okutani, 1968",alternate representation,Species,137931,Animalia,Mollusca,Cephalopoda,Oegopsida,Enoploteuthidae,Abraliopsis,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4613,IYS:GoA2020_Stn34:trawl:sample:4613:occ-4613,present,1,individual,Abraliopsis felis,urn:lsid:marinespecies.org:taxname:341849,"McGowan & Okutani, 1968",alternate representation,Species,137931,Animalia,Mollusca,Cephalopoda,Oegopsida,Enoploteuthidae,Abraliopsis,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4614,IYS:GoA2020_Stn34:trawl:sample:4614:occ-4614,present,1,individual,Abraliopsis felis,urn:lsid:marinespecies.org:taxname:341849,"McGowan & Okutani, 1968",alternate representation,Species,137931,Animalia,Mollusca,Cephalopoda,Oegopsida,Enoploteuthidae,Abraliopsis,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4615,IYS:GoA2020_Stn34:trawl:sample:4615:occ-4615,present,1,individual,Abraliopsis felis,urn:lsid:marinespecies.org:taxname:341849,"McGowan & Okutani, 1968",alternate representation,Species,137931,Animalia,Mollusca,Cephalopoda,Oegopsida,Enoploteuthidae,Abraliopsis,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4616,IYS:GoA2020_Stn34:trawl:sample:4616:occ-4616,present,1,individual,Abraliopsis felis,urn:lsid:marinespecies.org:taxname:341849,"McGowan & Okutani, 1968",alternate representation,Species,137931,Animalia,Mollusca,Cephalopoda,Oegopsida,Enoploteuthidae,Abraliopsis,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4617,IYS:GoA2020_Stn34:trawl:sample:4617:occ-4617,present,1,individual,Abraliopsis felis,urn:lsid:marinespecies.org:taxname:341849,"McGowan & Okutani, 1968",alternate representation,Species,137931,Animalia,Mollusca,Cephalopoda,Oegopsida,Enoploteuthidae,Abraliopsis,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4618,IYS:GoA2020_Stn34:trawl:sample:4618:occ-4618,present,1,individual,Abraliopsis felis,urn:lsid:marinespecies.org:taxname:341849,"McGowan & Okutani, 1968",alternate representation,Species,137931,Animalia,Mollusca,Cephalopoda,Oegopsida,Enoploteuthidae,Abraliopsis,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4619,IYS:GoA2020_Stn34:trawl:sample:4619:occ-4619,present,1,individual,Abraliopsis felis,urn:lsid:marinespecies.org:taxname:341849,"McGowan & Okutani, 1968",alternate representation,Species,137931,Animalia,Mollusca,Cephalopoda,Oegopsida,Enoploteuthidae,Abraliopsis,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4620,IYS:GoA2020_Stn34:trawl:sample:4620:occ-4620,present,1,individual,Abraliopsis felis,urn:lsid:marinespecies.org:taxname:341849,"McGowan & Okutani, 1968",alternate representation,Species,137931,Animalia,Mollusca,Cephalopoda,Oegopsida,Enoploteuthidae,Abraliopsis,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4621,IYS:GoA2020_Stn34:trawl:sample:4621:occ-4621,present,1,individual,Abraliopsis felis,urn:lsid:marinespecies.org:taxname:341849,"McGowan & Okutani, 1968",alternate representation,Species,137931,Animalia,Mollusca,Cephalopoda,Oegopsida,Enoploteuthidae,Abraliopsis,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4622,IYS:GoA2020_Stn34:trawl:sample:4622:occ-4622,present,1,individual,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,"(Sasaki, 1923)",unaccepted,Species,1468831,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4623,IYS:GoA2020_Stn34:trawl:sample:4623:occ-4623,present,1,individual,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,"(Sasaki, 1923)",unaccepted,Species,1468831,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4624,IYS:GoA2020_Stn34:trawl:sample:4624:occ-4624,present,1,individual,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,"(Sasaki, 1923)",unaccepted,Species,1468831,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4625,IYS:GoA2020_Stn34:trawl:sample:4625:occ-4625,present,1,individual,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,"(Sasaki, 1923)",unaccepted,Species,1468831,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4626,IYS:GoA2020_Stn34:trawl:sample:4626:occ-4626,present,1,individual,Calycopsis,urn:lsid:marinespecies.org:taxname:117028,"Fewkes, 1882",accepted,Genus,231542,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Bythotiaridae,Calycopsis,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4627,IYS:GoA2020_Stn34:trawl:sample:4627:occ-4627,present,1,individual,Calycopsis,urn:lsid:marinespecies.org:taxname:117028,"Fewkes, 1882",accepted,Genus,231542,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Bythotiaridae,Calycopsis,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4628,IYS:GoA2020_Stn34:trawl:sample:4628:occ-4628,present,1,individual,Calycopsis,urn:lsid:marinespecies.org:taxname:117028,"Fewkes, 1882",accepted,Genus,231542,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Bythotiaridae,Calycopsis,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4629,IYS:GoA2020_Stn34:trawl:sample:4629:occ-4629,present,1,individual,Calycopsis,urn:lsid:marinespecies.org:taxname:117028,"Fewkes, 1882",accepted,Genus,231542,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Bythotiaridae,Calycopsis,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4630,IYS:GoA2020_Stn34:trawl:sample:4630:occ-4630,present,1,individual,Calycopsis,urn:lsid:marinespecies.org:taxname:117028,"Fewkes, 1882",accepted,Genus,231542,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Bythotiaridae,Calycopsis,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4631,IYS:GoA2020_Stn34:trawl:sample:4631:occ-4631,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4632,IYS:GoA2020_Stn34:trawl:sample:4632:occ-4632,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4633,IYS:GoA2020_Stn34:trawl:sample:4633:occ-4633,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4634,IYS:GoA2020_Stn34:trawl:sample:4634:occ-4634,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4635,IYS:GoA2020_Stn34:trawl:sample:4635:occ-4635,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4636,IYS:GoA2020_Stn34:trawl:sample:4636:occ-4636,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4637,IYS:GoA2020_Stn34:trawl:sample:4637:occ-4637,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4638,IYS:GoA2020_Stn34:trawl:sample:4638:occ-4638,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4639,IYS:GoA2020_Stn34:trawl:sample:4639:occ-4639,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4640,IYS:GoA2020_Stn34:trawl:sample:4640:occ-4640,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4641,IYS:GoA2020_Stn34:trawl:sample:4641:occ-4641,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4642,IYS:GoA2020_Stn34:trawl:sample:4642:occ-4642,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4643,IYS:GoA2020_Stn34:trawl:sample:4643:occ-4643,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4644,IYS:GoA2020_Stn34:trawl:sample:4644:occ-4644,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4645,IYS:GoA2020_Stn34:trawl:sample:4645:occ-4645,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4646,IYS:GoA2020_Stn34:trawl:sample:4646:occ-4646,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4647,IYS:GoA2020_Stn34:trawl:sample:4647:occ-4647,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4648,IYS:GoA2020_Stn34:trawl:sample:4648:occ-4648,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4649,IYS:GoA2020_Stn34:trawl:sample:4649:occ-4649,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4650,IYS:GoA2020_Stn34:trawl:sample:4650:occ-4650,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4651,IYS:GoA2020_Stn34:trawl:sample:4651:occ-4651,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4652,IYS:GoA2020_Stn34:trawl:sample:4652:occ-4652,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4653,IYS:GoA2020_Stn34:trawl:sample:4653:occ-4653,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4654,IYS:GoA2020_Stn34:trawl:sample:4654:occ-4654,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4655,IYS:GoA2020_Stn34:trawl:sample:4655:occ-4655,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4656,IYS:GoA2020_Stn34:trawl:sample:4656:occ-4656,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4657,IYS:GoA2020_Stn34:trawl:sample:4657:occ-4657,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4658,IYS:GoA2020_Stn34:trawl:sample:4658:occ-4658,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4659,IYS:GoA2020_Stn34:trawl:sample:4659:occ-4659,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4660,IYS:GoA2020_Stn34:trawl:sample:4660:occ-4660,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4661,IYS:GoA2020_Stn34:trawl:sample:4661:occ-4661,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4662,IYS:GoA2020_Stn34:trawl:sample:4662:occ-4662,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4663,IYS:GoA2020_Stn34:trawl:sample:4663:occ-4663,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4664,IYS:GoA2020_Stn34:trawl:sample:4664:occ-4664,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4665,IYS:GoA2020_Stn34:trawl:sample:4665:occ-4665,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4666,IYS:GoA2020_Stn34:trawl:sample:4666:occ-4666,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4667,IYS:GoA2020_Stn34:trawl:sample:4667:occ-4667,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4668,IYS:GoA2020_Stn34:trawl:sample:4668:occ-4668,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4669,IYS:GoA2020_Stn34:trawl:sample:4669:occ-4669,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4670,IYS:GoA2020_Stn34:trawl:sample:4670:occ-4670,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4671,IYS:GoA2020_Stn34:trawl:sample:4671:occ-4671,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4672,IYS:GoA2020_Stn34:trawl:sample:4672:occ-4672,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4673,IYS:GoA2020_Stn34:trawl:sample:4673:occ-4673,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4674,IYS:GoA2020_Stn34:trawl:sample:4674:occ-4674,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn34:trawl:sample:4675,IYS:GoA2020_Stn34:trawl:sample:4675:occ-4675,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
