eventID,scientificName,scientificNameID,organismQuantity,scientificAuthorityName,taxonRank,taxonomicStatus,lifeStage,sex,parentNameUsageID,kingdom,phylum,class,order,family,genus,occurrenceID,occurrenceStatus
IYS:GoA2019_Stn45,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,2,"(Brady, 1883)",Species,accepted,C5,NA,104229,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,IYS:GoA2019_Stn45:bongo_occ:3447,present
IYS:GoA2019_Stn45,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,1,"(Brady, 1883)",Species,accepted,C4,NA,104229,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,IYS:GoA2019_Stn45:bongo_occ:3448,present
IYS:GoA2019_Stn45,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,1,"(Brady, 1883)",Species,accepted,C6,F,104229,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,IYS:GoA2019_Stn45:bongo_occ:3449,present
IYS:GoA2019_Stn45,Siphonophorae,urn:lsid:marinespecies.org:taxname:1371,1,"Eschscholtz, 1829",Order,accepted,larval colony,NA,19494,Animalia,Cnidaria,Hydrozoa,Siphonophorae,NA,NA,IYS:GoA2019_Stn45:bongo_occ:3450,present
IYS:GoA2019_Stn45,Themisto pacifica,urn:lsid:marinespecies.org:taxname:254453,2,"(Stebbing, 1888)",Species,accepted,NA,F,101800,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,IYS:GoA2019_Stn45:bongo_occ:3451,present
IYS:GoA2019_Stn45,Triconia conifera,urn:lsid:marinespecies.org:taxname:128957,1,"(Giesbrecht, 1891)",Species,accepted,C6,F,128691,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oncaeidae,Triconia,IYS:GoA2019_Stn45:bongo_occ:3452,present
IYS:GoA2019_Stn45,Trochopora,urn:lsid:marinespecies.org:taxname:1378598,2,"d'Orbigny, 1849",Genus,accepted,trochophore,NA,989464,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Lunulitidae,Trochopora,IYS:GoA2019_Stn45:bongo_occ:3453,present
IYS:GoA2019_Stn45,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,6,"(O. F. Müller, 1776)",Species,accepted,NA,NA,117212,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,IYS:GoA2019_Stn45:bongo_occ:3454,present
IYS:GoA2019_Stn45,Eukrohnia hamata,urn:lsid:marinespecies.org:taxname:105416,80,"(Möbius, 1875)",Species,accepted,NA,NA,105399,Animalia,Chaetognatha,Sagittoidea,Phragmophora,Eukrohniidae,Eukrohnia,IYS:GoA2019_Stn45:bongo_occ:3455,present
IYS:GoA2019_Stn45,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,14,"(Verrill, 1873)",Species,accepted,NA,NA,105408,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Parasagitta,IYS:GoA2019_Stn45:bongo_occ:3456,present
IYS:GoA2019_Stn45,Pseudosagitta scrippsae,urn:lsid:marinespecies.org:taxname:266259,4,"(Alvariño, 1962)",Species,unaccepted,NA,NA,105409,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,IYS:GoA2019_Stn45:bongo_occ:3457,present
IYS:GoA2019_Stn45,Tomopteris septentrionalis,urn:lsid:marinespecies.org:taxname:131568,1,"Steenstrup, 1849",Species,accepted,NA,NA,129715,Animalia,Annelida,Polychaeta,Phyllodocida,Tomopteridae,Tomopteris,IYS:GoA2019_Stn45:bongo_occ:3458,present
IYS:GoA2019_Stn46,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,19,"(O. F. Müller, 1776)",Species,accepted,NA,NA,117212,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,IYS:GoA2019_Stn46:bongo_occ:3459,present
IYS:GoA2019_Stn46,Chaetognatha,urn:lsid:marinespecies.org:taxname:2081,9,NA,Phylum,accepted,NA,NA,2,Animalia,Chaetognatha,NA,NA,NA,NA,IYS:GoA2019_Stn46:bongo_occ:3460,present
IYS:GoA2019_Stn46,Dimophyes arctica,urn:lsid:marinespecies.org:taxname:135418,5,"(Chun, 1897)",Species,accepted,NA,NA,135361,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Dimophyes,IYS:GoA2019_Stn46:bongo_occ:3461,present
IYS:GoA2019_Stn46,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,9,"Giesbrecht, 1893",Species,accepted,C5,F,104171,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn46:bongo_occ:3462,present
IYS:GoA2019_Stn46,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,28,"Giesbrecht, 1893",Species,accepted,C6,F,104171,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn46:bongo_occ:3463,present
IYS:GoA2019_Stn46,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,1,"Giesbrecht, 1893",Species,accepted,C6,M,104171,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn46:bongo_occ:3464,present
IYS:GoA2019_Stn46,Eukrohnia hamata,urn:lsid:marinespecies.org:taxname:105416,180,"(Möbius, 1875)",Species,accepted,NA,NA,105399,Animalia,Chaetognatha,Sagittoidea,Phragmophora,Eukrohniidae,Eukrohnia,IYS:GoA2019_Stn46:bongo_occ:3465,present
IYS:GoA2019_Stn46,Lophothrix frontalis,urn:lsid:marinespecies.org:taxname:104779,4,"Giesbrecht, 1895",Species,accepted,C6,F,104225,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Lophothrix,IYS:GoA2019_Stn46:bongo_occ:3466,present
IYS:GoA2019_Stn46,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,74,"(Krøyer, 1848)",Species,accepted,C4,NA,104155,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,IYS:GoA2019_Stn46:bongo_occ:3467,present
IYS:GoA2019_Stn46,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,22,"(Krøyer, 1848)",Species,accepted,C5,NA,104155,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,IYS:GoA2019_Stn46:bongo_occ:3468,present
IYS:GoA2019_Stn46,Oikopleura (Vexillaria) labradoriensis,urn:lsid:marinespecies.org:taxname:103413,2,"Lohmann, 1892",Species,accepted,NA,NA,343702,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,IYS:GoA2019_Stn46:bongo_occ:3469,present
IYS:GoA2019_Stn46,Paraeuchaeta elongata,urn:lsid:marinespecies.org:taxname:196779,1,"(Esterly, 1913)",Species,accepted,C6,F,196874,Animalia,Arthropoda,Hexanauplia,Calanoida,Euchaetidae,Paraeuchaeta,IYS:GoA2019_Stn46:bongo_occ:3470,present
IYS:GoA2019_Stn46,Paraeuchaeta elongata,urn:lsid:marinespecies.org:taxname:196779,1,"(Esterly, 1913)",Species,accepted,C5,F,196874,Animalia,Arthropoda,Hexanauplia,Calanoida,Euchaetidae,Paraeuchaeta,IYS:GoA2019_Stn46:bongo_occ:3471,present
IYS:GoA2019_Stn46,Paraeuchaeta elongata,urn:lsid:marinespecies.org:taxname:196779,4,"(Esterly, 1913)",Species,accepted,C5,M,196874,Animalia,Arthropoda,Hexanauplia,Calanoida,Euchaetidae,Paraeuchaeta,IYS:GoA2019_Stn46:bongo_occ:3472,present
IYS:GoA2019_Stn46,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,16,"(Verrill, 1873)",Species,accepted,NA,NA,105408,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Parasagitta,IYS:GoA2019_Stn46:bongo_occ:3473,present
IYS:GoA2019_Stn46,Primno abyssalis,urn:lsid:marinespecies.org:taxname:421603,3,"(Bowman, 1968)",Species,accepted,NA,F,101806,Animalia,Arthropoda,Malacostraca,Amphipoda,Phrosinidae,Primno,IYS:GoA2019_Stn46:bongo_occ:3474,present
IYS:GoA2019_Stn46,Pseudosagitta scrippsae,urn:lsid:marinespecies.org:taxname:266259,2,"(Alvariño, 1962)",Species,unaccepted,NA,NA,105409,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,IYS:GoA2019_Stn46:bongo_occ:3475,present
IYS:GoA2019_Stn46,Thysanoessa inspinata,urn:lsid:marinespecies.org:taxname:237872,13,"Nemoto, 1963",Species,accepted,NA,NA,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,IYS:GoA2019_Stn46:bongo_occ:3476,present
IYS:GoA2019_Stn46,Tomopteris septentrionalis,urn:lsid:marinespecies.org:taxname:131568,1,"Steenstrup, 1849",Species,accepted,NA,NA,129715,Animalia,Annelida,Polychaeta,Phyllodocida,Tomopteridae,Tomopteris,IYS:GoA2019_Stn46:bongo_occ:3477,present
IYS:GoA2019_Stn46,Vibilia,urn:lsid:marinespecies.org:taxname:101812,3,"H. Milne Edwards, 1830",Genus,accepted,NA,NA,101426,Animalia,Arthropoda,Malacostraca,Amphipoda,Vibiliidae,Vibilia,IYS:GoA2019_Stn46:bongo_occ:3478,present
IYS:GoA2019_Stn46,Calanus marshallae,urn:lsid:marinespecies.org:taxname:196770,9,"Frost, 1974",Species,accepted,C4,NA,104152,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,IYS:GoA2019_Stn46:bongo_occ:3479,present
IYS:GoA2019_Stn46,Calanus marshallae,urn:lsid:marinespecies.org:taxname:196770,1,"Frost, 1974",Species,accepted,C5,NA,104152,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,IYS:GoA2019_Stn46:bongo_occ:3480,present
IYS:GoA2019_Stn46,Calanus,urn:lsid:marinespecies.org:taxname:104152,16,"Leach, 1816",Genus,accepted,C1,NA,104079,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,IYS:GoA2019_Stn46:bongo_occ:3481,present
IYS:GoA2019_Stn46,Calanus,urn:lsid:marinespecies.org:taxname:104152,14,"Leach, 1816",Genus,accepted,C2,NA,104079,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,IYS:GoA2019_Stn46:bongo_occ:3482,present
IYS:GoA2019_Stn46,Calanus,urn:lsid:marinespecies.org:taxname:104152,21,"Leach, 1816",Genus,accepted,C3,NA,104079,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,IYS:GoA2019_Stn46:bongo_occ:3483,present
IYS:GoA2019_Stn46,Calocalanus styliremis,urn:lsid:marinespecies.org:taxname:104673,1,"Giesbrecht, 1888",Species,accepted,C6,F,104193,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Calocalanus,IYS:GoA2019_Stn46:bongo_occ:3484,present
IYS:GoA2019_Stn46,Candacia columbiae,urn:lsid:marinespecies.org:taxname:349800,1,"Campbell, 1929",Species,accepted,C6,M,104157,Animalia,Arthropoda,Hexanauplia,Calanoida,Candaciidae,Candacia,IYS:GoA2019_Stn46:bongo_occ:3485,present
IYS:GoA2019_Stn46,Chaetognatha,urn:lsid:marinespecies.org:taxname:2081,3,NA,Phylum,accepted,juvenile,NA,2,Animalia,Chaetognatha,NA,NA,NA,NA,IYS:GoA2019_Stn46:bongo_occ:3486,present
IYS:GoA2019_Stn46,Clausocalanus parapergens,urn:lsid:marinespecies.org:taxname:104507,11,"Frost & Fleminger, 1968",Species,accepted,C6,F,104161,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,IYS:GoA2019_Stn46:bongo_occ:3487,present
IYS:GoA2019_Stn46,Clausocalanus,urn:lsid:marinespecies.org:taxname:104161,11,"Giesbrecht, 1888",Genus,accepted,C5,NA,104082,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,IYS:GoA2019_Stn46:bongo_occ:3488,present
IYS:GoA2019_Stn46,Clausocalanus,urn:lsid:marinespecies.org:taxname:104161,7,"Giesbrecht, 1888",Genus,accepted,C4,NA,104082,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,IYS:GoA2019_Stn46:bongo_occ:3489,present
IYS:GoA2019_Stn46,Clausocalanus,urn:lsid:marinespecies.org:taxname:104161,1,"Giesbrecht, 1888",Genus,accepted,C3,NA,104082,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,IYS:GoA2019_Stn46:bongo_occ:3490,present
IYS:GoA2019_Stn46,Clio,urn:lsid:marinespecies.org:taxname:137751,1,"Linnaeus, 1767",Genus,accepted,juvenile,NA,411904,Animalia,Mollusca,Gastropoda,Pteropoda,Cliidae,Clio,IYS:GoA2019_Stn46:bongo_occ:3491,present
IYS:GoA2019_Stn46,Discoconchoecia elegans,urn:lsid:marinespecies.org:taxname:127782,4,"(Sars, 1866)",Species,accepted,NA,NA,127536,Animalia,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Discoconchoecia,IYS:GoA2019_Stn46:bongo_occ:3492,present
IYS:GoA2019_Stn46,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,4,"Giesbrecht, 1893",Species,accepted,C4,NA,104171,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn46:bongo_occ:3493,present
IYS:GoA2019_Stn46,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,2,"Giesbrecht, 1893",Species,accepted,C5,F,104171,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn46:bongo_occ:3494,present
IYS:GoA2019_Stn46,Eucalanus,urn:lsid:marinespecies.org:taxname:104171,1,"Dana, 1852",Genus,accepted,C2,NA,104085,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn46:bongo_occ:3495,present
IYS:GoA2019_Stn46,Eucalanus,urn:lsid:marinespecies.org:taxname:104171,1,"Dana, 1852",Genus,accepted,C3,NA,104085,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn46:bongo_occ:3496,present
IYS:GoA2019_Stn46,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,2,"Dana, 1852",Family,accepted,calyptopsis,NA,1128,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,IYS:GoA2019_Stn46:bongo_occ:3497,present
IYS:GoA2019_Stn46,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,4,"Dana, 1852",Family,accepted,egg,NA,1128,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,IYS:GoA2019_Stn46:bongo_occ:3498,present
IYS:GoA2019_Stn46,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,11,"Dana, 1852",Family,accepted,nauplius,NA,1128,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,IYS:GoA2019_Stn46:bongo_occ:3499,present
IYS:GoA2019_Stn46,Fritillaria borealis,urn:lsid:marinespecies.org:taxname:103375,9,"Lohmann, 1896",Species,accepted,NA,NA,103358,Animalia,Chordata,Appendicularia,Copelata,Fritillariidae,Fritillaria,IYS:GoA2019_Stn46:bongo_occ:3500,present
IYS:GoA2019_Stn46,Gaetanus,urn:lsid:marinespecies.org:taxname:104121,1,"Giesbrecht, 1888",Genus,accepted,C2,NA,104075,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Gaetanus,IYS:GoA2019_Stn46:bongo_occ:3501,present
IYS:GoA2019_Stn46,Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,5,"(Phipps, 1774)",Species,accepted,NA,NA,138122,Animalia,Mollusca,Gastropoda,Pteropoda,Limacinidae,Limacina,IYS:GoA2019_Stn46:bongo_occ:3502,present
IYS:GoA2019_Stn46,Lucicutia flavicornis,urn:lsid:marinespecies.org:taxname:104597,1,"(Claus, 1863)",Species,accepted,C5,NA,104183,Animalia,Arthropoda,Hexanauplia,Calanoida,Lucicutiidae,Lucicutia,IYS:GoA2019_Stn46:bongo_occ:3503,present
IYS:GoA2019_Stn46,Mesocalanus,urn:lsid:marinespecies.org:taxname:104153,3,"Bradford & Jillett, 1974",Genus,accepted,C3,NA,104079,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,IYS:GoA2019_Stn46:bongo_occ:3504,present
IYS:GoA2019_Stn46,Mesocalanus,urn:lsid:marinespecies.org:taxname:104153,2,"Bradford & Jillett, 1974",Genus,accepted,C1,NA,104079,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,IYS:GoA2019_Stn46:bongo_occ:3505,present
IYS:GoA2019_Stn46,Mesocalanus,urn:lsid:marinespecies.org:taxname:104153,1,"Bradford & Jillett, 1974",Genus,accepted,C2,NA,104079,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,IYS:GoA2019_Stn46:bongo_occ:3506,present
IYS:GoA2019_Stn46,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,2,"(Dana, 1849)",Species,accepted,C4,NA,104153,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,IYS:GoA2019_Stn46:bongo_occ:3507,present
IYS:GoA2019_Stn46,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,2,"(Dana, 1849)",Species,accepted,C6,F,104153,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,IYS:GoA2019_Stn46:bongo_occ:3508,present
IYS:GoA2019_Stn46,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,2,"(Dana, 1849)",Species,accepted,C5,NA,104153,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,IYS:GoA2019_Stn46:bongo_occ:3509,present
IYS:GoA2019_Stn46,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,1,"(Dana, 1849)",Species,accepted,C6,M,104153,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,IYS:GoA2019_Stn46:bongo_occ:3510,present
IYS:GoA2019_Stn46,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,20,"Brodsky, 1950",Species,accepted,C4,NA,104190,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,IYS:GoA2019_Stn46:bongo_occ:3511,present
IYS:GoA2019_Stn46,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,27,"Brodsky, 1950",Species,accepted,C5,NA,104190,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,IYS:GoA2019_Stn46:bongo_occ:3512,present
IYS:GoA2019_Stn46,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,14,"Brodsky, 1950",Species,accepted,C6,F,104190,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,IYS:GoA2019_Stn46:bongo_occ:3513,present
IYS:GoA2019_Stn46,Metridia,urn:lsid:marinespecies.org:taxname:104190,20,"Boeck, 1865",Genus,accepted,C1,NA,104092,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,IYS:GoA2019_Stn46:bongo_occ:3514,present
IYS:GoA2019_Stn46,Metridia,urn:lsid:marinespecies.org:taxname:104190,25,"Boeck, 1865",Genus,accepted,C2,NA,104092,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,IYS:GoA2019_Stn46:bongo_occ:3515,present
IYS:GoA2019_Stn46,Metridia,urn:lsid:marinespecies.org:taxname:104190,19,"Boeck, 1865",Genus,accepted,C3,NA,104092,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,IYS:GoA2019_Stn46:bongo_occ:3516,present
IYS:GoA2019_Stn46,Neocalanus plumchrus,urn:lsid:marinespecies.org:taxname:196772,4,"(Marukawa, 1921)",Species,accepted,C4,NA,104155,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,IYS:GoA2019_Stn46:bongo_occ:3517,present
IYS:GoA2019_Stn46,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,2,"Sars G.O., 1925",Genus,accepted,C1,NA,104079,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,IYS:GoA2019_Stn46:bongo_occ:3518,present
IYS:GoA2019_Stn46,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,4,"Sars G.O., 1925",Genus,accepted,C2,NA,104079,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,IYS:GoA2019_Stn46:bongo_occ:3519,present
IYS:GoA2019_Stn46,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,2,"Sars G.O., 1925",Genus,accepted,C3,NA,104079,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,IYS:GoA2019_Stn46:bongo_occ:3520,present
IYS:GoA2019_Stn46,Oikopleura (Vexillaria) dioica,urn:lsid:marinespecies.org:taxname:103407,21,"Fol, 1872",Species,accepted,NA,NA,343702,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,IYS:GoA2019_Stn46:bongo_occ:3521,present
IYS:GoA2019_Stn46,Oithona atlantica,urn:lsid:marinespecies.org:taxname:106642,5,"Farran, 1908",Species,accepted,C6,F,106485,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,IYS:GoA2019_Stn46:bongo_occ:3522,present
IYS:GoA2019_Stn46,Oithona similis,urn:lsid:marinespecies.org:taxname:106656,31,"Claus, 1866",Species,accepted,C6,F,106485,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,IYS:GoA2019_Stn46:bongo_occ:3523,present
IYS:GoA2019_Stn46,Oithona,urn:lsid:marinespecies.org:taxname:106485,62,"Baird, 1843",Genus,accepted,C4,NA,106422,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,IYS:GoA2019_Stn46:bongo_occ:3524,present
IYS:GoA2019_Stn46,Oithona,urn:lsid:marinespecies.org:taxname:106485,87,"Baird, 1843",Genus,accepted,C5,NA,106422,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,IYS:GoA2019_Stn46:bongo_occ:3525,present
IYS:GoA2019_Stn46,Paracalanus indicus,urn:lsid:marinespecies.org:taxname:104683,4,"Wolfenden, 1905",Species,accepted,C6,F,104196,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,IYS:GoA2019_Stn46:bongo_occ:3526,present
IYS:GoA2019_Stn46,Paracalanus parvus,urn:lsid:marinespecies.org:taxname:104685,3,"(Claus, 1863)",Species,alternate representation,C6,F,104196,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,IYS:GoA2019_Stn46:bongo_occ:3527,present
IYS:GoA2019_Stn46,Paracalanus,urn:lsid:marinespecies.org:taxname:104196,17,"Boeck, 1865",Genus,accepted,C5,NA,104093,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,IYS:GoA2019_Stn46:bongo_occ:3528,present
IYS:GoA2019_Stn46,Paracalanus,urn:lsid:marinespecies.org:taxname:104196,8,"Boeck, 1865",Genus,accepted,C4,NA,104093,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,IYS:GoA2019_Stn46:bongo_occ:3529,present
IYS:GoA2019_Stn46,Paracalanus,urn:lsid:marinespecies.org:taxname:104196,2,"Boeck, 1865",Genus,accepted,C3,NA,104093,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,IYS:GoA2019_Stn46:bongo_occ:3530,present
IYS:GoA2019_Stn46,Polychaeta,urn:lsid:marinespecies.org:taxname:883,1,"Grube, 1850",Class,accepted,trochophore,NA,882,Animalia,Annelida,Polychaeta,NA,NA,NA,IYS:GoA2019_Stn46:bongo_occ:3531,present
IYS:GoA2019_Stn46,Pseudocalanus mimus,urn:lsid:marinespecies.org:taxname:355067,6,"Frost, 1989",Species,accepted,C6,F,104165,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,IYS:GoA2019_Stn46:bongo_occ:3532,present
IYS:GoA2019_Stn46,Pseudocalanus moultoni,urn:lsid:marinespecies.org:taxname:157678,6,"Frost, 1989",Species,accepted,C6,F,104165,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,IYS:GoA2019_Stn46:bongo_occ:3533,present
IYS:GoA2019_Stn46,Pseudocalanus newmani,urn:lsid:marinespecies.org:taxname:157679,4,"Frost, 1989",Species,accepted,C6,F,104165,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,IYS:GoA2019_Stn46:bongo_occ:3534,present
IYS:GoA2019_Stn46,Pseudocalanus newmani,urn:lsid:marinespecies.org:taxname:157679,5,"Frost, 1989",Species,accepted,C6,M,104165,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,IYS:GoA2019_Stn46:bongo_occ:3535,present
IYS:GoA2019_Stn46,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,7,"Boeck, 1872",Genus,accepted,C3,NA,104082,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,IYS:GoA2019_Stn46:bongo_occ:3536,present
IYS:GoA2019_Stn46,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,12,"Boeck, 1872",Genus,accepted,C4,NA,104082,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,IYS:GoA2019_Stn46:bongo_occ:3537,present
IYS:GoA2019_Stn46,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,10,"Boeck, 1872",Genus,accepted,C5,F,104082,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,IYS:GoA2019_Stn46:bongo_occ:3538,present
IYS:GoA2019_Stn46,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,5,"Boeck, 1872",Genus,accepted,C5,M,104082,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,IYS:GoA2019_Stn46:bongo_occ:3539,present
IYS:GoA2019_Stn46,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,3,"Boeck, 1872",Genus,accepted,C2,NA,104082,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,IYS:GoA2019_Stn46:bongo_occ:3540,present
IYS:GoA2019_Stn46,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,2,"(Brady, 1883)",Species,accepted,C5,NA,104229,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,IYS:GoA2019_Stn46:bongo_occ:3541,present
IYS:GoA2019_Stn46,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,1,"(Brady, 1883)",Species,accepted,C6,M,104229,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,IYS:GoA2019_Stn46:bongo_occ:3542,present
