occurrenceID,measurementType,measurementValue,measurementID,measurementTypeID,measurementUnit,measurementUnitID,measurementValueID
IYS:GoA2019_Stn19:bongo_occ:1488,ind_total,15,IYS:GoA2019_Stn19:bongo_occ:1488:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn19:bongo_occ:1488,abund_m3_flow_est,0.3658536585,IYS:GoA2019_Stn19:bongo_occ:1488:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn19:bongo_occ:1488,abund_m3_depth_est,0.3055612141,IYS:GoA2019_Stn19:bongo_occ:1488:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn19:bongo_occ:1489,stage,C5,IYS:GoA2019_Stn19:bongo_occ:1489:stage, ,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1112/
IYS:GoA2019_Stn19:bongo_occ:1489,sex,M,IYS:GoA2019_Stn19:bongo_occ:1489:sex, ,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S103/
IYS:GoA2019_Stn19:bongo_occ:1489,ind_counted,18,IYS:GoA2019_Stn19:bongo_occ:1489:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn19:bongo_occ:1489,ind_total,18,IYS:GoA2019_Stn19:bongo_occ:1489:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn19:bongo_occ:1489,abund_m3_flow_est,0.4390243902,IYS:GoA2019_Stn19:bongo_occ:1489:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn19:bongo_occ:1489,abund_m3_depth_est,0.3666734569,IYS:GoA2019_Stn19:bongo_occ:1489:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn19:bongo_occ:1490,stage,C6,IYS:GoA2019_Stn19:bongo_occ:1490:stage, ,NA,NA, 
IYS:GoA2019_Stn19:bongo_occ:1490,sex,F,IYS:GoA2019_Stn19:bongo_occ:1490:sex, ,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S102/
IYS:GoA2019_Stn19:bongo_occ:1490,ind_counted,6,IYS:GoA2019_Stn19:bongo_occ:1490:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn19:bongo_occ:1490,ind_total,6,IYS:GoA2019_Stn19:bongo_occ:1490:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn19:bongo_occ:1490,abund_m3_flow_est,0.1463414634,IYS:GoA2019_Stn19:bongo_occ:1490:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn19:bongo_occ:1490,abund_m3_depth_est,0.1222244856,IYS:GoA2019_Stn19:bongo_occ:1490:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn19:bongo_occ:1491,stage,NA,IYS:GoA2019_Stn19:bongo_occ:1491:stage, ,NA,NA,NA
IYS:GoA2019_Stn19:bongo_occ:1491,sex,NA,IYS:GoA2019_Stn19:bongo_occ:1491:sex, ,NA,NA,NA
IYS:GoA2019_Stn19:bongo_occ:1491,ind_counted,1,IYS:GoA2019_Stn19:bongo_occ:1491:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn19:bongo_occ:1491,ind_total,1,IYS:GoA2019_Stn19:bongo_occ:1491:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn19:bongo_occ:1491,abund_m3_flow_est,0.0243902439,IYS:GoA2019_Stn19:bongo_occ:1491:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn19:bongo_occ:1491,abund_m3_depth_est,0.02037074761,IYS:GoA2019_Stn19:bongo_occ:1491:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn19:bongo_occ:1492,stage,NA,IYS:GoA2019_Stn19:bongo_occ:1492:stage, ,NA,NA,NA
IYS:GoA2019_Stn19:bongo_occ:1492,sex,F,IYS:GoA2019_Stn19:bongo_occ:1492:sex, ,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S102/
IYS:GoA2019_Stn19:bongo_occ:1492,ind_counted,1,IYS:GoA2019_Stn19:bongo_occ:1492:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn19:bongo_occ:1492,ind_total,1,IYS:GoA2019_Stn19:bongo_occ:1492:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn19:bongo_occ:1492,abund_m3_flow_est,0.0243902439,IYS:GoA2019_Stn19:bongo_occ:1492:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn19:bongo_occ:1492,abund_m3_depth_est,0.02037074761,IYS:GoA2019_Stn19:bongo_occ:1492:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn19:bongo_occ:1493,stage,larva,IYS:GoA2019_Stn19:bongo_occ:1493:stage, ,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1128/
IYS:GoA2019_Stn19:bongo_occ:1493,sex,NA,IYS:GoA2019_Stn19:bongo_occ:1493:sex, ,NA,NA,NA
IYS:GoA2019_Stn19:bongo_occ:1493,ind_counted,1,IYS:GoA2019_Stn19:bongo_occ:1493:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn19:bongo_occ:1493,ind_total,1,IYS:GoA2019_Stn19:bongo_occ:1493:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn19:bongo_occ:1493,abund_m3_flow_est,0.0243902439,IYS:GoA2019_Stn19:bongo_occ:1493:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn19:bongo_occ:1493,abund_m3_depth_est,0.02037074761,IYS:GoA2019_Stn19:bongo_occ:1493:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn19:bongo_occ:1494,stage,NA,IYS:GoA2019_Stn19:bongo_occ:1494:stage, ,NA,NA,NA
IYS:GoA2019_Stn19:bongo_occ:1494,sex,M,IYS:GoA2019_Stn19:bongo_occ:1494:sex, ,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S103/
IYS:GoA2019_Stn19:bongo_occ:1494,ind_counted,1,IYS:GoA2019_Stn19:bongo_occ:1494:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn19:bongo_occ:1494,ind_total,1,IYS:GoA2019_Stn19:bongo_occ:1494:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn19:bongo_occ:1494,abund_m3_flow_est,0.0243902439,IYS:GoA2019_Stn19:bongo_occ:1494:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn19:bongo_occ:1494,abund_m3_depth_est,0.02037074761,IYS:GoA2019_Stn19:bongo_occ:1494:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn19:bongo_occ:1495,stage,NA,IYS:GoA2019_Stn19:bongo_occ:1495:stage, ,NA,NA,NA
IYS:GoA2019_Stn19:bongo_occ:1495,sex,NA,IYS:GoA2019_Stn19:bongo_occ:1495:sex, ,NA,NA,NA
IYS:GoA2019_Stn19:bongo_occ:1495,ind_counted,1,IYS:GoA2019_Stn19:bongo_occ:1495:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn19:bongo_occ:1495,ind_total,1,IYS:GoA2019_Stn19:bongo_occ:1495:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn19:bongo_occ:1495,abund_m3_flow_est,0.0243902439,IYS:GoA2019_Stn19:bongo_occ:1495:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn19:bongo_occ:1495,abund_m3_depth_est,0.02037074761,IYS:GoA2019_Stn19:bongo_occ:1495:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn19:bongo_occ:1496,stage,NA,IYS:GoA2019_Stn19:bongo_occ:1496:stage, ,NA,NA,NA
IYS:GoA2019_Stn19:bongo_occ:1496,sex,NA,IYS:GoA2019_Stn19:bongo_occ:1496:sex, ,NA,NA,NA
IYS:GoA2019_Stn19:bongo_occ:1496,ind_counted,7,IYS:GoA2019_Stn19:bongo_occ:1496:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn19:bongo_occ:1496,ind_total,7,IYS:GoA2019_Stn19:bongo_occ:1496:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn19:bongo_occ:1496,abund_m3_flow_est,0.1707317073,IYS:GoA2019_Stn19:bongo_occ:1496:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn19:bongo_occ:1496,abund_m3_depth_est,0.1425952332,IYS:GoA2019_Stn19:bongo_occ:1496:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn19:bongo_occ:1497,stage,C6,IYS:GoA2019_Stn19:bongo_occ:1497:stage, ,NA,NA, 
IYS:GoA2019_Stn19:bongo_occ:1497,sex,F,IYS:GoA2019_Stn19:bongo_occ:1497:sex, ,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S102/
IYS:GoA2019_Stn19:bongo_occ:1497,ind_counted,2,IYS:GoA2019_Stn19:bongo_occ:1497:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn19:bongo_occ:1497,ind_total,16,IYS:GoA2019_Stn19:bongo_occ:1497:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn19:bongo_occ:1497,abund_m3_flow_est,0.3902439024,IYS:GoA2019_Stn19:bongo_occ:1497:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn19:bongo_occ:1497,abund_m3_depth_est,0.3259319617,IYS:GoA2019_Stn19:bongo_occ:1497:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn19:bongo_occ:1498,stage,C6,IYS:GoA2019_Stn19:bongo_occ:1498:stage, ,NA,NA, 
IYS:GoA2019_Stn19:bongo_occ:1498,sex,F,IYS:GoA2019_Stn19:bongo_occ:1498:sex, ,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S102/
IYS:GoA2019_Stn19:bongo_occ:1498,ind_counted,1,IYS:GoA2019_Stn19:bongo_occ:1498:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn19:bongo_occ:1498,ind_total,8,IYS:GoA2019_Stn19:bongo_occ:1498:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn19:bongo_occ:1498,abund_m3_flow_est,0.1951219512,IYS:GoA2019_Stn19:bongo_occ:1498:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn19:bongo_occ:1498,abund_m3_depth_est,0.1629659809,IYS:GoA2019_Stn19:bongo_occ:1498:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn19:bongo_occ:1499,stage,C5,IYS:GoA2019_Stn19:bongo_occ:1499:stage, ,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1112/
IYS:GoA2019_Stn19:bongo_occ:1499,sex,NA,IYS:GoA2019_Stn19:bongo_occ:1499:sex, ,NA,NA,NA
IYS:GoA2019_Stn19:bongo_occ:1499,ind_counted,1,IYS:GoA2019_Stn19:bongo_occ:1499:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn19:bongo_occ:1499,ind_total,8,IYS:GoA2019_Stn19:bongo_occ:1499:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn19:bongo_occ:1499,abund_m3_flow_est,0.1951219512,IYS:GoA2019_Stn19:bongo_occ:1499:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn19:bongo_occ:1499,abund_m3_depth_est,0.1629659809,IYS:GoA2019_Stn19:bongo_occ:1499:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn19:bongo_occ:1500,stage,C6,IYS:GoA2019_Stn19:bongo_occ:1500:stage, ,NA,NA, 
IYS:GoA2019_Stn19:bongo_occ:1500,sex,M,IYS:GoA2019_Stn19:bongo_occ:1500:sex, ,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S103/
IYS:GoA2019_Stn19:bongo_occ:1500,ind_counted,1,IYS:GoA2019_Stn19:bongo_occ:1500:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn19:bongo_occ:1500,ind_total,8,IYS:GoA2019_Stn19:bongo_occ:1500:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn19:bongo_occ:1500,abund_m3_flow_est,0.1951219512,IYS:GoA2019_Stn19:bongo_occ:1500:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn19:bongo_occ:1500,abund_m3_depth_est,0.1629659809,IYS:GoA2019_Stn19:bongo_occ:1500:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn19:bongo_occ:1501,stage,C6,IYS:GoA2019_Stn19:bongo_occ:1501:stage, ,NA,NA, 
IYS:GoA2019_Stn19:bongo_occ:1501,sex,F,IYS:GoA2019_Stn19:bongo_occ:1501:sex, ,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S102/
IYS:GoA2019_Stn19:bongo_occ:1501,ind_counted,3,IYS:GoA2019_Stn19:bongo_occ:1501:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn19:bongo_occ:1501,ind_total,24,IYS:GoA2019_Stn19:bongo_occ:1501:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn19:bongo_occ:1501,abund_m3_flow_est,0.5853658537,IYS:GoA2019_Stn19:bongo_occ:1501:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn19:bongo_occ:1501,abund_m3_depth_est,0.4888979426,IYS:GoA2019_Stn19:bongo_occ:1501:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn19:bongo_occ:1502,stage,C1,IYS:GoA2019_Stn19:bongo_occ:1502:stage, ,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S111/
IYS:GoA2019_Stn19:bongo_occ:1502,sex,NA,IYS:GoA2019_Stn19:bongo_occ:1502:sex, ,NA,NA,NA
IYS:GoA2019_Stn19:bongo_occ:1502,ind_counted,185,IYS:GoA2019_Stn19:bongo_occ:1502:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn19:bongo_occ:1502,ind_total,1480,IYS:GoA2019_Stn19:bongo_occ:1502:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn19:bongo_occ:1502,abund_m3_flow_est,36.09756098,IYS:GoA2019_Stn19:bongo_occ:1502:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn19:bongo_occ:1502,abund_m3_depth_est,30.14870646,IYS:GoA2019_Stn19:bongo_occ:1502:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn19:bongo_occ:1503,stage,C2,IYS:GoA2019_Stn19:bongo_occ:1503:stage, ,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S117/
IYS:GoA2019_Stn19:bongo_occ:1503,sex,NA,IYS:GoA2019_Stn19:bongo_occ:1503:sex, ,NA,NA,NA
IYS:GoA2019_Stn19:bongo_occ:1503,ind_counted,20,IYS:GoA2019_Stn19:bongo_occ:1503:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn19:bongo_occ:1503,ind_total,160,IYS:GoA2019_Stn19:bongo_occ:1503:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn19:bongo_occ:1503,abund_m3_flow_est,3.902439024,IYS:GoA2019_Stn19:bongo_occ:1503:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn19:bongo_occ:1503,abund_m3_depth_est,3.259319617,IYS:GoA2019_Stn19:bongo_occ:1503:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn19:bongo_occ:1504,stage,C3,IYS:GoA2019_Stn19:bongo_occ:1504:stage, ,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S118/
IYS:GoA2019_Stn19:bongo_occ:1504,sex,NA,IYS:GoA2019_Stn19:bongo_occ:1504:sex, ,NA,NA,NA
IYS:GoA2019_Stn19:bongo_occ:1504,ind_counted,3,IYS:GoA2019_Stn19:bongo_occ:1504:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn19:bongo_occ:1504,ind_total,24,IYS:GoA2019_Stn19:bongo_occ:1504:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn19:bongo_occ:1504,abund_m3_flow_est,0.5853658537,IYS:GoA2019_Stn19:bongo_occ:1504:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn19:bongo_occ:1504,abund_m3_depth_est,0.4888979426,IYS:GoA2019_Stn19:bongo_occ:1504:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn19:bongo_occ:1505,stage,C6,IYS:GoA2019_Stn19:bongo_occ:1505:stage, ,NA,NA, 
IYS:GoA2019_Stn19:bongo_occ:1505,sex,F,IYS:GoA2019_Stn19:bongo_occ:1505:sex, ,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S102/
IYS:GoA2019_Stn19:bongo_occ:1505,ind_counted,1,IYS:GoA2019_Stn19:bongo_occ:1505:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn19:bongo_occ:1505,ind_total,8,IYS:GoA2019_Stn19:bongo_occ:1505:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn19:bongo_occ:1505,abund_m3_flow_est,0.1951219512,IYS:GoA2019_Stn19:bongo_occ:1505:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn19:bongo_occ:1505,abund_m3_depth_est,0.1629659809,IYS:GoA2019_Stn19:bongo_occ:1505:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn19:bongo_occ:1506,stage,C2,IYS:GoA2019_Stn19:bongo_occ:1506:stage, ,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S117/
IYS:GoA2019_Stn19:bongo_occ:1506,sex,NA,IYS:GoA2019_Stn19:bongo_occ:1506:sex, ,NA,NA,NA
IYS:GoA2019_Stn19:bongo_occ:1506,ind_counted,1,IYS:GoA2019_Stn19:bongo_occ:1506:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn19:bongo_occ:1506,ind_total,8,IYS:GoA2019_Stn19:bongo_occ:1506:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn19:bongo_occ:1506,abund_m3_flow_est,0.1951219512,IYS:GoA2019_Stn19:bongo_occ:1506:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn19:bongo_occ:1506,abund_m3_depth_est,0.1629659809,IYS:GoA2019_Stn19:bongo_occ:1506:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn19:bongo_occ:1507,stage,juvenile,IYS:GoA2019_Stn19:bongo_occ:1507:stage, ,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1127/
IYS:GoA2019_Stn19:bongo_occ:1507,sex,NA,IYS:GoA2019_Stn19:bongo_occ:1507:sex, ,NA,NA,NA
IYS:GoA2019_Stn19:bongo_occ:1507,ind_counted,12,IYS:GoA2019_Stn19:bongo_occ:1507:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn19:bongo_occ:1507,ind_total,96,IYS:GoA2019_Stn19:bongo_occ:1507:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn19:bongo_occ:1507,abund_m3_flow_est,2.341463415,IYS:GoA2019_Stn19:bongo_occ:1507:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn19:bongo_occ:1507,abund_m3_depth_est,1.95559177,IYS:GoA2019_Stn19:bongo_occ:1507:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn19:bongo_occ:1508,stage,NA,IYS:GoA2019_Stn19:bongo_occ:1508:stage, ,NA,NA,NA
IYS:GoA2019_Stn19:bongo_occ:1508,sex,NA,IYS:GoA2019_Stn19:bongo_occ:1508:sex, ,NA,NA,NA
IYS:GoA2019_Stn19:bongo_occ:1508,ind_counted,1,IYS:GoA2019_Stn19:bongo_occ:1508:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn19:bongo_occ:1508,ind_total,8,IYS:GoA2019_Stn19:bongo_occ:1508:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn19:bongo_occ:1508,abund_m3_flow_est,0.1951219512,IYS:GoA2019_Stn19:bongo_occ:1508:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn19:bongo_occ:1508,abund_m3_depth_est,0.1629659809,IYS:GoA2019_Stn19:bongo_occ:1508:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn19:bongo_occ:1509,stage,NA,IYS:GoA2019_Stn19:bongo_occ:1509:stage, ,NA,NA,NA
IYS:GoA2019_Stn19:bongo_occ:1509,sex,NA,IYS:GoA2019_Stn19:bongo_occ:1509:sex, ,NA,NA,NA
IYS:GoA2019_Stn19:bongo_occ:1509,ind_counted,18,IYS:GoA2019_Stn19:bongo_occ:1509:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn19:bongo_occ:1509,ind_total,144,IYS:GoA2019_Stn19:bongo_occ:1509:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn19:bongo_occ:1509,abund_m3_flow_est,3.512195122,IYS:GoA2019_Stn19:bongo_occ:1509:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn19:bongo_occ:1509,abund_m3_depth_est,2.933387655,IYS:GoA2019_Stn19:bongo_occ:1509:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn19:bongo_occ:1510,stage,NA,IYS:GoA2019_Stn19:bongo_occ:1510:stage, ,NA,NA,NA
IYS:GoA2019_Stn19:bongo_occ:1510,sex,NA,IYS:GoA2019_Stn19:bongo_occ:1510:sex, ,NA,NA,NA
IYS:GoA2019_Stn19:bongo_occ:1510,ind_counted,1,IYS:GoA2019_Stn19:bongo_occ:1510:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn19:bongo_occ:1510,ind_total,8,IYS:GoA2019_Stn19:bongo_occ:1510:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn19:bongo_occ:1510,abund_m3_flow_est,0.1951219512,IYS:GoA2019_Stn19:bongo_occ:1510:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn19:bongo_occ:1510,abund_m3_depth_est,0.1629659809,IYS:GoA2019_Stn19:bongo_occ:1510:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn19:bongo_occ:1511,stage,C5,IYS:GoA2019_Stn19:bongo_occ:1511:stage, ,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1112/
IYS:GoA2019_Stn19:bongo_occ:1511,sex,M,IYS:GoA2019_Stn19:bongo_occ:1511:sex, ,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S103/
IYS:GoA2019_Stn19:bongo_occ:1511,ind_counted,5,IYS:GoA2019_Stn19:bongo_occ:1511:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn19:bongo_occ:1511,ind_total,40,IYS:GoA2019_Stn19:bongo_occ:1511:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
