eventID,occurrenceID,scientificName,scientificNameID,kingdom,phylum,class,order,family,genus,occurrenceStatus,Preparations,organismQuantity,organismQuantityType,stage,lifeStage,sex,reproductiveCondition,occurrenceRemarks
GoA2019_Stn20:bongo:Net2:SS31,IYS_GoA2019_zocc86,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn20:bongo:Net2:SS33,IYS_GoA2019_zocc87,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,2,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn20:bongo:Net2:SS34,IYS_GoA2019_zocc88,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,2,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn20:bongo:Net2:SS35,IYS_GoA2019_zocc89,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,2,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn22:bongo:Net2:SS38,IYS_GoA2019_zocc90,Siphonophore (Lensia type),urn:lsid:marinespecies.org:taxname:135365,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Lensia,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn22:bongo:Net2:SS38,IYS_GoA2019_zocc91,Siphonophore (Lensia type),urn:lsid:marinespecies.org:taxname:135365,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Lensia,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn22:bongo:Net2:SS39,IYS_GoA2019_zocc92,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,2,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn22:bongo:Net2:SS40,IYS_GoA2019_zocc93,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,3,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn22:bongo:Net2:SS41,IYS_GoA2019_zocc94,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,2,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn22:bongo:Net2:SS42,IYS_GoA2019_zocc95,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,5,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn22:bongo:Net2:SS42B,IYS_GoA2019_zocc96,Aequorea sp.,urn:lsid:marinespecies.org:taxname:116998,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn22:bongo:Net2:SS42B,IYS_GoA2019_zocc97,Aequorea sp.,urn:lsid:marinespecies.org:taxname:116998,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn22:bongo:Net2:SS43,IYS_GoA2019_zocc98,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,2,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn22:bongo:Net2:SS44,IYS_GoA2019_zocc99,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,10,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn22:bongo:Net2:SS45,IYS_GoA2019_zocc100,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,11,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn23:bongo:Net2:22020.0,IYS_GoA2019_zocc101,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,3,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn23:bongo:Net2:22021.0,IYS_GoA2019_zocc102,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,3,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn23:bongo:Net2:SS46,IYS_GoA2019_zocc103,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn23:bongo:Net2:SS47,IYS_GoA2019_zocc104,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn23:bongo:Net2:SS48,IYS_GoA2019_zocc105,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn23:bongo:Net2:SS49,IYS_GoA2019_zocc106,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn23:bongo:Net2:SS50,IYS_GoA2019_zocc107,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn23:bongo:Net2:SS51,IYS_GoA2019_zocc108,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn23:bongo:Net2:SS52,IYS_GoA2019_zocc109,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn23:bongo:Net2:SS53,IYS_GoA2019_zocc110,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn23:bongo:Net2:SS54,IYS_GoA2019_zocc111,Chaetognath (Sagitta),urn:lsid:marinespecies.org:taxname:5949,Animalia,Chaetognatha,Sagittoidea,NA,NA,NA,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn25:bongo:Net2:SS55,IYS_GoA2019_zocc112,Chaetognath (Sagitta),urn:lsid:marinespecies.org:taxname:5949,Animalia,Chaetognatha,Sagittoidea,NA,NA,NA,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn25:bongo:Net2:SS55,IYS_GoA2019_zocc113,Chaetognath (Sagitta),urn:lsid:marinespecies.org:taxname:5949,Animalia,Chaetognatha,Sagittoidea,NA,NA,NA,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn25:bongo:Net2:SS55,IYS_GoA2019_zocc114,Chaetognath (Sagitta),urn:lsid:marinespecies.org:taxname:5949,Animalia,Chaetognatha,Sagittoidea,NA,NA,NA,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn25:bongo:Net2:SS55,IYS_GoA2019_zocc115,Chaetognath (Sagitta),urn:lsid:marinespecies.org:taxname:5949,Animalia,Chaetognatha,Sagittoidea,NA,NA,NA,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn25:bongo:Net2:SS57,IYS_GoA2019_zocc116,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn25:bongo:Net2:SS57,IYS_GoA2019_zocc117,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn25:bongo:Net2:SS57,IYS_GoA2019_zocc118,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn25:bongo:Net2:SS57,IYS_GoA2019_zocc119,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn25:bongo:Net2:SS58,IYS_GoA2019_zocc120,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn25:bongo:Net2:SS58,IYS_GoA2019_zocc121,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn25:bongo:Net2:SS58,IYS_GoA2019_zocc122,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn25:bongo:Net2:SS59,IYS_GoA2019_zocc123,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn25:bongo:Net2:SS59,IYS_GoA2019_zocc124,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn25:bongo:Net2:SS59,IYS_GoA2019_zocc125,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn25:bongo:Net2:SS59,IYS_GoA2019_zocc126,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn25:bongo:Net2:SS59,IYS_GoA2019_zocc127,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn25:bongo:Net2:SS59,IYS_GoA2019_zocc128,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn25:bongo:Net2:SS60,IYS_GoA2019_zocc129,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,9,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn25:bongo:Net2:Z318,IYS_GoA2019_zocc130,Aequorea sp.,urn:lsid:marinespecies.org:taxname:116998,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn25:bongo:Net2:Z318,IYS_GoA2019_zocc131,Aequorea sp.,urn:lsid:marinespecies.org:taxname:116998,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn26:bongo:Net2:SS61,IYS_GoA2019_zocc132,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn26:bongo:Net2:SS62,IYS_GoA2019_zocc133,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn26:bongo:Net2:SS63,IYS_GoA2019_zocc134,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,3,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn26:bongo:Net2:SS64,IYS_GoA2019_zocc135,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,3,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn26:bongo:Net2:SS65,IYS_GoA2019_zocc136,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,3,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn28:bongo:Net2:SS67,IYS_GoA2019_zocc137,Paraphronima (gracilis),urn:lsid:marinespecies.org:taxname:236597,Animalia,Arthropoda,Malacostraca,Amphipoda,Paraphronimidae,Paraphronima,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn28:bongo:Net2:SS68,IYS_GoA2019_zocc138,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn28:bongo:Net2:SS68,IYS_GoA2019_zocc139,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn28:bongo:Net2:SS68,IYS_GoA2019_zocc140,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn28:bongo:Net2:SS69,IYS_GoA2019_zocc141,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn28:bongo:Net2:SS69,IYS_GoA2019_zocc142,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn28:bongo:Net2:SS69,IYS_GoA2019_zocc143,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn28:bongo:Net2:SS69,IYS_GoA2019_zocc144,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn28:bongo:Net2:SS70,IYS_GoA2019_zocc145,Radiolarians,urn:lsid:marinespecies.org:taxname:582421,Chromista,Radiozoa,NA,NA,NA,NA,present,size fractionated & frozen,>1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn29:bongo:Net2:22022.0,IYS_GoA2019_zocc146,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,3,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn29:bongo:Net2:SS71,IYS_GoA2019_zocc147,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn29:bongo:Net2:SS72,IYS_GoA2019_zocc148,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn29:bongo:Net2:SS73,IYS_GoA2019_zocc149,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn29:bongo:Net2:SS74,IYS_GoA2019_zocc150,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,3,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn29:bongo:Net2:SS75,IYS_GoA2019_zocc151,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,3,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn29:bongo:Net2:SS76,IYS_GoA2019_zocc152,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,3,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn30:bongo:Net2:SS77,IYS_GoA2019_zocc153,Chaetognath (Sagitta),urn:lsid:marinespecies.org:taxname:5949,Animalia,Chaetognatha,Sagittoidea,NA,NA,NA,present,size fractionated & frozen,13,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn30:bongo:Net2:SS78,IYS_GoA2019_zocc154,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,21,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn30:bongo:Net2:SS79,IYS_GoA2019_zocc155,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,22,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn31:bongo:Net2:SS81,IYS_GoA2019_zocc156,Sagitta,urn:lsid:marinespecies.org:taxname:105410,Animalia,Chaetognatha,Sagittoidea,Aphragmorphora,Sagittidae,Sagitta,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn31:bongo:Net2:SS81,IYS_GoA2019_zocc157,E pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn31:bongo:Net2:SS81,IYS_GoA2019_zocc158,E pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn31:bongo:Net2:SS81,IYS_GoA2019_zocc159,E pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn31:bongo:Net2:SS81,IYS_GoA2019_zocc160,E pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn31:bongo:Net2:SS81,IYS_GoA2019_zocc161,E pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn31:bongo:Net2:SS81,IYS_GoA2019_zocc162,T spinifera,urn:lsid:marinespecies.org:taxname:237874,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn31:bongo:Net2:SS81,IYS_GoA2019_zocc163,T spinifera,urn:lsid:marinespecies.org:taxname:237874,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn32:bongo:Net2:SS82,IYS_GoA2019_zocc164,Crab zoea,urn:lsid:marinespecies.org:taxname:1130,Animalia,Arthropoda,Malacostraca,Decapoda,NA,NA,present,size fractionated & frozen,6,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn32:bongo:Net2:Z372,IYS_GoA2019_zocc165,Chaetognath (Sagitta),urn:lsid:marinespecies.org:taxname:5949,Animalia,Chaetognatha,Sagittoidea,NA,NA,NA,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn32:bongo:Net2:Z373,IYS_GoA2019_zocc166,Salpa aspera,urn:lsid:marinespecies.org:taxname:137270,Animalia,Chordata,Thaliacea,Salpida,Salpidae,Salpa,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn33:bongo:Net1:Petri dish,IYS_GoA2019_zocc167,Salpa aspera,urn:lsid:marinespecies.org:taxname:137270,Animalia,Chordata,Thaliacea,Salpida,Salpidae,Salpa,present,formalin,1,individuals,1to2,http://vocab.nerc.ac.uk/collection/S11/current/S1165/,NA,NA,NA
