eventID,scientificName,occurrenceID,occurrenceStatus,reproductiveCondition,scientificNameID,scientificAuthorityName,vernacularName,taxonRank,taxonomicStatus,sex,lifeStage,kingdom,phylum,class,order,family,genus,Preparations,occurrenceRemarks
IYS:GoA2019_Stn33:bongo:Net2:Z384,Animalia,IYS:GoA2019_Stn33:bongo:Net2:Z384:zoop_occ-328,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn34:bongo:Net2:Z361,Animalia,IYS:GoA2019_Stn34:bongo:Net2:Z361:zoop_occ-329,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn34:bongo:Net2:Z396,Animalia,IYS:GoA2019_Stn34:bongo:Net2:Z396:zoop_occ-330,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn34:bongo:Net2:Z397,Animalia,IYS:GoA2019_Stn34:bongo:Net2:Z397:zoop_occ-331,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn34:bongo:Net2:Z398,Animalia,IYS:GoA2019_Stn34:bongo:Net2:Z398:zoop_occ-332,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn34:bongo:Net2:Z399,Animalia,IYS:GoA2019_Stn34:bongo:Net2:Z399:zoop_occ-333,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn35:bongo:Net2:22023,Neocalanus cristatus,IYS:GoA2019_Stn35:bongo:Net2:22023:zoop_occ-334,present,NA,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,size fractionated & frozen,NA
IYS:GoA2019_Stn35:bongo:Net2:SS83,Euphausia pacifica,IYS:GoA2019_Stn35:bongo:Net2:SS83:zoop_occ-335,present,NA,urn:lsid:marinespecies.org:taxname:237851,"Hansen, 1911",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,size fractionated & frozen,NA
IYS:GoA2019_Stn35:bongo:Net2:SS84,Euphausia pacifica,IYS:GoA2019_Stn35:bongo:Net2:SS84:zoop_occ-336,present,NA,urn:lsid:marinespecies.org:taxname:237851,"Hansen, 1911",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,size fractionated & frozen,NA
IYS:GoA2019_Stn35:bongo:Net2:SS85,Euphausia pacifica,IYS:GoA2019_Stn35:bongo:Net2:SS85:zoop_occ-337,present,NA,urn:lsid:marinespecies.org:taxname:237851,"Hansen, 1911",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,size fractionated & frozen,NA
IYS:GoA2019_Stn35:bongo:Net2:SS86,Thysanoessa spinifera,IYS:GoA2019_Stn35:bongo:Net2:SS86:zoop_occ-338,present,NA,urn:lsid:marinespecies.org:taxname:237874,"Holmes, 1900",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,size fractionated & frozen,NA
IYS:GoA2019_Stn35:bongo:Net2:SS87,Microstomus pacificus,IYS:GoA2019_Stn35:bongo:Net2:SS87:zoop_occ-339,present,NA,urn:lsid:marinespecies.org:taxname:274294,"(Lockington, 1879)",NA,Species,accepted,NA,"NA",Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Microstomus,size fractionated & frozen,NA
IYS:GoA2019_Stn35:bongo:Net2:SS88,Neocalanus cristatus,IYS:GoA2019_Stn35:bongo:Net2:SS88:zoop_occ-340,present,NA,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,size fractionated & frozen,NA
IYS:GoA2019_Stn35:bongo:Net2:SS89,Neocalanus cristatus,IYS:GoA2019_Stn35:bongo:Net2:SS89:zoop_occ-341,present,NA,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,size fractionated & frozen,NA
IYS:GoA2019_Stn35:bongo:Net2:SS90,Neocalanus cristatus,IYS:GoA2019_Stn35:bongo:Net2:SS90:zoop_occ-342,present,NA,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,size fractionated & frozen,NA
IYS:GoA2019_Stn35:bongo:Net2:Z392,Animalia,IYS:GoA2019_Stn35:bongo:Net2:Z392:zoop_occ-343,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn35:bongo:Net2:Z393,Animalia,IYS:GoA2019_Stn35:bongo:Net2:Z393:zoop_occ-344,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn35:bongo:Net2:Z394,Animalia,IYS:GoA2019_Stn35:bongo:Net2:Z394:zoop_occ-345,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn35:bongo:Net2:Z395,Animalia,IYS:GoA2019_Stn35:bongo:Net2:Z395:zoop_occ-346,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn36:bongo:Net2:Sta 36 4000,Animalia,IYS:GoA2019_Stn36:bongo:Net2:Sta 36 4000:zoop_occ-347,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn36:bongo:Net2:Z631,Animalia,IYS:GoA2019_Stn36:bongo:Net2:Z631:zoop_occ-348,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn36:bongo:Net2:Z641,Animalia,IYS:GoA2019_Stn36:bongo:Net2:Z641:zoop_occ-349,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn36:bongo:Net2:Z661,Animalia,IYS:GoA2019_Stn36:bongo:Net2:Z661:zoop_occ-350,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn36:bongo:Net2:Z699,Animalia,IYS:GoA2019_Stn36:bongo:Net2:Z699:zoop_occ-351,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn37:bongo:Net2:SS91,Neocalanus cristatus,IYS:GoA2019_Stn37:bongo:Net2:SS91:zoop_occ-352,present,NA,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,size fractionated & frozen,NA
IYS:GoA2019_Stn37:bongo:Net2:SS92,Neocalanus cristatus,IYS:GoA2019_Stn37:bongo:Net2:SS92:zoop_occ-353,present,NA,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,size fractionated & frozen,NA
IYS:GoA2019_Stn37:bongo:Net2:SS93,Neocalanus cristatus,IYS:GoA2019_Stn37:bongo:Net2:SS93:zoop_occ-354,present,NA,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,size fractionated & frozen,NA
IYS:GoA2019_Stn37:bongo:Net2:Z637,Animalia,IYS:GoA2019_Stn37:bongo:Net2:Z637:zoop_occ-355,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn37:bongo:Net2:Z638,Animalia,IYS:GoA2019_Stn37:bongo:Net2:Z638:zoop_occ-356,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn37:bongo:Net2:Z639,Animalia,IYS:GoA2019_Stn37:bongo:Net2:Z639:zoop_occ-357,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn37:bongo:Net2:Z640,Animalia,IYS:GoA2019_Stn37:bongo:Net2:Z640:zoop_occ-358,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn37:bongo:Net2:Z700,Animalia,IYS:GoA2019_Stn37:bongo:Net2:Z700:zoop_occ-359,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn38:bongo:Net2:22024,Neocalanus cristatus,IYS:GoA2019_Stn38:bongo:Net2:22024:zoop_occ-360,present,NA,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,size fractionated & frozen,NA
IYS:GoA2019_Stn38:bongo:Net2:SS94,Animalia,IYS:GoA2019_Stn38:bongo:Net2:SS94:zoop_occ-361,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn38:bongo:Net2:SS95,Animalia,IYS:GoA2019_Stn38:bongo:Net2:SS95:zoop_occ-362,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn38:bongo:Net2:SS96,Neocalanus cristatus,IYS:GoA2019_Stn38:bongo:Net2:SS96:zoop_occ-363,present,NA,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,size fractionated & frozen,NA
IYS:GoA2019_Stn38:bongo:Net2:SS97,Neocalanus cristatus,IYS:GoA2019_Stn38:bongo:Net2:SS97:zoop_occ-364,present,NA,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,size fractionated & frozen,NA
IYS:GoA2019_Stn38:bongo:Net2:SS98,Neocalanus cristatus,IYS:GoA2019_Stn38:bongo:Net2:SS98:zoop_occ-365,present,NA,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,size fractionated & frozen,NA
IYS:GoA2019_Stn38:bongo:Net2:Z632,Animalia,IYS:GoA2019_Stn38:bongo:Net2:Z632:zoop_occ-366,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn38:bongo:Net2:Z633,Animalia,IYS:GoA2019_Stn38:bongo:Net2:Z633:zoop_occ-367,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn38:bongo:Net2:Z634,Animalia,IYS:GoA2019_Stn38:bongo:Net2:Z634:zoop_occ-368,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn38:bongo:Net2:Z635,Animalia,IYS:GoA2019_Stn38:bongo:Net2:Z635:zoop_occ-369,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn39:bongo:Net1:SS99,Neocalanus cristatus,IYS:GoA2019_Stn39:bongo:Net1:SS99:zoop_occ-370,present,NA,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,formalin,NA
IYS:GoA2019_Stn39:bongo:Net1:SS100,Neocalanus cristatus,IYS:GoA2019_Stn39:bongo:Net1:SS100:zoop_occ-371,present,NA,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,formalin,NA
IYS:GoA2019_Stn39:bongo:Net1:SS101,Neocalanus cristatus,IYS:GoA2019_Stn39:bongo:Net1:SS101:zoop_occ-372,present,NA,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,formalin,NA
IYS:GoA2019_Stn39:bongo:Net2:SS102,Animalia,IYS:GoA2019_Stn39:bongo:Net2:SS102:zoop_occ-373,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn39:bongo:Net2:Z636,Animalia,IYS:GoA2019_Stn39:bongo:Net2:Z636:zoop_occ-374,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn39:bongo:Net2:Z662,Animalia,IYS:GoA2019_Stn39:bongo:Net2:Z662:zoop_occ-375,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn39:bongo:Net2:Z663,Animalia,IYS:GoA2019_Stn39:bongo:Net2:Z663:zoop_occ-376,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn39:bongo:Net2:Z664,Animalia,IYS:GoA2019_Stn39:bongo:Net2:Z664:zoop_occ-377,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn40:bongo:Net1:SS102,Neocalanus cristatus,IYS:GoA2019_Stn40:bongo:Net1:SS102:zoop_occ-378,present,NA,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",NA,Species,accepted,NA,CV,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,formalin,NA
IYS:GoA2019_Stn40:bongo:Net1:SS103,Neocalanus cristatus,IYS:GoA2019_Stn40:bongo:Net1:SS103:zoop_occ-379,present,NA,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",NA,Species,accepted,NA,CV,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,formalin,NA
IYS:GoA2019_Stn40:bongo:Net1:SS104,Neocalanus cristatus,IYS:GoA2019_Stn40:bongo:Net1:SS104:zoop_occ-380,present,NA,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",NA,Species,accepted,NA,CV,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,formalin,NA
IYS:GoA2019_Stn40:bongo:Net2:SS105,Animalia,IYS:GoA2019_Stn40:bongo:Net2:SS105:zoop_occ-381,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn40:bongo:Net2:Z665,Animalia,IYS:GoA2019_Stn40:bongo:Net2:Z665:zoop_occ-382,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn40:bongo:Net2:Z666,Animalia,IYS:GoA2019_Stn40:bongo:Net2:Z666:zoop_occ-383,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn40:bongo:Net2:Z667,Animalia,IYS:GoA2019_Stn40:bongo:Net2:Z667:zoop_occ-384,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn40:bongo:Net2:Z668,Animalia,IYS:GoA2019_Stn40:bongo:Net2:Z668:zoop_occ-385,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn41:bongo:Net1:SS106,Euphausia pacifica,IYS:GoA2019_Stn41:bongo:Net1:SS106:zoop_occ-386,present,NA,urn:lsid:marinespecies.org:taxname:237851,"Hansen, 1911",NA,Species,accepted,NA,adult,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,formalin,NA
IYS:GoA2019_Stn41:bongo:Net1:SS107,Radiozoa,IYS:GoA2019_Stn41:bongo:Net1:SS107:zoop_occ-387,present,NA,urn:lsid:marinespecies.org:taxname:582421,NA,NA,Phylum,accepted,NA,"NA",Chromista,Radiozoa,NA,NA,NA,NA,formalin,NA
IYS:GoA2019_Stn41:bongo:Net1:Z669,Animalia,IYS:GoA2019_Stn41:bongo:Net1:Z669:zoop_occ-388,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,formalin,NA
IYS:GoA2019_Stn41:bongo:Net1:Z670,Animalia,IYS:GoA2019_Stn41:bongo:Net1:Z670:zoop_occ-389,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,formalin,NA
IYS:GoA2019_Stn41:bongo:Net1:Z671,Animalia,IYS:GoA2019_Stn41:bongo:Net1:Z671:zoop_occ-390,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,formalin,NA
IYS:GoA2019_Stn41:bongo:Net1:Z672,Animalia,IYS:GoA2019_Stn41:bongo:Net1:Z672:zoop_occ-391,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,formalin,NA
IYS:GoA2019_Stn41:bongo:Net2:SS108,Neocalanus cristatus,IYS:GoA2019_Stn41:bongo:Net2:SS108:zoop_occ-392,present,NA,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",NA,Species,accepted,NA,CV,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,size fractionated & frozen,NA
IYS:GoA2019_Stn41:bongo:Net2:SS109,Neocalanus cristatus,IYS:GoA2019_Stn41:bongo:Net2:SS109:zoop_occ-393,present,NA,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",NA,Species,accepted,NA,CV,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,size fractionated & frozen,NA
IYS:GoA2019_Stn41:bongo:Net2:SS110,Neocalanus cristatus,IYS:GoA2019_Stn41:bongo:Net2:SS110:zoop_occ-394,present,NA,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",NA,Species,accepted,NA,CV,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,size fractionated & frozen,NA
IYS:GoA2019_Stn42:bongo:Net1:SS111,Neocalanus cristatus,IYS:GoA2019_Stn42:bongo:Net1:SS111:zoop_occ-395,present,NA,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",NA,Species,accepted,NA,CV,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,formalin,NA
IYS:GoA2019_Stn42:bongo:Net1:SS112,Neocalanus cristatus,IYS:GoA2019_Stn42:bongo:Net1:SS112:zoop_occ-396,present,NA,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",NA,Species,accepted,NA,CV,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,formalin,NA
IYS:GoA2019_Stn42:bongo:Net2:SS112,Animalia,IYS:GoA2019_Stn42:bongo:Net2:SS112:zoop_occ-397,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn42:bongo:Net2:SS112,Animalia,IYS:GoA2019_Stn42:bongo:Net2:SS112:zoop_occ-398,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn42:bongo:Net2:SS112,Animalia,IYS:GoA2019_Stn42:bongo:Net2:SS112:zoop_occ-399,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn42:bongo:Net2:SS112,Animalia,IYS:GoA2019_Stn42:bongo:Net2:SS112:zoop_occ-400,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn42:bongo:Net2:SS112,Animalia,IYS:GoA2019_Stn42:bongo:Net2:SS112:zoop_occ-401,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn43:bongo:Net1:SS114,Neocalanus cristatus,IYS:GoA2019_Stn43:bongo:Net1:SS114:zoop_occ-402,present,NA,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",NA,Species,accepted,NA,CV,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,formalin,NA
IYS:GoA2019_Stn43:bongo:Net1:SS115,Neocalanus cristatus,IYS:GoA2019_Stn43:bongo:Net1:SS115:zoop_occ-403,present,NA,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",NA,Species,accepted,NA,CV,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,formalin,NA
IYS:GoA2019_Stn43:bongo:Net1:SS116,Neocalanus cristatus,IYS:GoA2019_Stn43:bongo:Net1:SS116:zoop_occ-404,present,NA,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",NA,Species,accepted,NA,CV,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,formalin,NA
IYS:GoA2019_Stn43:bongo:Net2:SS117,Eusergestes similis,IYS:GoA2019_Stn43:bongo:Net2:SS117:zoop_occ-405,present,NA,urn:lsid:marinespecies.org:taxname:514127,"(Hansen, 1903)",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Malacostraca,Decapoda,Sergestidae,Eusergestes,size fractionated & frozen,NA
IYS:GoA2019_Stn43:bongo:Net2:SS118,Eusergestes similis,IYS:GoA2019_Stn43:bongo:Net2:SS118:zoop_occ-406,present,NA,urn:lsid:marinespecies.org:taxname:514127,"(Hansen, 1903)",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Malacostraca,Decapoda,Sergestidae,Eusergestes,size fractionated & frozen,NA
IYS:GoA2019_Stn43:bongo:Net2:SS119,Thysanoessa longipes,IYS:GoA2019_Stn43:bongo:Net2:SS119:zoop_occ-407,present,NA,urn:lsid:marinespecies.org:taxname:237873,"Brandt, 1851",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,size fractionated & frozen,NA
IYS:GoA2019_Stn43:bongo:Net2:SS119,Thysanoessa longipes,IYS:GoA2019_Stn43:bongo:Net2:SS119:zoop_occ-408,present,NA,urn:lsid:marinespecies.org:taxname:237873,"Brandt, 1851",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,size fractionated & frozen,NA
IYS:GoA2019_Stn43:bongo:Net2:SS119,Thysanoessa longipes,IYS:GoA2019_Stn43:bongo:Net2:SS119:zoop_occ-409,present,NA,urn:lsid:marinespecies.org:taxname:237873,"Brandt, 1851",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,size fractionated & frozen,NA
IYS:GoA2019_Stn43:bongo:Net2:SS119,Thysanoessa longipes,IYS:GoA2019_Stn43:bongo:Net2:SS119:zoop_occ-410,present,NA,urn:lsid:marinespecies.org:taxname:237873,"Brandt, 1851",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,size fractionated & frozen,NA
IYS:GoA2019_Stn43:bongo:Net2:SS120,Euphausia pacifica,IYS:GoA2019_Stn43:bongo:Net2:SS120:zoop_occ-411,present,NA,urn:lsid:marinespecies.org:taxname:237851,"Hansen, 1911",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,size fractionated & frozen,NA
