eventID,occurrenceID,measurementID,measurementType,measurementTypeID,measurementValue,measurementValueID,measurementUnit,measurementUnitID,measurementRemarks
IYS:GoA2019_Stn10:bongo:Net1:Petri dish,IYS_GoA2019_zocc16,IYS:GoA2019_Stn10:bongo:Net1:Petri dish:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn10:bongo:Net1:Petri dish,IYS_GoA2019_zocc16,IYS:GoA2019_Stn10:bongo:Net1:Petri dish:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,OA,NA,NA,NA,NA
IYS:GoA2019_Stn10:bongo:Net1:Petri dish,IYS_GoA2019_zocc16,IYS:GoA2019_Stn10:bongo:Net1:Petri dish:lifeStage,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn10:bongo:Net1:Petri dish,IYS_GoA2019_zocc16,IYS:GoA2019_Stn10:bongo:Net1:Petri dish:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn10:bongo:Net1:Petri dish,IYS_GoA2019_zocc16,IYS:GoA2019_Stn10:bongo:Net1:Petri dish:reproductiveCondition,reproductiveCondition,http://vocab.nerc.ac.uk/collection/MVB/current/MVB000021/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn10:bongo:Net1:Petri dish,IYS_GoA2019_zocc16,IYS:GoA2019_Stn10:bongo:Net1:Petri dish:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,39.0,NA,millimeter,NA,NA
IYS:GoA2019_Stn10:bongo:Net1:Petri dish,IYS_GoA2019_zocc17,IYS:GoA2019_Stn10:bongo:Net1:Petri dish:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn10:bongo:Net1:Petri dish,IYS_GoA2019_zocc17,IYS:GoA2019_Stn10:bongo:Net1:Petri dish:minimumLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,millimeter,NA,NA
IYS:GoA2019_Stn10:bongo:Net1:Petri dish,IYS_GoA2019_zocc17,IYS:GoA2019_Stn10:bongo:Net1:Petri dish:maximumLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,millimeter,NA,NA
IYS:GoA2019_Stn10:bongo:Net1:Petri dish,IYS_GoA2019_zocc17,IYS:GoA2019_Stn10:bongo:Net1:Petri dish:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn10:bongo:Net1:Petri dish,IYS_GoA2019_zocc17,IYS:GoA2019_Stn10:bongo:Net1:Petri dish:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,OA,NA,NA,NA,NA
IYS:GoA2019_Stn10:bongo:Net1:Petri dish,IYS_GoA2019_zocc17,IYS:GoA2019_Stn10:bongo:Net1:Petri dish:lifeStage,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn10:bongo:Net1:Petri dish,IYS_GoA2019_zocc17,IYS:GoA2019_Stn10:bongo:Net1:Petri dish:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn10:bongo:Net1:Petri dish,IYS_GoA2019_zocc17,IYS:GoA2019_Stn10:bongo:Net1:Petri dish:reproductiveCondition,reproductiveCondition,http://vocab.nerc.ac.uk/collection/MVB/current/MVB000021/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn10:bongo:Net1:Petri dish,IYS_GoA2019_zocc17,IYS:GoA2019_Stn10:bongo:Net1:Petri dish:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,38.0,NA,millimeter,NA,NA
IYS:GoA2019_Stn10:bongo:Net2,NA,IYS:GoA2019_Stn10:bongo:Net2:depth,seafloor depth,http://vocab.nerc.ac.uk/collection/C00/current/SCILOG/,4600,NA,m,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn10:bongo:Net2,NA,IYS:GoA2019_Stn10:bongo:Net2:bongo:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,198.26919226919227,NA,meter,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn10:bongo:Net2,NA,IYS:GoA2019_Stn10:bongo:Net2:bongo:depth_estimated_volume_filtered,depth_estimated_volume_filtered, ,49.0625,NA,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn10:bongo:Net2,NA,IYS:GoA2019_Stn10:bongo:Net2:bongo:flowmeter_volume_filtered,flowmeter_volume_filtered,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,38.910328982828986,NA,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn10:bongo:Net2,NA,IYS:GoA2019_Stn10:bongo:Net2:bongo:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,NA,meter per second,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA
IYS:GoA2019_Stn10:bongo:Net2,NA,IYS:GoA2019_Stn10:bongo:Net2:bongo:gear,gear,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100002/,Bongo,http://vocab.nerc.ac.uk/collection/L22/current/NETT0176/,NA,NA,NA
IYS:GoA2019_Stn10:bongo:Net2,NA,IYS:GoA2019_Stn10:bongo:Net2:bongo:bongo_mesh,bongo_mesh,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100015/,250,NA,micrometer,http://vocab.nerc.ac.uk/collection/P06/current/UMIC/,NA
IYS:GoA2019_Stn10:bongo:Net2,NA,IYS:GoA2019_Stn10:bongo:Net2:bongo:bongo_opening,bongo_opening,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100017/,0.5,NA,square meter,http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/,NA
IYS:GoA2019_Stn10:bongo:Net2:Z1,NA,IYS:GoA2019_Stn10:bongo:Net2:Z1:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,1.0,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn10:bongo:Net2:Z1,NA,IYS:GoA2019_Stn10:bongo:Net2:Z1:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,TBD,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn10:bongo:Net2:Z1,NA,IYS:GoA2019_Stn10:bongo:Net2:Z1:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,Size fraction,NA,NA,NA,NA
IYS:GoA2019_Stn10:bongo:Net2:Z4,NA,IYS:GoA2019_Stn10:bongo:Net2:Z4:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,0.5,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn10:bongo:Net2:Z4,NA,IYS:GoA2019_Stn10:bongo:Net2:Z4:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,TBD,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn10:bongo:Net2:Z4,NA,IYS:GoA2019_Stn10:bongo:Net2:Z4:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,Size fraction,NA,NA,NA,NA
IYS:GoA2019_Stn10:bongo:Net2:Z7,NA,IYS:GoA2019_Stn10:bongo:Net2:Z7:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,4.0,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn10:bongo:Net2:Z7,NA,IYS:GoA2019_Stn10:bongo:Net2:Z7:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,TBD,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn10:bongo:Net2:Z7,NA,IYS:GoA2019_Stn10:bongo:Net2:Z7:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,Size fraction,NA,NA,NA,NA
IYS:GoA2019_Stn10:bongo:Net2:Z30,NA,IYS:GoA2019_Stn10:bongo:Net2:Z30:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,2.0,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn10:bongo:Net2:Z30,NA,IYS:GoA2019_Stn10:bongo:Net2:Z30:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,TBD,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn10:bongo:Net2:Z30,NA,IYS:GoA2019_Stn10:bongo:Net2:Z30:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,Size fraction,NA,NA,NA,NA
IYS:GoA2019_Stn10:bongo:Net2:Z31,NA,IYS:GoA2019_Stn10:bongo:Net2:Z31:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,0.25,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn10:bongo:Net2:Z31,NA,IYS:GoA2019_Stn10:bongo:Net2:Z31:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,TBD,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn10:bongo:Net2:Z31,NA,IYS:GoA2019_Stn10:bongo:Net2:Z31:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,Size fraction,NA,NA,NA,NA
IYS:GoA2019_Stn11:bongo:Net1,NA,IYS:GoA2019_Stn11:bongo:Net1:depth,seafloor depth,http://vocab.nerc.ac.uk/collection/C00/current/SCILOG/,4700,NA,m,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn11:bongo:Net1,NA,IYS:GoA2019_Stn11:bongo:Net1:bongo:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,232.45168245168244,NA,meter,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn11:bongo:Net1,NA,IYS:GoA2019_Stn11:bongo:Net1:bongo:depth_estimated_volume_filtered,depth_estimated_volume_filtered, ,49.0625,NA,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn11:bongo:Net1,NA,IYS:GoA2019_Stn11:bongo:Net1:bongo:flowmeter_volume_filtered,flowmeter_volume_filtered,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,45.618642681142681,NA,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn11:bongo:Net1,NA,IYS:GoA2019_Stn11:bongo:Net1:bongo:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,NA,meter per second,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA
IYS:GoA2019_Stn11:bongo:Net1,NA,IYS:GoA2019_Stn11:bongo:Net1:bongo:gear,gear,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100002/,Bongo,http://vocab.nerc.ac.uk/collection/L22/current/NETT0176/,NA,NA,NA
IYS:GoA2019_Stn11:bongo:Net1,NA,IYS:GoA2019_Stn11:bongo:Net1:bongo:bongo_mesh,bongo_mesh,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100015/,250,NA,micrometer,http://vocab.nerc.ac.uk/collection/P06/current/UMIC/,NA
IYS:GoA2019_Stn11:bongo:Net1,NA,IYS:GoA2019_Stn11:bongo:Net1:bongo:bongo_opening,bongo_opening,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100017/,0.5,NA,square meter,http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,"70, 65, 55",NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,TBD,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,OA,NA,NA,NA,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,"60, 60, 55",NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,TBD,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,OA,NA,NA,NA,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,"55, 50, 50, 45",NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,TBD,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,OA,NA,NA,NA,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,60.0,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,TBD,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,NA,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,OA,NA,NA,NA,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc18,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc18,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:minimumLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,millimeter,NA,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc18,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:maximumLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,millimeter,NA,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc18,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc18,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,OA,NA,NA,NA,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc18,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:lifeStage,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",NA,NA,NA,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc18,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc18,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:reproductiveCondition,reproductiveCondition,http://vocab.nerc.ac.uk/collection/MVB/current/MVB000021/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc18,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,70,NA,millimeter,NA,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc19,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc19,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:minimumLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,millimeter,NA,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc19,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:maximumLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,millimeter,NA,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc19,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc19,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,OA,NA,NA,NA,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc19,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:lifeStage,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",NA,NA,NA,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc19,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc19,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:reproductiveCondition,reproductiveCondition,http://vocab.nerc.ac.uk/collection/MVB/current/MVB000021/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc19,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,65,NA,millimeter,NA,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc20,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc20,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:minimumLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,millimeter,NA,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc20,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:maximumLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,millimeter,NA,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc20,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc20,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,OA,NA,NA,NA,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc20,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:lifeStage,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",NA,NA,NA,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc20,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc20,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:reproductiveCondition,reproductiveCondition,http://vocab.nerc.ac.uk/collection/MVB/current/MVB000021/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc20,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,55,NA,millimeter,NA,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc21,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc21,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:minimumLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,millimeter,NA,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc21,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:maximumLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,millimeter,NA,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc21,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc21,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,OA,NA,NA,NA,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc21,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:lifeStage,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",NA,NA,NA,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc21,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc21,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:reproductiveCondition,reproductiveCondition,http://vocab.nerc.ac.uk/collection/MVB/current/MVB000021/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc21,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,60,NA,millimeter,NA,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc22,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc22,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:minimumLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,millimeter,NA,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc22,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:maximumLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,millimeter,NA,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc22,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc22,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,OA,NA,NA,NA,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc22,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:lifeStage,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",NA,NA,NA,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc22,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc22,IYS:GoA2019_Stn11:bongo:Net1:Petri dish:reproductiveCondition,reproductiveCondition,http://vocab.nerc.ac.uk/collection/MVB/current/MVB000021/,NA,NA,NA,NA,NA
